# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
5.85,1178.388396,2558.388396,172.1367842,172.1368219,-23.0142003,23.0142025,-0.3771369,0.0028468,0.3771476,270.4324929,0.1138629,0.010098,43.8,-120.6300047,9.18E-04,0,7.42E-06,2.30E-05,89.9621262,271.650454,6575.722264,794,1.9326438,0.0214604,9.7972434,143.3045288,108.4157491,3.2978968,0,0,86.9111359,0.7015094,0.2554382,0.2907656,0.1553056,0.7015094,2.37E-04,4.27E-04,2.25E-04,0,0,0,0,0,0,0,-1.6295246,741.4839209,9.51E-04,330.3114081,0.521135,1.67E+07,10.5791,87.8996865,0.05,0.5847485,0.0181196
5.9,1186.966557,2566.966557,170.9914539,170.9914922,-22.7997083,22.7997103,-0.3828413,0.0028776,0.3828521,270.4306508,0.1143141,0.0093898,43.8,-120.6300048,4.68E-04,0,3.92E-05,2.04E-05,89.961722,271.047502,6575.722264,794,1.9326438,0.0214604,9.797217,143.2921556,108.4157491,3.2967272,0,0,85.5008704,0.6999996,0.2556964,0.2894587,0.1548445,0.6999996,1.20E-04,5.05E-04,-1.29E-04,0,0,0,0,0,0,0,-1.6852826,740.6991925,9.51E-04,330.2776187,0.5177205,1.66E+07,10.5791,87.8996865,0.05,0.58588,0.017999
5.95,1195.487718,2575.487718,169.8567407,169.8567795,-22.5894989,22.5895009,-0.3885684,0.0029134,0.3885794,270.429582,0.1147784,0.0095236,43.8,-120.6300048,4.05E-04,0,-5.68E-05,-2.07E-05,89.9612611,269.7533694,6575.722264,794,1.9326438,0.0214604,9.7971908,143.2796597,108.4157491,3.295546,0,0,84.1187631,0.6985091,0.2559531,0.2881654,0.1543905,0.6985091,1.04E-04,3.88E-04,-1.75E-04,0,0,0,0,-6.76E-09,0,0,-1.7406702,739.9196784,9.50E-04,330.2440539,0.5143371,1.65E+07,10.5791,87.8996865,0.05,0.5868587,0.0178796
6,1203.952405,2583.952405,168.7324333,168.7324727,-22.3834551,22.3834573,-0.3943188,0.0029447,0.3943298,270.4278651,0.1152321,0.0099938,43.8,-120.6300049,0.0011547,0,-2.57E-05,-1.12E-05,89.9609921,268.5763914,6575.722264,794,1.9326438,0.0214604,9.7971648,143.2664086,108.4157491,3.2942934,0,0,82.7640503,0.6970373,0.2562083,0.2868854,0.1539436,0.6970373,2.97E-04,5.48E-04,3.11E-04,0,0,0,0,0,0,0,-1.7956906,739.1453307,9.49E-04,330.2107115,0.5109842,1.64E+07,10.5791,87.8996865,0.05,0.5878944,0.0177613
6.05,1212.361132,2592.361132,167.6183263,167.6183662,-22.1814656,22.1814677,-0.4000908,0.002964,0.4001017,270.4244608,0.1156484,0.0096971,43.8,-120.630005,0.0010724,0,2.88E-05,-2.74E-05,89.9605945,268.5812752,6575.722264,794,1.9326438,0.0214604,9.7971389,143.2548089,108.4157491,3.2931969,0,0,81.4359943,0.695584,0.2564621,0.2856182,0.1535036,0.695584,2.76E-04,8.54E-04,-4.13E-04,0,0,0,0,0,0,0,-1.8503474,738.376102,9.48E-04,330.1775895,0.5076612,1.63E+07,10.5791,87.8996865,0.05,0.5888799,0.017644
6.1,1220.714404,2600.714404,166.5142197,166.5142602,-21.9834223,21.9834243,-0.4058839,0.0029724,0.4058948,270.4195835,0.1160822,0.0091715,43.8,-120.6300051,3.43E-04,0,0,0,89.9600523,269.5587404,6575.722264,794,1.9326438,0.0214604,9.7971133,143.2445825,108.4157491,3.2922303,0,0,80.1338836,0.6941486,0.2567145,0.2843638,0.1530703,0.6941486,8.81E-05,2.86E-04,-4.64E-04,0,0,0,0,0,0,0,-1.9046436,737.6119464,9.47E-04,330.144686,0.5043675,1.61E+07,10.5791,87.8996865,0.05,0.590027,0.0175278
6.15,1229.012717,2609.012717,165.4199188,165.4199598,-21.7892202,21.7892222,-0.4116994,0.0029773,0.4117101,270.4143434,0.116538,0.0094149,43.8,-120.6300051,5.80E-04,0,-4.65E-05,1.95E-05,89.9595996,270.8845653,6575.722264,794,1.9326438,0.0214604,9.7970878,143.2333492,108.4157491,3.2911684,0,0,78.8570318,0.6927309,0.2569655,0.2831219,0.1526435,0.6927309,1.49E-04,1.69E-04,-2.34E-04,0,0,0,0,0,0,0,-1.9585827,736.8528184,9.47E-04,330.1119989,0.5011025,1.60E+07,10.5791,87.8996865,0.05,0.591035,0.0174126
6.2,1237.256556,2617.256556,164.3352259,164.3352675,-21.5992556,21.599258,-0.4175377,0.002988,0.4175483,270.4100126,0.1169985,0.0101592,43.8,-120.6300052,0.0011079,0,-1.63E-05,2.34E-05,89.9591503,271.7061667,6575.722264,794,1.9326438,0.0214604,9.7970624,143.2220339,108.4157491,3.2900989,0,0,77.6080437,0.6913596,0.2572152,0.2819213,0.1522231,0.6913596,2.84E-04,0.0013878,-1.09E-04,0,0,0,0,0,0,0,-2.0121676,736.0986737,9.46E-04,330.0795264,0.4978657,1.59E+07,10.5791,87.8996865,0.05,0.5919296,0.0172984
6.25,1245.446396,2625.446396,163.2599296,163.2599719,-21.4131621,21.4131644,-0.4233989,0.0030091,0.4234096,270.407198,0.117457,0.0100786,43.8,-120.6300053,9.38E-04,0,1.68E-05,3.40E-05,89.9586387,271.5452272,6575.722264,794,1.9326438,0.0214604,9.7970372,143.2119374,108.4157491,3.2891445,0,0,76.3845089,0.69002,0.2574637,0.2807473,0.151809,0.69002,2.41E-04,0.0011283,-7.41E-05,0,0,0,0,0,0,0,-2.0654016,735.3494688,9.45E-04,330.0472666,0.4946563,1.58E+07,10.5791,87.8996865,0.05,0.5928897,0.0171852
6.3,1253.582703,2633.582703,162.1938498,162.1938927,-21.2305849,21.230587,-0.4292835,0.0030391,0.4292943,270.4056221,0.1179271,0.0093613,43.8,-120.6300053,3.01E-04,0,0,0,89.9582054,270.6858872,6575.722264,794,1.9326438,0.0214604,9.7970122,143.2026919,108.4157491,3.2882705,0,0,75.1840976,0.6886965,0.2577108,0.2795846,0.1514011,0.6886965,7.72E-05,5.88E-05,-4.03E-05,0,0,0,0,0,0,0,-2.1182876,734.6051612,9.44E-04,330.0152177,0.491474,1.57E+07,10.5791,87.8996865,0.05,0.593817,0.017073
6.35,1261.665932,2641.665932,161.1368128,161.1368563,-21.0514344,21.0514363,-0.4351911,0.0030717,0.435202,270.4044073,0.1183774,0.0088903,43.8,-120.6300054,4.95E-04,0,-3.79E-05,-1.32E-05,89.957918,269.6322519,6575.722264,794,1.9326438,0.0214604,9.7969874,143.1923844,108.4157491,3.2872962,0,0,74.0062198,0.6873889,0.2579568,0.278433,0.1509991,0.6873889,1.27E-04,3.24E-04,-4.50E-04,0,0,0,0,0,0,0,-2.1708286,733.865709,9.43E-04,329.9833779,0.4883181,1.56E+07,10.5791,87.8996865,0.05,0.5947444,0.0169617
6.4,1269.696532,2649.696532,160.0886495,160.0886935,-20.8756235,20.8756251,-0.4411202,0.0030999,0.4411311,270.4026282,0.1187793,0.0082058,43.8,-120.6300055,9.18E-04,0,-8.30E-07,-5.85E-06,89.9577857,269.0571523,6575.722264,794,1.9326438,0.0214604,9.7969627,143.181897,108.4157491,3.2863049,0,0,72.8503046,0.6860969,0.2582016,0.2772923,0.150603,0.6860969,2.35E-04,0.0010432,4.95E-04,0,0,0,0,0,0,0,-2.2230275,733.1310714,9.43E-04,329.9517454,0.4851882,1.55E+07,10.5791,87.8996865,0.05,0.5958191,0.0168514
6.45,1277.674942,2657.674942,159.0491949,159.0492395,-20.7030691,20.7030703,-0.4470681,0.0031199,0.447079,270.3998395,0.1191306,0.0070864,43.8,-120.6300056,7.32E-04,0,3.11E-05,7.17E-06,89.9575556,269.4094675,6575.722264,794,1.9326438,0.0214604,9.7969382,143.1724574,108.4157491,3.2854126,0,0,71.7157995,0.68482,0.2584452,0.2761622,0.1502126,0.68482,1.88E-04,4.85E-04,-7.50E-05,0,0,0,0,0,0,0,-2.2748871,732.401208,9.42E-04,329.9203184,0.4820838,1.53E+07,10.5791,87.8996865,0.05,0.5967452,0.016742
6.5,1285.601594,2665.601594,158.0182884,158.0183336,-20.53369,20.533691,-0.4530329,0.0031351,0.4530438,270.3964908,0.11946,0.0065917,43.8,-120.6300056,5.27E-04,0,1.16E-05,4.94E-05,89.9571917,270.3316216,6575.722264,794,1.9326438,0.0214604,9.7969138,143.1631979,108.4157491,3.2845373,0,0,70.6021706,0.6835582,0.2586878,0.2750425,0.1498279,0.6835582,1.35E-04,1.46E-04,-1.20E-04,0,0,0,0,0,0,0,-2.3264104,731.6760796,9.41E-04,329.8890953,0.4790044,1.52E+07,10.5791,87.8996865,0.05,0.5975998,0.0166335
6.55,1293.476911,2673.476911,156.9957731,156.9958188,-20.3674076,20.3674091,-0.4590142,0.0031516,0.459025,270.3933872,0.1197994,0.0076773,43.8,-120.6300057,9.47E-04,0,-2.02E-05,4.42E-05,89.9566618,271.3271778,6575.722264,794,1.9326438,0.0214604,9.7968896,143.1531617,108.4157491,3.2835886,0,0,69.5089011,0.682311,0.2589293,0.2739331,0.1494486,0.682311,2.42E-04,5.90E-04,-2.00E-04,0,0,0,0,0,0,0,-2.3775999,730.9556472,9.40E-04,329.8580744,0.4759496,1.51E+07,10.5791,87.8996865,0.05,0.5984558,0.0165258
6.6,1301.301308,2681.301308,155.9814961,155.9815424,-20.2041461,20.2041482,-0.4650132,0.0031759,0.4650241,270.3913032,0.1201716,0.0092509,43.8,-120.6300058,0.0011479,0,4.29E-06,4.92E-05,89.9558833,271.7708396,6575.722264,794,1.9326438,0.0214604,9.7968655,143.1435928,108.4157491,3.2826841,0,0,68.4354903,0.6810782,0.2591697,0.2728337,0.1490748,0.6810782,2.94E-04,0.0010879,-3.93E-04,0,0,0,0,0,0,0,-2.4284585,730.2398729,9.40E-04,329.8272541,0.4729189,1.50E+07,10.5791,87.8996865,0.05,0.599326,0.0164191
6.65,1309.075195,2689.075195,154.9753082,154.9753551,-20.043831,20.0438335,-0.4710328,0.0032101,0.4710437,270.3904605,0.1206264,0.0099466,43.8,-120.6300059,8.14E-04,0,1.16E-05,5.19E-05,89.9550532,271.3051719,6575.722264,794,1.9326438,0.0214604,9.7968416,143.1349508,108.4157491,3.2818672,0,0,67.3814536,0.6798596,0.2594091,0.2717442,0.1487062,0.6798596,2.08E-04,0.0011128,3.05E-04,0,0,0,0,0,0,0,-2.4789888,729.5287193,9.39E-04,329.7966328,0.4699119,1.49E+07,10.5791,87.8996865,0.05,0.6002187,0.0163131
6.7,1316.798972,2696.798972,153.9770639,153.9771115,-19.8863904,19.8863928,-0.4770762,0.0032505,0.4770872,270.3903705,0.1211135,0.0099446,43.8,-120.6300059,4.64E-04,0,-3.44E-05,4.14E-05,89.9544728,270.314796,6575.722264,794,1.9326438,0.0214604,9.7968179,143.126471,108.4157491,3.2810657,0,0,66.346322,0.6786548,0.2596476,0.2706643,0.1483428,0.6786548,1.19E-04,3.73E-04,2.67E-04,0,0,0,0,0,0,0,-2.5291933,728.8221498,9.38E-04,329.7662089,0.4669281,1.48E+07,10.5791,87.8996865,0.05,0.6010594,0.016208
6.75,1324.473032,2704.473032,152.9866212,152.9866695,-19.731755,19.7317573,-0.4831441,0.0032903,0.4831553,270.3901853,0.1216024,0.0096229,43.8,-120.630006,7.53E-04,0,-2.75E-05,5.02E-06,89.9541552,269.4889993,6575.722264,794,1.9326438,0.0214604,9.7967943,143.1171827,108.4157491,3.2801877,0,0,65.3296412,0.6774636,0.2598851,0.269594,0.1479845,0.6774636,1.92E-04,3.98E-04,-3.54E-04,0,0,0,0,0,0,0,-2.5790747,728.1201284,9.37E-04,329.7359807,0.4639672,1.47E+07,10.5791,87.8996865,0.05,0.601983,0.0161038
6.8,1332.097762,2712.097762,152.0038416,152.0038905,-19.5798581,19.57986,-0.489235,0.003324,0.4892463,270.3892775,0.1220259,0.0087026,43.8,-120.6300061,0.0010128,0,-1.23E-05,-1.11E-05,89.9540628,269.0177021,6575.722264,794,1.9326438,0.0214604,9.7967708,143.1080671,108.4157491,3.279326,0,0,64.3309706,0.6762857,0.2601216,0.2685329,0.1476312,0.6762857,2.59E-04,5.17E-04,-4.28E-04,0,0,0,0,0,0,0,-2.6286354,727.4226197,9.37E-04,329.7059469,0.4610287,1.46E+07,10.5791,87.8996865,0.05,0.6028151,0.0160004
6.85,1339.673541,2719.673541,151.0285896,151.0286392,-19.4306356,19.4306371,-0.4953456,0.003349,0.4953569,270.3873725,0.1223943,0.0075796,43.8,-120.6300062,8.89E-04,0,3.00E-05,-7.48E-06,89.9538788,269.1655478,6575.722264,794,1.9326438,0.0214604,9.7967476,143.099646,108.4157491,3.27853,0,0,63.3498835,0.675121,0.2603573,0.267481,0.1472827,0.675121,2.27E-04,3.53E-04,7.11E-05,0,0,0,0,0,0,0,-2.677878,726.7295889,9.36E-04,329.6761059,0.4581122,1.45E+07,10.5791,87.8996865,0.05,0.6036582,0.0158977
6.9,1347.200744,2727.200744,150.0607333,150.0607835,-19.2840251,19.2840263,-0.5014739,0.0033672,0.5014852,270.3847132,0.1227381,0.006897,43.8,-120.6300062,3.62E-04,0,0,0,89.9534739,269.9940559,6575.722264,794,1.9326438,0.0214604,9.7967244,143.0919463,108.4157491,3.2778022,0,0,62.385966,0.6739692,0.2605921,0.2664381,0.146939,0.6739692,9.23E-05,4.40E-05,-1.16E-04,0,0,0,0,0,0,0,-2.7268048,726.041002,9.35E-04,329.6464563,0.4552173,1.44E+07,10.5791,87.8996865,0.05,0.604494,0.0157958
6.95,1354.679736,2734.679736,149.1001435,149.1001943,-19.1399655,19.1399671,-0.5076194,0.0033842,0.5076307,270.3819796,0.1230938,0.0078371,43.8,-120.6300063,6.60E-04,0,-2.66E-05,5.01E-05,89.952823,270.9588814,6575.722264,794,1.9326438,0.0214604,9.7967014,143.083151,108.4157491,3.2769708,0,0,61.4388176,0.67283,0.2608261,0.265404,0.1465999,0.67283,1.68E-04,6.61E-04,-4.03E-04,0,0,0,0,0,0,0,-2.7754183,725.3568253,9.35E-04,329.6169965,0.4523438,1.43E+07,10.5791,87.8996865,0.05,0.6073179,0.0156947
7,1362.110877,2742.110877,148.1466933,148.1467447,-18.9984957,18.9984981,-0.5137841,0.0034062,0.5137954,270.3798452,0.1235015,0.0094874,43.8,-120.6300064,0.0010621,0,-2.44E-05,4.39E-05,89.9519365,271.4591499,6575.722264,794,1.9326438,0.0214604,9.7966786,143.0743222,108.4157491,3.2761363,0,0,60.5086943,0.6717104,0.2610593,0.2643857,0.1462655,0.6717104,2.71E-04,0.0013079,-2.26E-04,0,0,0,0,0,0,0,-2.8237207,724.677026,9.34E-04,329.5877253,0.4494911,1.42E+07,10.5791,87.8996865,0.05,0.6087662,0.0155943
7.05,1369.494522,2749.494522,147.2002428,147.200295,-18.8598965,18.8598992,-0.5199707,0.0034362,0.519982,270.3786298,0.123969,0.0100826,43.8,-120.6300065,0.0010451,0,-4.44E-06,3.76E-05,89.9511849,271.3551002,6575.722264,794,1.9326438,0.0214604,9.7966559,143.0662299,108.4157491,3.2753713,0,0,59.5974494,0.6706358,0.2612917,0.2634086,0.1459355,0.6706358,2.66E-04,6.90E-04,1.35E-05,0,0,0,0,0,0,0,-2.8717144,724.0015717,9.33E-04,329.5586411,0.4466589,1.41E+07,10.5791,87.8996865,0.05,0.6102121,0.0154947
7.1,1376.831016,2756.831016,146.2606632,146.2607162,-18.7236524,18.7236548,-0.5261811,0.0034732,0.5261926,270.3781911,0.1244471,0.0093083,43.8,-120.6300066,5.64E-04,0,1.30E-05,3.66E-05,89.9507994,270.7584313,6575.722264,794,1.9326438,0.0214604,9.7966333,143.0589383,108.4157491,3.2746821,0,0,58.7016974,0.6695728,0.2615233,0.2624395,0.14561,0.6695728,1.44E-04,2.71E-04,9.50E-05,0,0,0,0,0,0,0,-2.9194016,723.3304307,9.32E-04,329.5297426,0.4438468,1.40E+07,10.5791,87.8996865,0.05,0.6116117,0.0153958
7.15,1384.120701,2764.120701,145.3278381,145.3278917,-18.5897107,18.5897124,-0.5324145,0.0035128,0.532426,270.3780202,0.1248805,0.008017,43.8,-120.6300066,2.87E-04,0,0,0,89.9506982,270.035897,6575.722264,794,1.9326438,0.0214604,9.7966109,143.0514586,108.4157491,3.2739751,0,0,57.8210885,0.6685213,0.2617542,0.2614784,0.1452888,0.6685213,7.30E-05,-6.48E-05,-3.42E-04,0,0,0,0,0,0,0,-2.9667846,722.6635719,9.32E-04,329.5010286,0.4410544,1.39E+07,10.5791,87.8996865,0.05,0.61274,0.0152976
7.2,1391.36391,2771.36391,144.4016535,144.4017078,-18.45802,18.4580212,-0.5386676,0.0035501,0.5386793,270.3776084,0.1252374,0.006654,43.8,-120.6300067,8.55E-04,0,-1.73E-05,-3.10E-06,89.9507682,269.4852331,6575.722264,794,1.9326438,0.0214604,9.7965887,143.0428398,108.4157491,3.2731604,0,0,56.955283,0.6674812,0.2619844,0.260525,0.1449718,0.6674812,2.18E-04,0.0010189,7.42E-05,0,0,0,0,0,0,0,-3.0138654,722.0009645,9.31E-04,329.4724976,0.4382815,1.38E+07,10.5791,87.8996865,0.05,0.6136814,0.0152001
7.25,1398.560975,2778.560975,143.4819983,143.4820532,-18.3285308,18.3285315,-0.5449366,0.0035822,0.5449483,270.376631,0.1255093,0.0053264,43.8,-120.6300068,0.0011148,0,9.49E-06,7.07E-07,89.9507682,269.4852331,6575.722264,794,1.9326438,0.0214604,9.7965665,143.0347859,108.4157491,3.272399,0,0,56.103951,0.6664521,0.2622139,0.2595792,0.144659,0.6664521,2.84E-04,5.71E-04,4.51E-04,0,0,0,0,0,0,0,-3.0606463,721.3425786,9.30E-04,329.4441483,0.4355277,1.37E+07,10.5791,87.8996865,0.05,0.6146659,0.0151033
7.3,1405.712217,2785.712217,142.5687635,142.5688189,-18.2011951,18.2011958,-0.5512178,0.0036086,0.5512296,270.3750899,0.125742,0.0050242,43.8,-120.6300069,9.95E-04,0,4.29E-05,-8.63E-09,89.9503648,269.7325175,6575.722264,794,1.9326438,0.0214604,9.7965446,143.0273989,108.4157491,3.2717008,0,0,55.266772,0.6654339,0.2624428,0.2586409,0.1443502,0.6654339,2.53E-04,7.18E-04,-7.23E-05,0,0,0,0,5.47E-09,0,0,-3.1071294,720.6883844,9.30E-04,329.4159796,0.4327927,1.36E+07,10.5791,87.8996865,0.05,0.6156042,0.0150072
7.35,1412.817956,2792.817956,141.6618426,141.6618986,-18.0759658,18.0759668,-0.5575114,0.0036318,0.5575232,270.3732375,0.1260123,0.0061379,43.8,-120.6300069,4.67E-04,0,5.63E-05,1.86E-05,89.9495001,270.1695667,6575.722264,794,1.9326438,0.0214604,9.7965227,143.0207186,108.4157491,3.2710693,0,0,54.4434351,0.6644265,0.2626711,0.2577099,0.1440455,0.6644265,1.19E-04,3.74E-04,-2.91E-04,0,0,0,0,9.53E-09,0,0,-3.1533167,720.0383528,9.29E-04,329.3879901,0.4300761,1.35E+07,10.5791,87.8996865,0.05,0.6165601,0.0149117
