# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
1.56,250.711,250.711,316.97,317.059,163.689,163.75,4.644,-1.417e-4,4.644,90.0116696,7.514,4.501,28.61,-80.6,0.0253075,-2.9364087e-8,-0.0022282,5.6245357e-5,88.350092,90.0116696,8280,2499,2.211,0.023,9.791,146.6,117.1,2.793,1947.063,24.015,510.08,0.965,0.228,0.504,0.233,0.965,0.007,0.02,3.328e-4,0,0,0,0,-2.851e-6,1.771,90.0116696,13.37,983.8,0.001196,339.401,0.934,3.718e7,10.6,90,0.05,0.026,0.041
1.61,266.762,266.762,325.009,325.101,157.787,157.851,5.025,-1.181e-4,5.025,90.0116696,7.729,4.509,28.61,-80.6,0.0168163,-2.2472678e-8,0.0028648,1.5915494e-4,88.350092,90.0116696,8239,2458,2.206,0.023,9.791,146.9,116.9,2.833,1929.297,23.915,548.065,0.988,0.225,0.524,0.239,0.988,0.005,0.014,1.275e-4,0,0,0,0,4.725e-6,1.826,90.0116696,13.266,982,0.001194,339.338,0.958,3.807e7,10.6,90,0.05,0.026,0.042
1.66,283.207,283.207,332.744,332.839,151.581,151.678,5.418,-1.381e-4,5.418,90.0116696,7.985,5.425,28.61,-80.6,0.0322403,0,-1.5915494e-4,7.5009725e-5,88.2927962,90.0116696,8198,2416,2.2,0.023,9.791,147.1,116.8,2.868,1911.531,23.814,587.829,1.012,0.222,0.545,0.245,1.012,0.009,0.026,4.654e-4,0,0,0,0,-2.529e-8,1.728,90.0116696,13.159,980,0.001192,339.273,0.981,3.893e7,10.6,90,0.036,0.027,0.043
1.696,295.283,295.283,338.12,338.219,147.093,147.176,5.709,-1.481e-4,5.709,90.0116696,8.175,4.944,28.61,-80.6,0.0180883,0,0.0036606,1.4284156e-4,88.2927962,89.9543738,8168,2387,2.196,0.023,9.791,147.3,116.7,2.894,1898.739,23.74,616.588,1.029,0.22,0.56,0.249,1.029,0.005,0.015,-1.226e-4,0,0,0,0,6.986e-6,1.631,90.0116696,13.081,978.6,0.001191,339.226,0.997,3.952e7,10.6,90,0.05,0.027,0.043
1.746,312.37,312.37,345.349,345.45,142.144,142.185,6.122,-1.355e-4,6.122,90.0116696,8.37,3.404,28.61,-80.6,0.0402847,1.0972142e-8,7.9577472e-4,2.7852115e-5,88.350092,90.0116696,8129,2347,2.191,0.023,9.791,147.4,116.5,2.921,1886.431,23.701,651.048,1.044,0.217,0.581,0.245,1.044,0.012,0.034,-3.752e-5,0,0,0,0,2.998e-7,1.778,90.0116696,12.97,976.6,0.001189,339.158,1.019,4.031e7,10.6,90,0.05,0.028,0.044
1.796,329.814,329.814,352.338,352.442,137.406,137.491,6.546,-1.176e-4,6.546,90.0116696,8.581,4.838,28.61,-80.6,0.0231188,5.1582117e-9,-0.0015915,-2.4048312e-5,88.2927962,90.0116696,8089,2308,2.186,0.023,9.791,147.6,116.3,2.951,1874.122,23.662,682.721,1.053,0.215,0.598,0.24,1.053,0.007,0.02,-3.493e-4,0,0,0,0,-1.335e-6,1.656,90.0116696,12.856,974.6,0.001187,339.09,1.04,4.107e7,10.6,90,0.05,0.028,0.045
1.846,347.6,347.6,359.094,359.202,132.855,132.918,6.981,-1.047e-4,6.981,90.0116696,8.809,4.103,28.61,-80.6,8.4511275e-4,1.7602537e-8,-0.0014324,-4.7746483e-4,88.350092,90.0116696,8050,2268,2.181,0.023,9.791,147.7,116.2,2.977,1861.814,23.622,713.018,1.061,0.214,0.611,0.236,1.061,2.496e-4,8.467e-4,1.5e-4,0,0,0,0,-8.882e-7,1.689,90.0116696,12.741,972.5,0.001185,339.02,1.06,4.179e7,10.6,90,0.05,0.028,0.046
1.896,365.719,365.719,365.627,365.738,128.447,128.502,7.426,-9.419e-5,7.426,90.0116696,9,3.785,28.61,-80.6,0.0076089,1.2698973e-8,4.7746483e-4,-2.8488735e-5,88.350092,90.0116696,8011,2229,2.176,0.023,9.791,147.7,116,2.997,1849.506,23.581,741.717,1.066,0.212,0.623,0.232,1.066,0.002,0.007,-4.973e-4,0,0,0,0,1.384e-7,1.699,90.0116696,12.623,970.4,0.001183,338.948,1.079,4.249e7,10.6,90,0.039,0.029,0.047
1.935,380.076,380.076,370.571,370.684,125.108,125.17,7.78,-8.757e-5,7.78,90.0116696,9.151,3.953,28.61,-80.6,0.0014387,1.1920705e-8,-0.0011141,1.3539311e-4,88.2927962,90.0116696,7980,2198,2.172,0.023,9.791,147.8,115.9,3.011,1839.905,23.549,762.969,1.069,0.211,0.63,0.229,1.069,4.24e-4,0.002,-7.263e-5,0,0,0,0,-5.823e-7,1.725,90.0116696,12.53,968.7,0.001181,338.892,1.094,4.302e7,10.6,90,0.05,0.029,0.047
1.985,398.759,398.759,376.732,376.848,121.371,121.432,8.243,-9.281e-5,8.243,90.0116696,9.349,3.871,28.61,-80.6,0.0015986,1.3440635e-8,-3.1830989e-4,-4.3417468e-6,88.2927962,90.0116696,7941,2159,2.166,0.023,9.791,147.7,115.7,3.026,1831.347,23.554,789.306,1.072,0.21,0.638,0.225,1.072,4.695e-4,0.001,3.721e-4,0,0,0,0,-2.958e-8,1.775,90.0116696,12.408,966.5,0.001179,338.818,1.112,4.367e7,10.6,90,0.05,0.03,0.048
2.035,417.746,417.746,382.709,382.828,117.736,117.799,8.715,-7.281e-5,8.715,90.0116696,9.54,3.828,28.61,-80.6,0.0035581,1.078593e-8,-7.1333245e-5,3.2228876e-6,88.2927962,90.0116696,7902,2121,2.161,0.023,9.791,147.7,115.6,3.037,1822.79,23.559,814.535,1.074,0.209,0.644,0.221,1.074,0.001,0.004,-4.534e-5,0,0,0,0,0,1.772,90.0116696,12.285,964.3,0.001177,338.743,1.13,4.429e7,10.6,90,0.025,0.03,0.049
2.06,427.35,427.35,385.63,385.751,115.944,116.01,8.955,-5.804e-5,8.955,90.0116696,9.635,3.901,28.61,-80.6,0.008073,1.0628367e-8,4.7746483e-4,-1.1694705e-5,88.2927962,90.0116696,7883,2101,2.158,0.023,9.791,147.7,115.5,3.04,1818.511,23.561,826.824,1.075,0.208,0.647,0.219,1.075,0.002,0.007,2.156e-4,0,0,0,0,1.069e-7,1.721,90.0116696,12.222,963.1,0.001176,338.706,1.139,4.46e7,10.6,90,0.037,0.031,0.049
2.098,441.888,441.888,389.602,389.724,95.91,95.964,9.319,-3.225e-5,9.319,90.0116696,9.771,3.24,28.61,-80.6,0.0069614,5.104099e-9,0.0025465,-1.5915494e-4,88.350092,90.0116696,7856,2074,2.155,0.023,9.791,147.6,115.4,3.046,1673.913,21.764,843.155,1.076,0.207,0.651,0.217,1.076,0.002,0.006,3.597e-4,0,0,0,0,2.428e-6,1.564,90.0116696,12.128,961.4,0.001174,338.648,1.151,4.5e7,10.6,90,0.006,0.031,0.05
2.103,444.032,444.032,390.121,390.244,92.997,93.045,9.372,-2.97e-5,9.372,90.0116696,9.789,3.01,28.61,-80.6,0.0023004,5.1104652e-9,0.0025465,-4.7746483e-4,88.350092,90.0116696,7852,2070,2.154,0.023,9.791,147.6,115.4,3.047,1652.705,21.499,845.29,1.076,0.207,0.651,0.217,1.076,6.665e-4,0.002,-8.789e-5,0,0,0,0,2.649e-6,1.559,90.0116696,12.114,961.2,0.001174,338.64,1.153,4.505e7,10.6,90,0.008,0.032,0.05
2.111,447.254,447.254,390.795,390.918,70.24,70.27,9.453,-2.658e-5,9.453,90.0116696,9.81,2.04,28.61,-80.6,0.0079297,5.1247892e-9,-0.0025465,-1.4024734e-4,88.350092,90.0116696,7846,2065,2.153,0.023,9.791,147.6,115.3,3.047,1476.203,19.216,848.029,1.076,0.207,0.652,0.217,1.076,0.002,0.007,4.644e-4,0,0,0,0,-2.463e-6,1.574,90.0116696,12.093,960.8,0.001173,338.627,1.155,4.512e7,10.6,90,0.005,0.032,0.05
2.116,449.111,449.111,391.097,391.22,57.172,57.192,9.5,-2.518e-5,9.5,90.0116696,9.818,1.501,28.61,-80.6,0.0132296,5.1279723e-9,-0.0022282,-8.096212e-5,88.350092,90.0116696,7843,2062,2.153,0.023,9.791,147.6,115.3,3.047,1374.58,17.9,849.228,1.076,0.207,0.652,0.216,1.076,0.004,0.012,4.366e-4,0,0,0,0,-1.953e-6,1.583,90.0116696,12.081,960.6,0.001173,338.62,1.155,4.515e7,10.6,90,0.007,0.033,0.05
2.123,451.899,451.899,391.42,391.544,33.615,33.621,9.57,-2.357e-5,9.57,90.0116696,9.826,0.623,28.61,-80.6,0.0198243,5.1598033e-9,-0.0015915,-4.892423e-5,88.350092,90.0116696,7840,2058,2.152,0.023,9.791,147.5,115.3,3.047,1190.763,15.513,850.444,1.076,0.207,0.653,0.216,1.076,0.006,0.017,3.097e-5,0,0,0,0,-9.754e-7,1.597,90.0116696,12.063,960.2,0.001173,338.609,1.156,4.518e7,10.6,90,0.01,0.034,0.05
2.133,455.765,455.765,391.592,391.715,1.087,1.187,9.667,-2.217e-5,9.667,90.0116696,9.826,0.478,28.61,-80.6,0.0253477,5.1757187e-9,-3.1830989e-4,-6.2102259e-5,88.350092,90.0116696,7835,2053,2.152,0.023,9.791,147.5,115.3,3.048,935.998,12.202,850.892,1.076,0.207,0.653,0.216,1.076,0.007,0.022,-1.968e-4,0,0,0,0,-4.235e-8,1.615,90.0116696,12.038,959.8,0.001172,338.594,1.157,4.518e7,10.6,90,0.015,0.035,0.05
2.148,461.565,461.565,391.422,391.545,-24.033,24.062,9.812,-2.089e-5,9.812,90.0116696,9.814,1.175,28.61,-80.6,0.0244538,0,0.0017507,-5.5688315e-5,88.350092,90.0116696,7830,2049,2.151,0.023,9.791,147.5,115.3,3.05,737.934,9.625,849.654,1.076,0.207,0.653,0.216,1.076,0.007,0.022,-4.728e-4,0,0,0,0,1.215e-6,1.643,90.0116696,12,959.1,0.001172,338.571,1.157,4.514e7,10.6,90,0.015,0.035,0.05
2.163,467.506,467.506,390.862,390.985,-49.61,49.634,9.961,-1.896e-5,9.961,90.0116696,9.793,1.536,28.61,-80.6,0.0112472,0,0.0033423,-8.8442402e-5,88.350092,90.0116696,7826,2044,2.15,0.023,9.791,147.6,115.3,3.055,534.856,6.981,846.668,1.076,0.207,0.652,0.216,1.076,0.003,0.009,2.782e-4,0,0,0,0,4.263e-6,1.655,90.0116696,11.961,958.4,0.001171,338.547,1.155,4.505e7,10.6,90,0.023,0.036,0.05
2.186,476.396,476.396,389.549,389.672,-65.603,65.616,10.184,-1.277e-5,10.184,90.0116696,9.761,1.306,28.61,-80.6,0.0136307,0,-0.0030239,-6.2484231e-5,88.2927962,90.0116696,7822,2040,2.15,0.023,9.791,147.6,115.2,3.058,403.452,5.268,840.107,1.076,0.207,0.651,0.217,1.076,0.004,0.012,-8.829e-5,0,0,0,0,-3.676e-6,1.669,90.0116696,11.903,957.4,0.00117,338.512,1.151,4.487e7,10.6,90,0.028,0.037,0.05
2.214,487.36,487.36,387.422,387.544,-85.145,85.161,10.459,-1.195e-6,10.459,90.0116696,9.721,1.671,28.61,-80.6,0.0218641,8.1057613e-9,1.2055987e-4,-5.4383244e-5,88.2927962,90.0116696,7817,2036,2.149,0.023,9.791,147.6,115.2,3.062,240.685,3.145,829.858,1.075,0.208,0.649,0.218,1.075,0.006,0.02,3.621e-4,0,0,0,0,5.841e-9,1.694,90.0116696,11.832,956.1,0.001169,338.469,1.145,4.459e7,10.6,90,0.03,0.038,0.05
2.244,498.942,498.942,384.646,384.767,-99.886,99.923,10.75,8.424e-6,10.75,90.0116696,9.656,2.728,28.61,-80.6,5.6149864e-4,0,-0.0015915,-0.0011141,88.2927962,90.0116696,7815,2033,2.149,0.023,9.791,147.7,115.2,3.07,112.32,1.468,816.727,1.075,0.208,0.647,0.22,1.075,1.637e-4,9.743e-4,4.385e-4,0,0,0,0,-1.032e-6,1.728,90.0116696,11.757,954.7,0.001167,338.424,1.137,4.422e7,10.6,90,0.045,0.038,0.049
2.289,516.146,516.146,379.947,380.066,-108.922,108.97,11.181,2.151e-5,11.181,90.0116696,9.515,3.232,28.61,-80.6,0.0097059,-5.5863385e-9,4.7746483e-4,6.5699161e-5,88.2927962,90.0116696,7814,2032,2.149,0.023,9.791,147.7,115.2,3.073,19.749,0.258,794.751,1.074,0.209,0.642,0.223,1.074,0.003,0.008,4.178e-5,0,0,0,0,8.801e-8,1.718,90.0116696,11.645,952.8,0.001165,338.356,1.123,4.363e7,10.6,90,0.007,0.039,0.049
2.296,518.803,518.803,379.18,379.298,-110.315,110.362,11.247,2.456e-5,11.247,90.0116696,9.493,3.218,28.61,-80.6,0.0076662,-5.5783808e-9,7.9577472e-4,8.2649162e-5,88.2927962,90.0116696,7814,2032,2.149,0.023,9.791,147.7,115.2,3.074,5.349,0.07,791.212,1.074,0.209,0.641,0.223,1.074,0.002,0.007,-1.91e-5,0,0,0,0,2.594e-7,1.714,90.0116696,11.628,952.5,0.001165,338.345,1.121,4.353e7,10.6,90,0.01,0.04,0.049
2.306,522.779,522.779,378.022,378.14,-110.178,110.222,11.347,2.844e-5,11.347,90.0116696,9.459,3.128,28.61,-80.6,0.0043573,-5.5481413e-9,0.0011141,1.4327128e-4,88.2927962,90.0116696,7814,2032,2.149,0.023,9.791,147.7,115.2,3.075,1.029,0.013,785.793,1.073,0.21,0.64,0.224,1.073,0.001,0.004,-1.884e-4,0,0,0,0,5.103e-7,1.716,90.0116696,11.602,952.1,0.001165,338.33,1.118,4.338e7,10.6,90,0.003,0.041,0.048
2.309,523.723,523.723,377.747,377.865,-110.144,110.188,11.371,2.92e-5,11.371,90.0116696,9.452,3.106,28.61,-80.6,0.0035655,-5.5481413e-9,0.0011141,1.5915494e-4,88.2927962,90.0116696,7814,2032,2.149,0.023,9.791,147.7,115.2,3.076,0,0,784.494,1.073,0.21,0.64,0.224,1.073,0.001,0.003,3.756e-4,0,0,0,0,5.567e-7,1.717,90.0116696,11.596,952,0.001165,338.326,1.117,4.335e7,10.6,90,0.004,0.041,0.048
2.313,525.139,525.139,377.334,377.452,-109.896,109.939,11.406,3.021e-5,11.406,90.0116696,9.44,3.067,28.61,-80.6,0.0023291,-5.5481413e-9,0.0011141,3.1830989e-4,88.2927962,90.0116696,7814,2032,2.149,0.023,9.791,147.7,115.2,3.076,0,0,782.552,1.073,0.21,0.639,0.224,1.073,6.835e-4,0.003,-3.537e-5,0,0,0,0,5.957e-7,1.718,90.0116696,11.587,951.8,0.001165,338.32,1.116,4.33e7,10.6,90,0.006,0.042,0.048
2.318,527.26,527.26,376.717,376.835,-109.527,109.568,11.459,3.142e-5,11.459,90.0116696,9.423,3.007,28.61,-80.6,5.8957357e-4,-5.5497329e-9,6.3661977e-4,9.5492966e-4,88.2927962,90.0116696,7814,2032,2.149,0.023,9.791,147.7,115.2,3.077,0,0,779.652,1.073,0.21,0.638,0.224,1.073,1.732e-4,8.792e-4,2.856e-4,0,0,0,0,2.113e-7,1.721,90.0116696,11.573,951.6,0.001164,338.312,1.114,4.322e7,10.6,90,0.008,0.043,0.048
2.327,530.435,530.435,375.795,375.913,-108.976,109.016,11.538,3.254e-5,11.538,90.0116696,9.398,2.92,28.61,-80.6,0.0025405,-5.5592822e-9,-0.0011141,1.5915494e-4,88.2927962,90.0116696,7814,2032,2.149,0.023,9.791,147.7,115.2,3.077,0,0,775.335,1.072,0.21,0.637,0.225,1.072,7.464e-4,0.002,-3.472e-4,0,0,0,0,-6.017e-7,1.725,90.0116696,11.552,951.2,0.001164,338.3,1.111,4.31e7,10.6,90,0.013,0.043,0.048
2.339,535.182,535.182,374.421,374.538,-108.159,108.196,11.657,3.289e-5,11.657,90.0116696,9.362,2.812,28.61,-80.6,0.0059187,-5.5879301e-9,-9.5492966e-4,8.5498035e-5,88.2927962,90.0116696,7814,2032,2.149,0.023,9.791,147.7,115.2,3.077,0,0,768.929,1.072,0.21,0.636,0.226,1.072,0.002,0.005,8.278e-5,0,0,0,0,-3.728e-7,1.73,90.0116696,11.521,950.7,0.001163,338.281,1.107,4.293e7,10.6,90,0.019,0.044,0.048
2.358,542.271,542.271,372.379,372.495,-106.95,106.986,11.834,3.186e-5,11.834,90.0116696,9.309,2.793,28.61,-80.6,0.0056104,-5.0993244e-9,-3.1830989e-4,3.2467608e-5,88.2927962,90.0116696,7814,2032,2.149,0.023,9.791,147.8,115.2,3.077,0,0,759.476,1.071,0.211,0.633,0.227,1.071,0.002,0.006,2.172e-4,0,0,0,0,-3.671e-8,1.752,90.0116696,11.475,949.9,0.001163,338.253,1.101,4.267e7,10.6,90,0.028,0.045,0.048
2.387,552.832,552.832,369.36,369.475,-105.131,105.173,12.098,3.194e-5,12.098,90.0116696,9.227,2.977,28.61,-80.6,0.0033272,0,8.9986205e-5,4.0855074e-6,88.2927962,90.0116696,7814,2032,2.149,0.023,9.79,147.8,115.2,3.077,0,0,745.313,1.069,0.211,0.629,0.229,1.069,9.808e-4,0.003,2.505e-4,0,0,0,0,0,1.807,90.0116696,11.407,948.7,0.001161,338.211,1.093,4.229e7,10.6,90,0.043,0.046,0.047
2.43,568.514,568.514,364.926,365.039,-102.5,102.539,12.49,3.82e-5,12.49,90.0116696,9.1,2.845,28.61,-80.6,7.3338598e-4,-5.5942962e-9,9.5492966e-4,1.4621565e-4,88.2927962,90.0116696,7814,2032,2.149,0.023,9.79,147.7,115.2,3.076,0,0,724.735,1.067,0.212,0.623,0.232,1.067,2.164e-4,0.001,2.872e-4,0,0,0,0,3.584e-7,1.845,90.0116696,11.305,947,0.00116,338.15,1.08,4.173e7,10.6,90,0.05,0.046,0.047
2.48,586.633,586.633,359.877,359.989,-99.456,99.49,12.941,4.262e-5,12.941,90.0116696,8.966,2.586,28.61,-80.6,0.0064916,-6.1401977e-9,9.9487755e-5,1.4261874e-5,88.2927962,90.0116696,7814,2032,2.149,0.023,9.79,147.7,115.2,3.072,0,0,700.904,1.063,0.214,0.614,0.235,1.063,0.002,0.006,-1.949e-4,0,0,0,0,0,1.837,90.0116696,11.187,944.9,0.001158,338.078,1.065,4.11e7,10.6,90,0.05,0.047,0.046
2.53,604.504,604.504,354.979,355.089,-96.477,96.516,13.386,4.229e-5,13.386,90.0116696,8.833,2.748,28.61,-80.6,0.0043195,0,-3.1830989e-4,3.9947891e-5,88.2927962,90.0116696,7814,2032,2.149,0.023,9.79,147.6,115.2,3.067,0,0,677.674,1.058,0.215,0.605,0.238,1.058,0.001,0.004,1.5e-4,0,0,0,0,-5.525e-8,1.835,90.0116696,11.071,942.9,0.001156,338.008,1.051,4.048e7,10.6,90,0.05,0.048,0.045
2.58,622.134,622.134,350.227,350.335,-93.605,93.637,13.825,5.443e-5,13.825,90.0116696,8.7,2.457,28.61,-80.6,0.0045521,0,-3.1830989e-4,1.1403452e-5,88.2927962,90.0116696,7814,2032,2.149,0.023,9.79,147.6,115.2,3.06,0,0,655.174,1.052,0.216,0.596,0.241,1.052,0.001,0.004,2.375e-4,0,0,0,0,-4.404e-8,1.799,90.0116696,10.956,941,0.001154,337.938,1.037,3.989e7,10.6,90,0.05,0.048,0.045
2.63,639.529,639.529,345.618,345.724,-90.773,90.814,14.257,5.695e-5,14.257,90.0116696,8.575,2.761,28.61,-80.6,0.0127025,0,-7.6458035e-6,-1.9480565e-5,88.2927962,90.0116696,7814,2032,2.149,0.023,9.79,147.5,115.2,3.051,0,0,633.123,1.046,0.217,0.585,0.244,1.046,0.004,0.011,-1.113e-4,0,0,0,0,0,1.858,90.0116696,10.843,939,0.001152,337.87,1.023,3.931e7,10.6,90,0.05,0.049,0.044
2.68,656.698,656.698,341.148,341.253,-88.05,88.073,14.682,4.968e-5,14.682,90.0116696,8.446,2.019,28.61,-80.6,0.0182831,0,-0.0012732,-2.9841552e-6,88.2355005,90.0116696,7814,2032,2.149,0.023,9.79,147.4,115.2,3.042,0,0,611.683,1.039,0.218,0.573,0.247,1.039,0.005,0.016,4.737e-4,0,0,0,0,-8.499e-7,1.817,90.0116696,10.731,937.1,0.00115,337.802,1.01,3.875e7,10.6,90,0.05,0.05,0.044
2.73,673.646,673.646,336.813,336.916,-85.275,85.315,15.102,5.562e-5,15.102,90.0116696,8.343,2.628,28.61,-80.6,0.0147651,0,-0.0017507,-5.8059723e-6,88.2927962,90.0116696,7814,2032,2.149,0.023,9.79,147.3,115.2,3.033,0,0,590.154,1.03,0.22,0.561,0.249,1.03,0.004,0.013,-2.092e-4,0,0,0,0,-1.599e-6,1.861,90.0116696,10.621,935.2,0.001148,337.735,0.998,3.821e7,10.6,90,0.05,0.051,0.043
2.78,690.381,690.381,332.623,332.724,-82.35,82.389,15.515,4.779e-5,15.515,90.0116696,8.204,2.557,28.61,-80.6,0.0147995,-1.3489973e-8,0.0031831,-1.4612015e-4,88.2355005,90.0116696,7814,2032,2.149,0.023,9.79,147.2,115.2,3.023,0,0,567.293,1.017,0.221,0.549,0.246,1.017,0.004,0.013,3.554e-4,0,0,0,0,5.335e-6,1.994,90.0116696,10.513,933.3,0.001146,337.669,0.986,3.768e7,10.6,90,0.05,0.051,0.043
2.83,706.911,706.911,328.575,328.674,-79.624,79.641,15.923,6.135e-5,15.923,90.0116696,8.101,1.66,28.61,-80.6,0.0279833,-2.7549721e-8,-0.0014324,-4.1173384e-5,88.2355005,90.0116696,7814,2032,2.149,0.023,9.79,147,115.2,3.011,0,0,545.791,1.004,0.223,0.538,0.243,1.004,0.008,0.025,-4.744e-4,0,0,0,0,-1.07e-6,2.017,90.0116696,10.405,931.5,0.001144,337.604,0.974,3.717e7,10.6,90,0.05,0.052,0.042
2.88,723.241,723.241,324.659,324.758,-77.023,77.047,16.326,8.848e-5,16.326,90.0116696,8.014,1.903,28.61,-80.6,0.0110294,-2.3507185e-8,0.0027056,3.6430566e-5,88.2355005,90.0116696,7814,2032,2.149,0.023,9.79,147,115.2,3.002,0,0,525.538,0.992,0.224,0.527,0.24,0.992,0.003,0.009,1.398e-4,0,0,0,0,4.113e-6,1.957,90.0116696,10.299,929.7,0.001143,337.54,0.962,3.668e7,10.6,90,0.05,0.053,0.042
2.93,739.379,739.379,320.87,320.967,-74.566,74.602,16.724,1.234e-4,16.724,90.0116696,7.904,2.311,28.61,-80.6,0.0165298,-1.9225917e-8,-0.0014324,-2.3777748e-6,88.2927962,90.0116696,7814,2032,2.149,0.023,9.79,146.8,115.2,2.991,0,0,506.444,0.98,0.226,0.517,0.238,0.98,0.005,0.014,-4.084e-4,0,0,0,0,-1.089e-6,1.871,90.0116696,10.194,927.9,0.001141,337.476,0.951,3.621e7,10.6,90,0.05,0.053,0.041
2.98,755.33,755.33,317.197,317.293,-72.367,72.395,17.116,1.442e-4,17.116,90.0116696,7.795,2.03,28.61,-80.6,0.0055302,-1.4004043e-8,7.9577472e-4,7.5009725e-5,88.2927962,90.0116696,7814,2032,2.149,0.023,9.79,146.7,115.2,2.981,0,0,489.204,0.97,0.227,0.509,0.235,0.97,0.002,0.004,-4.809e-4,0,0,0,0,3.297e-7,1.804,90.0116696,10.09,926.1,0.001139,337.414,0.941,3.575e7,10.6,90,0.05,0.054,0.041
3.03,771.1,771.1,313.631,313.726,-70.294,70.319,17.504,1.425e-4,17.504,90.0116696,7.702,1.865,28.61,-80.6,6.9843555e-4,-1.2348832e-8,-4.7746483e-4,1.1094691e-4,88.2355005,90.0116696,7814,2032,2.149,0.023,9.79,146.6,115.2,2.971,0,0,472.974,0.961,0.228,0.501,0.232,0.961,1.999e-4,5.757e-4,-4.671e-4,0,0,0,0,-1.237e-7,1.819,90.0116696,9.988,924.3,0.001137,337.352,0.93,3.53e7,10.6,90,0.05,0.055,0.04
3.08,786.695,786.695,310.166,310.259,-68.319,68.349,17.886,1.383e-4,17.886,90.0116696,7.606,2.031,28.61,-80.6,0.0114935,-1.1392311e-8,0.0011141,2.2806903e-5,88.2355005,90.0116696,7814,2032,2.149,0.023,9.79,146.5,115.2,2.959,0,0,457.588,0.952,0.229,0.493,0.23,0.952,0.003,0.009,-3.405e-4,0,0,0,0,7.677e-7,1.939,90.0116696,9.886,922.6,0.001136,337.29,0.92,3.487e7,10.6,90,0.05,0.056,0.04
3.13,802.119,802.119,306.797,306.889,-66.461,66.479,18.264,1.35e-4,18.264,90.0116696,7.511,1.529,28.61,-80.6,0.016123,-9.0479585e-9,-0.0017507,4.8892399e-5,88.2355005,90.0116696,7814,2032,2.149,0.023,9.79,146.4,115.2,2.948,0,0,442.959,0.944,0.231,0.485,0.228,0.944,0.005,0.014,4.258e-4,0,0,0,0,-2.026e-6,1.961,90.0116696,9.786,920.9,0.001134,337.229,0.91,3.445e7,10.6,90,0.05,0.056,0.039
3.18,817.376,817.376,303.519,303.61,-64.68,64.697,18.638,1.131e-4,18.638,90.0116696,7.441,1.487,28.61,-80.6,0.0156131,-1.6154227e-8,0.0015915,7.8940852e-5,88.2355005,90.0116696,7814,2032,2.149,0.023,9.79,146.3,115.2,2.938,0,0,429.039,0.935,0.232,0.478,0.225,0.935,0.004,0.013,-2.403e-4,0,0,0,0,1.726e-6,1.92,90.0116696,9.687,919.1,0.001132,337.169,0.901,3.404e7,10.6,90,0.05,0.057,0.039
3.23,832.472,832.472,300.328,300.418,-62.984,63.015,19.008,9.573e-5,19.008,90.0116696,7.353,1.968,28.61,-80.6,0.0187013,-1.1518043e-8,-0.0011141,7.4468598e-5,88.2355005,90.0116696,7814,2032,2.149,0.023,9.79,146.2,115.2,2.928,0,0,415.909,0.927,0.232,0.472,0.223,0.927,0.005,0.015,1.342e-4,0,0,0,0,-8.309e-7,1.925,90.0116696,9.589,917.5,0.00113,337.11,0.891,3.364e7,10.6,90,0.05,0.058,0.038
3.28,847.41,847.41,297.219,297.307,-61.39,61.413,19.373,9.325e-5,19.373,90.0116696,7.257,1.681,28.61,-80.6,0.003785,-5.263254e-9,0.0012732,1.5915494e-4,88.2355005,90.0116696,7814,2032,2.149,0.023,9.79,146.1,115.2,2.921,0,0,403.392,0.92,0.233,0.466,0.221,0.92,0.001,0.003,-3.713e-4,0,0,0,0,1.076e-6,1.882,90.0116696,9.492,915.8,0.001129,337.051,0.882,3.325e7,10.6,90,0.05,0.058,0.038
3.33,862.195,862.195,294.188,294.275,-59.869,59.886,19.734,7.385e-5,19.734,90.0116696,7.185,1.41,28.61,-80.6,0.0114248,0,3.5539299e-5,3.7465074e-5,88.2355005,90.0116696,7814,2032,2.149,0.023,9.79,146,115.2,2.911,0,0,391.448,0.912,0.233,0.46,0.219,0.912,0.003,0.01,-1.649e-4,0,0,0,0,0,1.85,90.0116696,9.396,914.1,0.001127,336.993,0.873,3.287e7,10.6,90,0.05,0.059,0.038
