# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
1.0804008,119.6110035,1499.6110035,228.0277729,228.0905508,208.8117751,209.0642443,1.8261786,7.3143639e-5,1.8261786,89.9977051,5.3510893,10.271359,43.8,-120.6299772,0.2891616,0,0.008579,5.7229401e-6,87.8680662,90.005016,8690.6175826,2908.8953188,2.261049,0.0232163,9.8004992,143.8323412,118.5905274,2.3860077,2090.9771393,24.5499406,189.0831789,0.7809596,0.2426064,0.3578716,0.1804815,0.7811606,0.0773971,0.1847861,2.4259236e-4,0,0,0,0,8.5359888e-5,1.9853709,90,5.2525285,845.6013881,0.0010581,334.4819323,0.682087,2.4202549e7,10.5791,87.8996865,0.0333593,0.051645,0.0240156
1.1137601,127.3336725,1507.3336725,234.961421,235.029739,206.8782322,207.0465322,2.0101241,7.8882193e-5,2.0101241,89.9977516,5.6664671,8.3464702,43.8,-120.629975,0.114959,0,0.0171196,-1.6719813e-5,88.0286446,90.0031272,8661.6028089,2879.8805451,2.2576218,0.0231959,9.8004755,144.2442436,118.4892944,2.4345123,2081.8058356,24.5241978,203.6322789,0.7928962,0.2412851,0.3673828,0.1842283,0.7929287,0.0307769,0.0743938,4.1136444e-4,0,0,0,0,3.2014117e-4,1.9490023,90,5.2023311,844.8177264,0.0010573,334.4515127,0.7028965,2.4923593e7,10.5791,87.8996865,0.05,0.0542393,0.0247466
1.1637601,139.3390939,1519.3390939,245.2297829,245.3027215,203.8105119,203.8594433,2.3020482,8.5145248e-5,2.3020482,89.9978808,5.9815347,4.4663024,43.8,-120.6299713,0.1981532,0,-0.0132027,-1.1226444e-5,88.3295195,90.0055786,8618.1144803,2836.3922165,2.2524515,0.0231653,9.8004386,144.3800825,118.3362864,2.4618159,2068.0595739,24.4852913,226.7843463,0.8115063,0.2393334,0.3821873,0.1899855,0.8116047,0.0535678,0.1320266,2.4185805e-4,0,0,0,0,-1.7479189e-4,2.0191793,90,5.1242959,843.602588,0.0010561,334.4042233,0.7337236,2.5988606e7,10.5791,87.8996865,0.0402916,0.0565311,0.0258284
1.2040517,149.3845298,1529.3845298,253.3882907,253.4624272,201.1268233,201.1540176,2.5461675,8.8901041e-5,2.5461675,89.9979995,6.129937,3.3075282,43.8,-120.6299683,0.2620307,1.5583706e-8,0.0012156,-1.1491063e-5,88.4209465,90.0006946,8583.0701513,2801.3478874,2.2482555,0.0231407,9.8004077,144.5036339,118.2118594,2.4852563,2056.982383,24.4536543,246.4725218,0.8268311,0.237789,0.3943071,0.194735,0.8270061,0.0714062,0.1778658,3.4266807e-4,0,0,0,0,1.3878032e-6,2.0149876,90,5.0590006,842.5858311,0.0010551,334.3646543,0.7582116,2.6831693e7,10.5791,87.8996865,0.0279887,0.0579083,0.0266874
1.2320404,156.5550474,1536.5550474,258.9898146,259.0647345,199.1291509,199.1706034,2.7190856,9.099524e-5,2.7190856,89.9980826,6.2299733,4.0633142,43.8,-120.6299661,0.1921591,1.6323323e-8,0.0114571,-8.0688297e-6,88.354968,89.9973054,8558.7265542,2777.0042904,2.2453249,0.0231236,9.8003856,144.7558435,118.1248262,2.5173235,2049.2875953,24.4315261,260.843142,0.8382647,0.2371381,0.4030379,0.1980887,0.8383603,0.0525109,0.13194,3.5602796e-4,0,0,0,0,1.1801549e-4,2.0773911,90,5.0123922,841.8600614,0.0010543,334.3364097,0.7750368,2.7409376e7,10.5791,87.8996865,0.0360946,0.0593131,0.0272772
1.268135,166.0323194,1546.0323194,266.1287639,266.2061946,196.4131953,196.527579,2.9471093,9.5601905e-5,2.9471093,89.9981414,6.4202047,6.7041818,43.8,-120.6299633,0.0086821,1.7566187e-8,-0.0173461,-3.4549073e-4,88.1555409,89.99344,8527.3326616,2745.6103978,2.2415264,0.0231015,9.8003565,145.2187013,118.0118532,2.5717545,2039.3642739,24.4028039,279.9702958,0.8529911,0.2362876,0.4142323,0.2024712,0.8529913,0.0023758,0.0063114,-4.7497813e-4,0,0,0,0,-2.5619989e-4,2.1095822,90,4.9507899,840.9008117,0.0010534,334.2990787,0.7964887,2.8143936e7,10.5791,87.8996865,0.05,0.0605667,0.0280292
1.318135,179.582621,1559.582621,275.8503727,275.9352964,192.4321656,192.6774335,3.2782749,1.0962314e-4,3.2782749,89.9980841,6.8454143,9.7187982,43.8,-120.6299592,0.2119724,9.4637881e-9,-0.0050889,-7.9500339e-6,87.9314723,89.9907334,8483.8443331,2702.1220693,2.2362282,0.0230709,9.8003148,145.2156698,117.8539762,2.5863914,2025.6180122,24.3626673,308.0360198,0.8745237,0.235091,0.4307957,0.208637,0.874645,0.058824,0.1525822,2.2496904e-4,0,0,0,0,-2.052335e-5,2.0960963,90,4.862713,839.529307,0.001052,334.2457041,0.8257257,2.914129e7,10.5791,87.8996865,0.027462,0.0617524,0.029054
1.345597,187.230312,1567.230312,281.1047645,281.1947167,190.2362179,190.4695333,3.4699459,1.2107271e-4,3.4699459,89.9980008,7.1119691,9.4246752,43.8,-120.6299568,0.1866566,0,0.0060588,-9.5688067e-6,87.9370977,89.9935179,8459.9587966,2678.2365328,2.2333001,0.0230541,9.8002913,145.4116347,117.7665733,2.6131771,2018.0680132,24.340448,323.9787116,0.8863883,0.2344258,0.439898,0.2120645,0.8864837,0.0520254,0.1363923,-1.7773812e-4,0,0,0,0,2.8013714e-5,2.0965665,90,4.813003,838.7552398,0.0010512,334.2155798,0.8415393,2.9678813e7,10.5791,87.8996865,0.0295665,0.0629158,0.0296081
1.3751635,195.6243997,1575.6243997,286.6944075,286.7889611,187.8482952,187.9942257,3.6840887,1.3589617e-4,3.6840887,89.9978865,7.363758,7.4058673,43.8,-120.6299541,0.0559034,7.5633592e-9,0.0137478,-3.530878e-5,88.0491443,89.9990248,8434.2428538,2652.52059,2.2301331,0.023036,9.8002654,145.7707475,117.6719191,2.6560698,2009.9394397,24.3163862,341.7481146,0.8997042,0.2337041,0.4502168,0.2157832,0.8997129,0.0156166,0.0409247,4.7393902e-4,0,0,0,0,1.3866175e-4,2.1215901,90,4.7584414,837.9056254,0.0010503,334.1825155,0.8583671,3.0249244e7,10.5791,87.8996865,0.0348365,0.0640664,0.0301974
1.41,205.725237,1585.725237,293.1878113,293.2854934,184.9217868,184.976469,3.9444592,1.529695e-4,3.9444592,89.997778,7.5688797,4.4974244,43.8,-120.6299509,0.1153209,0,-0.0109487,-3.0094614e-5,88.2166309,90.0006328,8403.9432093,2622.2209455,2.226382,0.0230147,9.8002344,145.8946599,117.55965,2.6783951,2000.362,24.2878474,363.5308195,0.9159958,0.2328478,0.4629525,0.2201955,0.9160336,0.0324806,0.0867078,-2.6872575e-4,0,0,0,0,-8.4093445e-5,2.1504507,90,4.692786,836.883261,0.0010493,334.1427283,0.8779149,3.0909745e7,10.5791,87.8996865,0.0426972,0.0651985,0.0308816
1.4526972,218.4108203,1598.4108203,300.9936001,301.0927796,180.6752004,180.7104052,4.2710692,1.7343151e-4,4.2710692,89.9976734,7.727523,3.5668629,43.8,-120.6299468,0.1519379,1.1798413e-8,0.0043329,-2.8803824e-5,88.2691555,89.9918189,8368.7840303,2587.0617665,2.2220026,0.02299,9.8001954,146.1008807,117.4283559,2.7102991,1985.1906164,24.2050019,390.9540376,0.9358107,0.2316825,0.4784968,0.2256313,0.9358776,0.0431983,0.1166382,6.0663022e-5,0,0,0,0,1.2496055e-5,2.1669142,90,4.6103297,835.5992795,0.001048,334.0927598,0.9014149,3.1700527e7,10.5791,87.8996865,0.0300944,0.0740278,0.0317035
1.4827916,227.5503846,1607.5503846,306.3837156,306.484446,177.5215135,177.5995558,4.505447,1.9133974e-4,4.505447,89.9975667,7.8571302,5.264451,43.8,-120.6299439,0.0458697,0,0.0121678,-8.913371e-5,88.1729802,89.9865233,8344.002671,2562.2804072,2.2188984,0.0229726,9.8001672,146.4306503,117.3351507,2.7502812,1974.4973205,24.1461908,410.863346,0.9500887,0.2296785,0.4909394,0.2294708,0.9500949,0.0130867,0.0356628,-3.5491258e-4,0,0,0,0,9.5111767e-5,2.1615308,90,4.5509225,834.6742111,0.0010471,334.056759,0.9176509,3.2244636e7,10.5791,87.8996865,0.0451416,0.0755861,0.0322712
1.5279332,241.5602552,1621.5602552,314.2877018,314.3938661,172.6546008,172.8472439,4.866793,2.2842633e-4,4.866793,89.9973108,8.1696743,8.1583427,43.8,-120.6299394,0.1156985,1.7628841e-8,-0.0062443,-2.5314155e-5,88.0019145,89.984873,8306.8306321,2525.1083682,2.2142147,0.0229465,9.8001242,146.5956003,117.1943002,2.7791873,1958.4573765,24.057317,441.3787921,0.9712497,0.2267367,0.5092819,0.2352312,0.97129,0.0333595,0.0925623,7.9441124e-5,0,0,0,0,-2.380371e-5,2.1596058,90,4.4598583,833.2561907,0.0010456,334.0015742,0.9414848,3.303983e7,10.5791,87.8996865,0.0347388,0.0768984,0.0331043
1.562672,252.5816511,1632.5816511,320.2198572,320.3314694,168.8289803,169.0098605,5.1556216,2.6702806e-4,5.1556216,89.9970324,8.4553703,7.8171829,43.8,-120.6299358,0.0976066,0,0.0054843,-1.6451339e-5,87.9998223,89.9919286,8278.2248259,2496.5025621,2.2105877,0.0229263,9.8000903,146.8095596,117.0850471,2.8097392,1946.1138102,23.9883812,466.007434,0.9888612,0.2245265,0.5246787,0.2396561,0.9888904,0.0283081,0.079962,-1.7700463e-4,0,0,0,0,1.7687759e-5,2.1818019,90,4.3882193,832.1406513,0.0010445,333.9581609,0.9593911,3.3634295e7,10.5791,87.8996865,0.0387139,0.0780212,0.0337298
1.6013859,265.1040617,1645.1040617,326.6719648,326.787932,164.477954,164.5555208,5.4881277,3.1351286e-4,5.4881277,89.9967269,8.7051676,5.0519393,43.8,-120.6299316,0.0370962,0,-0.0089087,-3.1716532e-6,88.1172859,89.9933645,8246.3456619,2464.6233981,2.2065222,0.0229039,9.8000517,147.0851847,116.9623993,2.8473864,1932.3577716,23.9109942,494.5913582,1.0097147,0.2221214,0.5430274,0.2445658,1.009719,0.0108101,0.0305442,-4.7771267e-4,0,0,0,0,-4.4845612e-5,2.2447319,90,4.3068236,830.8731854,0.0010432,333.9088351,0.9788763,3.4278047e7,10.5791,87.8996865,0.05,0.0791495,0.0344098
1.6513859,281.6408435,1661.6408435,334.7505031,334.8690864,158.6586119,158.7087417,5.928506,3.7363687e-4,5.928506,89.996389,8.9109862,3.9886787,43.8,-120.6299261,0.0747019,0,0.0031817,9.3946934e-6,88.1649633,89.9965706,8205.1729456,2423.4506818,2.2012345,0.022875,9.8000009,147.2460405,116.8025862,2.8776979,1914.5915128,23.8101579,532.0033579,1.0359879,0.2200676,0.566736,0.2491843,1.0360059,0.0219313,0.0629851,-4.3228786e-4,0,0,0,0,5.4476394e-6,2.2507923,90,4.1993345,829.1994017,0.0010415,333.8436967,1.0032735,3.5079064e7,10.5791,87.8996865,0.0446141,0.0802913,0.0352607
1.696,296.7317721,1676.7317721,341.7240231,341.8461641,153.9713461,154.0923394,6.3307602,4.2416849e-4,6.3307602,89.9961611,9.1373932,6.1052158,43.8,-120.6299211,0.032284,5.2347635e-9,-0.0059611,2.752392e-5,88.0699551,89.9968811,8168.435272,2386.7130082,2.1964807,0.0228491,9.7999545,147.4585804,116.6586279,2.9113963,1898.739,23.7193258,560.0453158,1.0481277,0.2184007,0.5856695,0.2440575,1.0481311,0.0095083,0.0280861,4.9709968e-4,0,0,0,0,-1.8349506e-5,2.1853917,90,4.1012435,827.6719611,0.00104,333.7842535,1.024349,3.5766231e7,10.5791,87.8996865,0.05,0.0814533,0.0359955
1.746,314.0085638,1694.0085638,349.311341,349.4395622,149.5760676,149.7098648,6.7960228,4.7944981e-4,6.7960229,89.9959579,9.4654478,6.3280036,43.8,-120.6299153,0.0478673,2.8106954e-8,0.0040151,1.3877466e-5,88.0614043,89.9893974,8128.956908,2347.2346442,2.1913341,0.0228214,9.7999013,147.5676324,116.5024795,2.9364646,1886.4306318,23.6801427,589.8534138,1.0582913,0.2166319,0.6029508,0.2387086,1.0582988,0.0141423,0.0413655,1.095576e-4,0,0,0,0,7.9669037e-6,2.0658167,90,3.9889443,825.9232767,0.0010382,333.7162003,1.0473019,3.6509392e7,10.5791,87.8996865,0.05,0.0825218,0.0367954
1.796,331.6593427,1711.6593427,356.6848963,356.8172187,145.3907917,145.4493825,7.2759985,5.4538902e-4,7.2759985,89.9957053,9.7165992,4.12802,43.8,-120.6299093,0.0404483,2.44456e-8,-0.0028303,9.6743296e-6,88.146048,89.9869511,8089.4785439,2307.7562801,2.1861475,0.0227936,9.799847,147.6627792,116.3448071,2.9603626,1874.1222636,23.6405783,618.2696398,1.0657483,0.2149594,0.6170641,0.2337247,1.0657537,0.0119556,0.0356553,4.0286169e-4,0,0,0,0,-3.7967423e-6,2.0809564,90,3.8742143,824.1367389,0.0010364,333.6466738,1.0696344,3.7227049e7,10.5791,87.8996865,0.05,0.083493,0.0375724
1.846,349.6735853,1729.6735853,363.8500047,363.9854311,141.2446787,141.3222702,7.7668163,6.2716287e-4,7.7668163,89.9953734,9.9281483,4.6823923,43.8,-120.6299032,0.0108812,3.582872e-8,0.0036621,7.7914403e-5,88.1188332,89.9976731,8050.0001799,2268.2779161,2.1809203,0.0227659,9.7997916,147.7420143,116.1855882,2.9829027,1861.8138954,23.6006267,645.3053109,1.0708981,0.2133811,0.6284433,0.2290737,1.0708985,0.0032089,0.0100166,-3.0232536e-4,0,0,0,0,6.108813e-6,2.0914377,90,3.7571217,822.3134128,0.0010345,333.5757157,1.0913519,3.7919448e7,10.5791,87.8996865,0.05,0.0845239,0.0383272
1.896,368.0409233,1748.0409233,370.8098912,370.9500279,137.1918624,137.3028123,8.269842,6.966093e-4,8.269842,89.9951737,10.195479,5.5186195,43.8,-120.629897,0.0276506,3.6544822e-8,1.6570126e-4,-5.5547334e-6,88.0815813,90.0041714,8010.5218158,2228.799552,2.1756518,0.0227381,9.7997351,147.7111203,116.0248,2.9951811,1849.5055272,23.5602822,671.1871457,1.0743953,0.2119673,0.6377026,0.2247255,1.0743979,0.0081269,0.0241114,-4.3812495e-4,0,0,0,0,1.2041476e-8,2.0457531,90,3.637734,820.4543479,0.0010326,333.5033668,1.1124682,3.8587128e7,10.5791,87.8996865,0.039,0.0860479,0.0390608
1.935,382.6060611,1762.6060611,376.1004716,376.244095,134.1467166,134.2266927,8.6714773,7.4547517e-4,8.6714773,89.9950744,10.3949159,4.6328666,43.8,-120.629892,0.003697,3.8710786e-8,-0.0024156,-1.0816724e-4,88.1063057,89.9993389,7979.7286919,2198.006428,2.1715135,0.0227165,9.7996904,147.7061893,115.8982807,3.0066743,1839.905,23.5285368,690.638239,1.0762078,0.2109393,0.6437432,0.2215254,1.0762079,0.0010812,0.0036314,3.9827724e-4,0,0,0,0,-2.4875866e-6,2.064457,90,3.5430606,818.9801257,0.0010311,333.4459947,1.1285389,3.9091398e7,10.5791,87.8996865,0.05,0.0867596,0.0396184
1.985,401.5773467,1781.5773467,382.7224465,382.8695511,130.7419651,130.8184056,9.1965929,8.0898387e-4,9.196593,89.9949599,10.6123565,4.4714443,43.8,-120.6298854,0.0041402,4.0352597e-8,1.7213196e-4,-2.3193887e-5,88.1204146,89.9950459,7941.0974986,2159.3752348,2.1662852,0.0226893,9.799632,147.6166248,115.7381696,3.0133428,1831.3474,23.5331705,714.7093561,1.0775752,0.2096554,0.6502744,0.2176454,1.0775752,0.0012017,0.0033476,-1.9097648e-4,0,0,0,0,1.2198021e-8,1.9750263,90,3.4197472,817.0599317,0.0010292,333.3712668,1.1486574,3.9717731e7,10.5791,87.8996865,0.05,0.0876293,0.0403162
2.035,420.8754811,1800.8754811,389.1749607,389.3260317,127.3806941,127.4647523,9.7330198,8.7381976e-4,9.7330199,89.994856,10.8447653,4.6283752,43.8,-120.6298787,0.0072992,3.8929067e-8,0.0010246,-3.5040257e-5,88.1264102,89.9951301,7902.4663054,2120.7440416,2.1610159,0.0226621,9.7995727,147.4785428,115.5764931,3.0155731,1822.7898,23.5378505,738.0914923,1.0783443,0.2084067,0.6559474,0.2139902,1.0783445,0.0020987,0.0063626,9.9930155e-5,0,0,0,0,4.1799834e-7,1.8362843,90,3.2943094,815.1066555,0.0010272,333.2952515,1.168278,4.0323083e7,10.5791,87.8996865,0.025,0.0883676,0.0409962
2.06,430.644489,1810.644489,392.3387794,392.491781,125.726995,125.8028697,10.0055699,9.0928989e-4,10.0055699,89.9947931,10.9581153,4.3686107,43.8,-120.6298753,4.0068553e-4,3.9288814e-8,0.0010473,-0.0012671,88.139074,90.0032077,7883.1507088,2101.428445,2.1583656,0.0226486,9.7995426,147.4047475,115.4950607,3.016295,1818.511,23.5402081,749.5603491,1.0785776,0.2077952,0.6585417,0.2122407,1.0785776,1.1455088e-4,2.1129437e-4,-4.6193193e-4,0,0,0,0,4.2965958e-7,1.7874805,90,3.2308108,814.1178775,0.0010262,333.2567714,1.1779078,4.0618124e7,10.5791,87.8996865,0.0375,0.0891733,0.0413296
2.0975,445.4409193,1825.4409193,396.6797584,396.8350836,105.8256427,105.8802128,10.4192959,9.5729494e-4,10.4192959,89.9947358,11.1019303,3.3989438,43.8,-120.6298702,0.0111495,4.0425112e-8,-4.0966558e-4,-4.5224259e-5,88.1541673,90.0003249,7855.6598735,2073.9376096,2.1545755,0.0226292,9.7994971,147.2552562,115.3784718,3.0131849,1673.9127442,21.7443463,765.1924974,1.0787183,0.2069575,0.661879,0.2098818,1.0787187,0.0031615,0.009657,2.2585969e-4,0,0,0,0,-6.4317082e-8,1.7591345,90,3.134634,812.6202449,0.0010246,333.1984882,1.1911464,4.1017412e7,10.5791,87.8996865,0.0055,0.0900609,0.041787
2.103,447.624244,1827.624244,397.2538164,397.4094322,102.9235211,102.9763041,10.4804074,9.6372932e-4,10.4804075,89.9947313,11.1203506,3.2966662,43.8,-120.6298694,0.0114248,4.0420721e-8,-1.145046e-4,-4.3517734e-5,88.154689,89.9977637,7851.6278843,2069.9056204,2.1540178,0.0226264,9.7994904,147.2352803,115.3613034,3.0129195,1652.705,21.4798943,767.2515845,1.0787355,0.2068469,0.6623155,0.2095732,1.0787359,0.0032357,0.0098356,-2.950267e-4,0,0,0,0,-5.0102254e-9,1.7576229,90,3.1204424,812.3992579,0.0010244,333.1898881,1.1929008,4.1069365e7,10.5791,87.8996865,0.00825,0.0908404,0.0418475
2.11125,450.9048323,1830.9048323,398.009053,398.1650495,80.1742503,80.2154129,10.5722541,9.7333246e-4,10.5722542,89.9947251,11.144522,2.5694463,43.8,-120.6298683,0.0111911,4.0435924e-8,3.4358217e-4,-3.4776443e-5,88.154351,89.994363,7846.3533722,2064.6311084,2.1532876,0.0226227,9.7994803,147.2091217,115.3388177,3.0125723,1476.2025962,19.198843,769.9340476,1.0787602,0.2067017,0.6628912,0.2091674,1.0787607,0.0031644,0.0097213,-3.4670428e-4,0,0,0,0,4.4938944e-8,1.7586626,90,3.0991186,812.0672105,0.0010241,333.1769659,1.1952151,4.1136303e7,10.5791,87.8996865,0.00475,0.0914965,0.0419271
2.116,452.7962306,1832.7962306,398.3588302,398.5150044,67.1037226,67.1387257,10.6252181,9.7890266e-4,10.6252181,89.9947213,11.1557681,2.1676963,43.8,-120.6298676,0.0104643,4.0437347e-8,5.8980466e-4,-4.0163933e-5,88.1535514,89.9925018,7843.316532,2061.5942681,2.1528668,0.0226206,9.7994745,147.1975606,115.3258577,3.0127046,1374.58,17.8841166,771.1494497,1.0787729,0.2066347,0.6631592,0.208979,1.0787732,0.0029566,0.008758,2.8826515e-4,0,0,0,0,1.3219499e-7,1.7592613,90,3.0868245,811.8757711,0.0010239,333.1695156,1.1962923,4.1166024e7,10.5791,87.8996865,0.007125,0.092198,0.0419639
2.123125,455.636041,1835.636041,398.7529408,398.9093215,43.5341033,43.5584384,10.7047519,9.8740976e-4,10.7047519,89.994715,11.1686634,1.45582,43.8,-120.6298666,0.008663,4.0428856e-8,9.2024011e-4,-5.6674983e-5,88.1516029,89.9895048,7839.8397254,2058.1174615,2.1523847,0.0226181,9.7994658,147.1855973,115.3110077,3.0129774,1190.7625441,15.4994248,772.4655114,1.0787887,0.2065597,0.6634636,0.2087655,1.078789,0.0024454,0.0078358,3.3984495e-4,0,0,0,0,3.2117516e-7,1.7601592,90,3.0683657,811.5883374,0.0010236,333.1583296,1.1975162,4.1197085e7,10.5791,87.8996865,0.009875,0.09287,0.0420055
2.133,459.5753192,1839.5753192,399.0219551,399.1785001,10.9696388,10.9810174,10.8150978,9.9970765e-4,10.8150978,89.9947038,11.1782955,0.4997683,43.8,-120.6298652,0.0050453,4.0453207e-8,0.0012548,-1.1312403e-4,88.147669,89.9851347,7835.0209934,2053.2987296,2.151716,0.0226147,9.7994536,147.1803115,115.2904044,3.0144253,935.998,12.1908193,773.2103555,1.0788032,0.2065098,0.6636785,0.208615,1.0788033,0.0014232,0.0045572,-2.9358021e-4,0,0,0,0,5.9633636e-7,1.7614038,90,3.0427604,811.1896202,0.0010232,333.1428128,1.1983801,4.121146e7,10.5791,87.8996865,0.0148125,0.0939916,0.0420338
2.1478125,465.4861122,1845.4861122,398.9975836,399.1542108,-14.2343282,14.2350998,10.9807075,0.0010198,10.9807075,89.9946788,11.1808898,0.148221,43.8,-120.6298632,0.0015235,4.0436797e-8,-0.0013504,-3.4416767e-4,88.1404022,89.9821073,7830.4197738,2048.69751,2.1510768,0.0226115,9.7994355,147.185106,115.2707074,3.0167404,737.9341375,9.6168203,772.6606001,1.0788127,0.2065184,0.6636813,0.208613,1.0788127,4.296972e-4,0.0011254,1.5689551e-4,0,0,0,0,-6.907829e-7,1.7632706,90,3.0043403,810.5913545,0.0010226,333.1195302,1.1983911,4.1188807e7,10.5791,87.8996865,0.0151875,0.0948096,0.0420312
2.163,471.5432576,1851.5432576,398.5861871,398.7427653,-39.9139019,39.9230186,11.1504738,0.0010428,11.1504739,89.9946416,11.1733756,0.8531409,43.8,-120.6298611,0.0066053,4.0515007e-8,-0.0010784,-7.6729e-5,88.1334553,89.9859804,7825.7020677,2043.9798039,2.1504208,0.0226082,9.7994168,147.1917309,115.2504877,3.0192779,534.856,6.9745041,770.5955049,1.0788114,0.2066027,0.6633955,0.2088132,1.0788115,0.0018648,0.0059815,-3.0771624e-4,0,0,0,0,-4.4145499e-7,1.7701298,90,2.9649688,809.9782756,0.0010219,333.0956711,1.1972425,4.1125739e7,10.5791,87.8996865,0.0227812,0.0957045,0.0419879
2.1857812,480.611789,1860.611789,397.4923247,397.6486441,-56.0894757,56.1053418,11.4047588,0.00108,11.4047588,89.9945744,11.148809,1.334202,43.8,-120.6298579,0.0085781,4.0375416e-8,-1.622807e-4,-1.5074089e-5,88.12824,89.9925879,7821.9707919,2040.2485281,2.1499015,0.0226055,9.7993889,147.2257732,115.2344785,3.0240091,403.4524099,5.2635303,765.6599286,1.0787978,0.2068222,0.6626106,0.209365,1.078798,0.0024273,0.007346,4.3005274e-4,0,0,0,0,-1.0051264e-8,1.7816667,90,2.9060234,809.0603969,0.001021,333.0599502,1.1940871,4.0982108e7,10.5791,87.8996865,0.0282188,0.0964107,0.0418727
2.214,491.8035569,1871.8035569,395.6295107,395.785214,-75.8989077,75.9247689,11.718729,0.001126,11.718729,89.9944946,11.1007178,1.9814999,43.8,-120.629854,0.0084904,4.2545147e-8,7.5852437e-4,-2.9526528e-5,88.131305,89.9981338,7817.3489237,2035.6266598,2.1492577,0.0226023,9.7993545,147.2861643,115.214627,3.0315941,240.685,3.1418978,757.6188388,1.0787741,0.2071939,0.6612569,0.2103233,1.0787744,0.0024114,0.0072588,1.2452542e-4,0,0,0,0,2.2167034e-7,1.7485927,90,2.8332769,807.9276131,0.0010198,333.0158658,1.1886464,4.0752059e7,10.5791,87.8996865,0.03,0.0971497,0.0416765
2.244,503.6360161,1883.6360161,393.1256489,393.2804431,-90.990642,91.0265325,12.0507826,0.0011732,12.0507826,89.9944219,11.0331804,2.5559135,43.8,-120.6298498,0.0045159,4.2273985e-8,0.0018086,-1.9592352e-4,88.145854,90.0059267,7815.1123812,2033.3901174,2.148946,0.0226007,9.7993181,147.3669461,115.2050123,3.0401389,112.32,1.4666484,747.1338545,1.078751,0.2076922,0.6594244,0.2116345,1.0787511,0.0012885,0.0037408,-3.1339379e-4,0,0,0,0,1.2763674e-6,1.6622899,90,2.7563659,806.7299812,0.0010186,332.9692577,1.181282,4.0454023e7,10.5791,87.8996865,0.045,0.0978199,0.0414128
2.289,521.2313017,1901.2313017,388.8152617,388.9679796,-100.5563191,100.6103446,12.544349,0.0012316,12.5443491,89.9943745,10.8986872,3.2966849,43.8,-120.6298437,0.0140659,3.851262e-8,-2.9801936e-4,-3.8499521e-5,88.1662785,89.9997111,7813.9941037,2032.2718399,2.1487901,0.0225999,9.799264,147.4667754,115.2002029,3.05003,19.7489423,0.2579154,729.3659771,1.0785117,0.2085488,0.6560266,0.2139363,1.0785124,0.0040443,0.0121907,3.1611762e-4,0,0,0,0,-3.5428626e-8,1.644937,90,2.6419965,804.9490602,0.0010168,332.8999499,1.168572,3.995169e7,10.5791,87.8996865,0.007,0.0985067,0.0409587
2.296,523.9505329,1903.9505329,388.1062041,388.2585486,-102.0310499,102.0858811,12.6205586,0.0012402,12.6205587,89.9943695,10.8754237,3.3454406,43.8,-120.6298427,0.0141806,3.8493506e-8,1.5900359e-4,-4.6751752e-5,88.1664538,89.9964451,7813.8201494,2032.0978856,2.1487658,0.0225998,9.7992557,147.4832556,115.1994546,3.0516585,5.349,0.069858,726.4799034,1.0784726,0.2086897,0.6554626,0.2143203,1.0784733,0.0040819,0.0122875,1.1002799e-4,0,0,0,0,1.0121962e-8,1.6449204,90,2.6243215,804.673831,0.0010165,332.8892389,1.1664784,3.9869762e7,10.5791,87.8996865,0.0105,0.099314,0.0408839
2.3065,528.0200236,1908.0200236,387.0348889,387.1866752,-102.0296466,102.0829806,12.7345667,0.0012531,12.7345668,89.9943621,10.8404907,3.2994152,43.8,-120.6298413,0.0122648,3.8618273e-8,8.2097597e-4,-4.7026935e-5,88.164579,89.9909335,7813.808288,2032.0860241,2.1487641,0.0225998,9.7992431,147.5100066,115.1994036,3.054192,1.0286538,0.0134343,722.1362281,1.0784162,0.2089027,0.6546102,0.2149032,1.0784167,0.0035361,0.0103943,2.5985159e-4,0,0,0,0,2.7133929e-7,1.6450132,90,2.5978698,804.2619342,0.0010161,332.8732091,1.1633145,3.9746166e7,10.5791,87.8996865,0.0025,0.100007,0.0407711
