# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
17.05,2022.249,2022.249,13.882,13.884,-9.867,9.867,-2.299,0.011,2.299,270.264192,0.179,0.002,28.61,-80.6,0.1145916,0,7.9577472e-4,-7.21E-06,89.381416,270.0350088,6576,794,1.933,0.021,9.786,142.3,108.4,3.204,0,0,0.531,0.624,0.341,0.162,0.12,0.624,0.025,0.079,1.503e-4,0,0,0,0,2.267e-4,0,0,1.855,792.8,0.001004,332.423,0.042,1.412e6,10.6,90,0.05,0.172,0.002
17.1,2022.931,2022.931,13.389,13.39,-9.861,9.861,-2.308,0.011,2.308,270.264192,0.179,0.002,28.61,-80.6,0.1145916,0,9.5492966e-4,-6.73E-06,89.3241203,270.0350088,6576,794,1.933,0.021,9.786,142.3,108.4,3.202,0,0,0.496,0.626,0.344,0.162,0.12,0.626,0.028,0.089,1.428e-4,0,0,0,0,2.611e-4,0,0,1.851,792.7,0.001004,332.421,0.04,1.361e6,10.6,90,0.05,0.172,0.002
17.15,2023.588,2023.588,12.896,12.898,-9.856,9.856,-2.316,0.011,2.316,270.264192,0.179,0.003,28.61,-80.6,0.1145916,0,9.5492966e-4,-6.26E-06,89.3241203,270.0350088,6576,794,1.933,0.021,9.786,142.3,108.4,3.2,0,0,0.461,0.629,0.346,0.162,0.12,0.629,0.031,0.098,-2.25E-04,0,0,0,0,3.016e-4,0,0,1.847,792.7,0.001004,332.418,0.039,1.311e6,10.6,90,0.05,0.173,0.002
17.2,2024.221,2024.221,12.404,12.405,-9.851,9.851,-2.325,0.011,2.325,270.264192,0.179,0.003,28.61,-80.6,0.1145916,0,9.5492966e-4,-5.78E-06,89.3241203,270.0350088,6576,794,1.933,0.021,9.786,142.2,108.4,3.198,0,0,0.429,0.631,0.349,0.162,0.12,0.631,0.034,0.109,3.905e-4,0,0,0,0,3.493e-4,0,0,1.843,792.6,0.001004,332.415,0.037,1.261e6,10.6,90,0.05,0.173,0.002
17.25,2024.828,2024.828,11.911,11.913,-9.846,9.846,-2.334,0.011,2.334,270.264192,0.179,0.003,28.61,-80.6,0.1718873,0,9.5492966e-4,-5.26E-06,89.2668245,270.0350088,6576,794,1.933,0.021,9.786,142.2,108.4,3.196,0,0,0.397,0.634,0.352,0.162,0.12,0.634,0.038,0.122,7.948e-5,0,0,0,0,4.056e-4,0,0,1.839,792.6,0.001004,332.413,0.036,1.211e6,10.6,90,0.05,0.173,0.002
17.3,2025.412,2025.412,11.419,11.42,-9.842,9.842,-2.343,0.011,2.343,270.264192,0.178,0.003,28.61,-80.6,0.1718873,0,9.5492966e-4,-4.80E-06,89.2668245,270.0350088,6576,794,1.933,0.021,9.786,142.2,108.4,3.193,0,0,0.366,0.636,0.355,0.162,0.12,0.637,0.043,0.136,-4.31E-04,0,0,0,0,4.724e-4,0,0,1.835,792.5,0.001004,332.411,0.034,1.161e6,10.6,90,0.05,0.174,0.001
17.35,2025.97,2025.97,10.927,10.928,-9.837,9.837,-2.352,0.011,2.352,270.264192,0.178,0.003,28.61,-80.6,0.1718873,0,0.0011141,-4.28E-06,89.2668245,270.0350088,6576,794,1.933,0.021,9.786,142.2,108.4,3.19,0,0,0.337,0.639,0.358,0.162,0.12,0.639,0.048,0.154,3.122e-4,0,0,0,0,5.519e-4,0,0,1.831,792.5,0.001004,332.409,0.033,1.111e6,10.6,90,0.05,0.174,0.001
17.4,2026.504,2026.504,10.435,10.437,-9.833,9.833,-2.361,0.011,2.361,270.264192,0.178,0.003,28.61,-80.6,0.2291831,0,0.0011141,-3.86E-06,89.2668245,270.0350088,6576,794,1.933,0.021,9.786,142.1,108.4,3.187,0,0,0.309,0.643,0.361,0.162,0.12,0.643,0.054,0.172,3.984e-4,0,0,0,0,6.471e-4,0,0,1.828,792.4,0.001004,332.406,0.031,1.061e6,10.6,90,0.05,0.175,0.001
17.45,2027.014,2027.014,9.944,9.945,-9.829,9.829,-2.37,0.011,2.37,270.264192,0.178,0.003,28.61,-80.6,0.2291831,0,0.0011141,-3.40E-06,89.2095287,270.0350088,6576,794,1.933,0.021,9.786,142.1,108.4,3.183,0,0,0.282,0.646,0.364,0.161,0.12,0.646,0.061,0.194,1.359e-4,0,0,0,0,7.615e-4,0,0,1.824,792.4,0.001004,332.404,0.03,1.011e6,10.6,90,0.05,0.175,0.001
17.5,2027.499,2027.499,9.452,9.454,-9.825,9.825,-2.379,0.011,2.379,270.264192,0.178,0.003,28.61,-80.6,0.2864789,0,0.0011141,-2.95E-06,89.2095287,270.0350088,6576,794,1.933,0.021,9.786,142,108.4,3.178,0,0,0.256,0.649,0.368,0.161,0.12,0.65,0.069,0.219,4.323e-4,0,0,0,0,8.999e-4,0,0,1.821,792.3,0.001004,332.403,0.028,9.608e5,10.6,90,0.05,0.176,0.001
17.55,2027.959,2027.959,8.961,8.963,-9.821,9.821,-2.388,0.011,2.388,270.264192,0.178,0.004,28.61,-80.6,0.2864789,0,0.0011141,-2.54E-06,89.1522329,270.0350088,6576,794,1.933,0.021,9.786,142,108.4,3.173,0,0,0.232,0.653,0.372,0.161,0.12,0.653,0.078,0.248,3.275e-4,0,0,0,0,0.001,0,0,1.818,792.3,0.001004,332.401,0.027,9.108e5,10.6,90,0.05,0.176,0.001
17.6,2028.395,2028.395,8.47,8.472,-9.818,9.818,-2.397,0.011,2.397,270.264192,0.177,0.004,28.61,-80.6,0.3437747,0,0.0012732,-2.15E-06,89.1522329,270.0923046,6576,794,1.933,0.021,9.786,141.9,108.4,3.167,0,0,0.208,0.657,0.376,0.161,0.12,0.658,0.089,0.282,2.969e-4,0,0,0,0,0.001,0,0,1.815,792.2,0.001004,332.399,0.025,8.609e5,10.6,90,0.05,0.176,0.001
17.65,2028.806,2028.806,7.98,7.981,-9.814,9.814,-2.406,0.011,2.406,270.264192,0.177,0.004,28.61,-80.6,0.4010705,0,0.0012732,-1.82E-06,89.1522329,270.0923046,6576,794,1.933,0.021,9.786,141.8,108.4,3.16,0,0,0.186,0.662,0.381,0.161,0.12,0.662,0.102,0.321,1.859e-4,0,0,0,0,0.002,0,0,1.813,792.2,0.001004,332.397,0.024,8.11e5,10.6,90,0.05,0.177,0.001
17.7,2029.193,2029.193,7.489,7.491,-9.811,9.811,-2.414,0.011,2.414,270.264192,0.177,0.004,28.61,-80.6,0.4583662,0,0.0012732,-1.51E-06,89.0949371,270.0923046,6576,794,1.933,0.021,9.786,141.8,108.4,3.152,0,0,0.165,0.667,0.386,0.161,0.12,0.667,0.117,0.366,-1.09E-04,0,0,0,0,0.002,0,0,1.81,792.1,0.001004,332.396,0.023,7.612e5,10.6,90,0.05,0.177,9.592e-4
17.75,2029.555,2029.555,6.998,7.001,-9.808,9.808,-2.423,0.011,2.423,270.264192,0.177,0.004,28.61,-80.6,0.515662,0,0.0012732,-1.22E-06,89.0949371,270.0923046,6576,794,1.933,0.021,9.786,141.7,108.4,3.143,0,0,0.145,0.672,0.391,0.161,0.12,0.672,0.135,0.42,1.469e-4,0,0,0,0,0.002,0,0,1.808,792.1,0.001004,332.394,0.021,7.113e5,10.6,90,0.05,0.178,8.964e-4
17.8,2029.893,2029.893,6.508,6.51,-9.805,9.805,-2.432,0.011,2.432,270.264192,0.177,0.004,28.61,-80.6,0.6302536,0,0.0014324,-9.71E-07,89.0376414,270.0923046,6576,794,1.933,0.021,9.786,141.5,108.4,3.131,0,0,0.127,0.678,0.397,0.161,0.12,0.678,0.156,0.485,4.056e-5,0,0,0,0,0.003,0,0,1.806,792.1,0.001004,332.393,0.02,6.615e5,10.6,90,0.05,0.178,8.336e-4
17.85,2030.206,2030.206,6.018,6.02,-9.802,9.802,-2.441,0.011,2.441,270.264192,0.176,0.004,28.61,-80.6,0.7448451,0,0.0014324,-7.18E-07,89.0376414,270.0923046,6576,794,1.933,0.021,9.786,141.4,108.4,3.118,0,0,0.11,0.684,0.403,0.16,0.12,0.685,0.181,0.561,1.045e-4,0,0,0,0,0.003,0,0,1.804,792,0.001004,332.392,0.018,6.117e5,10.6,90,0.05,0.179,7.709e-4
17.9,2030.495,2030.495,5.528,5.531,-9.8,9.8,-2.45,0.011,2.45,270.264192,0.176,0.004,28.61,-80.6,0.8594367,0,0.0014324,-4.82E-07,89.0376414,270.0923046,6576,794,1.933,0.021,9.786,141.2,108.4,3.101,0,0,0.093,0.691,0.411,0.16,0.12,0.693,0.213,0.655,1.134e-4,0,0,0,0,0.004,0,0,1.802,792,0.001003,332.391,0.017,5.619e5,10.6,90,0.05,0.179,7.082e-4
17.95,2030.759,2030.759,5.038,5.041,-9.798,9.798,-2.459,0.011,2.459,270.264192,0.176,0.004,28.61,-80.6,0.9740283,0,0.0014324,-2.82E-07,88.9803456,270.0923046,6576,794,1.933,0.021,9.786,141,108.4,3.081,0,0,0.079,0.699,0.419,0.16,0.12,0.701,0.251,0.769,-6.01E-05,0,0,0,0,0.005,0,0,1.8,792,0.001003,332.39,0.015,5.122e5,10.6,90,0.05,0.179,6.455e-4
18,2030.998,2030.998,4.548,4.551,-9.796,9.796,-2.467,0.011,2.467,270.264192,0.176,0.004,28.61,-80.6,1.1459156,0,0.0015915,-1.00E-07,88.9803456,270.0923046,6576,794,1.933,0.021,9.786,140.8,108.4,3.057,0,0,0.065,0.708,0.428,0.16,0.12,0.711,0.3,0.91,8.673e-5,0,0,0,0,0.007,0,0,1.799,792,0.001003,332.389,0.014,4.624e5,10.6,90,0.05,0.18,5.829e-4
18.05,2031.213,2031.213,4.058,4.062,-9.794,9.794,-2.476,0.012,2.476,270.264192,0.176,0.004,28.61,-80.6,1.4323945,0,0.0015915,6.9280147e-8,88.9230498,270.0923046,6576,794,1.933,0.021,9.786,140.4,108.4,3.025,0,0,0.053,0.719,0.439,0.16,0.12,0.723,0.363,1.089,-2.43E-04,0,0,0,0,0.009,0,0,1.797,791.9,0.001003,332.388,0.012,4.127e5,10.6,90,0.05,0.18,5.202e-4
18.1,2031.404,2031.404,3.569,3.573,-9.792,9.792,-2.485,0.012,2.485,270.264192,0.176,0.003,28.61,-80.6,1.7188734,0,0.0015915,2.1660988e-7,88.9230498,270.0923046,6576,794,1.933,0.021,9.786,140,108.4,2.985,0,0,0.042,0.731,0.451,0.16,0.12,0.737,0.446,1.319,-4.25E-04,0,0,0,0,0.012,0,0,1.796,791.9,0.001003,332.387,0.011,3.63e5,10.6,90,0.05,0.18,4.576e-4
18.15,2031.57,2031.57,3.079,3.084,-9.791,9.791,-2.494,0.012,2.494,270.264192,0.175,0.003,28.61,-80.6,2.1199438,0,0.0015915,3.4202397e-7,88.865754,270.0923046,6576,794,1.933,0.021,9.786,139.4,108.4,2.933,0,0,0.032,0.746,0.466,0.16,0.12,0.756,0.56,1.625,3.251e-4,0,0,0,0,0.017,0,0,1.795,791.9,0.001003,332.387,0.009,3.133e5,10.6,90,0.05,0.181,3.95e-4
18.2,2031.712,2031.712,2.59,2.596,-9.789,9.789,-2.502,0.012,2.502,270.264192,0.175,0.003,28.61,-80.6,2.6929016,0,0.0015915,4.5184088e-7,88.865754,270.0923046,6576,794,1.933,0.021,9.786,138.7,108.4,2.861,0,0,0.023,0.764,0.485,0.16,0.12,0.78,0.724,2.046,3.141e-4,0,0,0,0,0.025,0,0,1.794,791.9,0.001003,332.386,0.008,2.637e5,10.6,90,0.05,0.181,3.325e-4
18.25,2031.829,2031.829,2.1,2.107,-9.788,9.788,-2.511,0.012,2.511,270.264192,0.175,0.003,28.61,-80.6,3.5523383,0,0.0017507,5.439916e-7,88.8084582,270.0923046,6576,794,1.933,0.021,9.786,137.6,108.4,2.758,0,0,0.016,0.788,0.509,0.159,0.12,0.815,0.976,2.654,2.297e-4,0,0,0,0,0.039,0,0,1.793,791.9,0.001003,332.386,0.006,2.141e5,10.6,90,0.05,0.182,2.701e-4
18.3,2031.922,2031.922,1.611,1.62,-9.787,9.787,-2.52,0.012,2.52,270.264192,0.175,0.002,28.61,-80.6,4.9847328,0,0.0017507,6.2516062e-7,88.7511625,270.0923046,6576,794,1.933,0.021,9.786,135.9,108.4,2.602,0,0,0.01,0.821,0.542,0.159,0.12,0.872,1.408,3.596,-3.99E-04,0,0,0,0,0.068,0,0,1.793,791.9,0.001003,332.385,0.005,1.646e5,10.6,90,0.05,0.182,2.078e-4
18.35,2031.99,2031.99,1.121,1.135,-9.787,9.787,-2.529,0.012,2.529,270.264192,0.175,0.002,28.61,-80.6,7.6203387,0,0.0017507,6.9391555e-7,88.7511625,270.0923046,6576,794,1.933,0.021,9.786,133.1,108.4,2.338,0,0,0.006,0.871,0.591,0.159,0.12,0.981,2.291,5.216,2.277e-4,0,0,0,0,0.14,0,0,1.792,791.9,0.001003,332.385,0.003,1.153e5,10.6,90,0.05,0.182,1.458e-4
18.4,2032.034,2032.034,0.632,0.656,-9.786,9.786,-2.537,0.012,2.537,270.264192,0.175,0.001,28.61,-80.6,14.1520575,0,0.0017507,7.5216626e-7,88.6938667,270.0923046,6576,794,1.933,0.021,9.786,127.6,108.4,1.816,0,0,0.002,0.962,0.683,0.159,0.12,1.229,4.894,8.462,1.92e-4,0,0,0,0,0.425,0,0,1.792,791.9,0.001003,332.385,0.002,6.662e4,10.6,90,0.05,0.183,8.483e-5
18.45,2032.054,2032.054,0.143,0.226,-9.786,9.786,-2.546,0.012,2.546,270.264192,0.175,1.801e-4,28.61,-80.6,49.4462577,0,0.0017507,8.0118598e-7,88.6938667,270.0923046,6576,794,1.933,0.021,9.786,144.8,108.4,3.44,0,0,1.417e-4,1.212,0.933,0.159,0.12,0.631,5.783,4.236,3.127e-4,0,0,0,0,3.604,0,0,1.792,791.9,0.001003,332.385,6.789e-4,2.292e4,10.6,90,0.05,0.183,3.135e-5
18.5,2032.048,2032.048,-0.347,0.388,-9.786,9.786,-2.555,0.012,2.555,270.264192,0.175,5.672e-4,28.61,-80.6,151.8911115,0,0.0017507,8.4192965e-7,88.6365709,270.0923046,6576,794,1.933,0.021,9.786,160.6,108.4,4.931,0,0,-8.20E-04,1.07,0.791,0.159,0.12,-1.235,5.206,12.321,1.589e-4,0,0,0,0,1.219,0,0,1.792,791.9,0.001003,332.385,0.001,3.942e4,10.6,90,0.05,0.184,5.118e-5
18.55,2032.019,2032.019,-0.836,0.854,-9.785,9.785,-2.564,0.012,2.564,270.264192,0.175,0.002,28.61,-80.6,166.8453099,0,0.0017507,8.7551134e-7,88.6365709,270.0923046,6576,794,1.933,0.021,9.786,163.1,108.4,5.169,0,0,-0.004,0.915,0.636,0.159,0.12,-1.155,4.721,18.088,-1.50E-05,0,0,0,0,0.256,0,0,1.792,791.9,0.001003,332.385,0.003,8.674e4,10.6,90,0.05,0.184,1.1e-4
18.6,2031.965,2031.965,-1.325,1.336,-9.785,9.785,-2.572,0.012,2.572,270.264192,0.174,0.006,28.61,-80.6,171.0851976,0,0.0017507,9.0352261e-7,88.5792751,270.0923046,6576,794,1.933,0.021,9.786,163.8,108.4,5.234,0,0,-0.008,0.847,0.568,0.159,0.12,-0.983,4.575,19.678,1.991e-4,0,0,0,0,0.11,0,0,1.792,791.9,0.001003,332.385,0.004,1.358e5,10.6,90,0.05,0.185,1.716e-4
18.65,2031.886,2031.886,-1.814,1.823,-9.784,9.784,-2.581,0.012,2.581,270.264192,0.174,0.01,28.61,-80.6,173.0905499,0,0.0019099,9.2755501e-7,88.5792751,270.0923046,6576,794,1.933,0.021,9.786,164.1,108.4,5.263,0,0,-0.013,0.806,0.527,0.159,0.12,-0.894,4.506,20.399,2.301e-4,0,0,0,0,0.066,0,0,1.793,791.9,0.001003,332.385,0.005,1.852e5,10.6,90,0.05,0.185,2.337e-4
18.7,2031.783,2031.783,-2.303,2.31,-9.782,9.783,-2.59,0.012,2.59,270.264192,0.173,0.016,28.61,-80.6,174.2364655,0,0.002069,9.4713107e-7,88.5219793,270.0923046,6576,794,1.933,0.021,9.786,164.3,108.4,5.28,0,0,-0.02,0.778,0.498,0.16,0.12,-0.84,4.467,20.806,-9.46E-05,0,0,0,0,0.048,0,0,1.793,791.9,0.001003,332.386,0.007,2.347e5,10.6,90,0.05,0.186,2.96e-4
18.75,2031.656,2031.656,-2.792,2.798,-9.781,9.781,-2.598,0.012,2.598,270.264192,0.172,0.024,28.61,-80.6,174.9240149,0,0.0023873,9.6479727e-7,88.4646836,270.0923046,6576,794,1.933,0.021,9.786,164.4,108.4,5.29,0,0,-0.028,0.756,0.477,0.16,0.12,-0.804,4.443,21.063,-2.97E-04,0,0,0,0,0.042,0,0,1.794,791.9,0.001003,332.386,0.008,2.842e5,10.6,90,0.05,0.186,3.584e-4
18.8,2031.504,2031.504,-3.281,3.286,-9.779,9.779,-2.607,0.012,2.607,270.264192,0.171,0.032,28.61,-80.6,175.4396769,0,0.0027056,9.7355079e-7,88.4646836,270.0923046,6576,794,1.933,0.021,9.786,164.5,108.4,5.297,0,0,-0.037,0.739,0.46,0.16,0.12,-0.779,4.426,21.237,4.923e-4,0,0,0,0,0.041,0,0,1.795,791.9,0.001003,332.387,0.01,3.338e5,10.6,90,0.05,0.186,4.209e-4
18.85,2031.328,2031.328,-3.77,3.774,-9.777,9.778,-2.615,0.012,2.616,270.264192,0.169,0.042,28.61,-80.6,175.8407473,0,0.0031831,9.8564656e-7,88.4073878,270.0923046,6576,794,1.933,0.021,9.786,164.5,108.4,5.303,0,0,-0.048,0.726,0.446,0.16,0.12,-0.759,4.414,21.357,-3.78E-04,0,0,0,0,0.044,0,0,1.796,791.9,0.001003,332.387,0.011,3.834e5,10.6,90,0.05,0.187,4.834e-4
18.9,2031.127,2031.127,-4.259,4.263,-9.775,9.775,-2.624,0.012,2.624,270.264192,0.167,0.054,28.61,-80.6,176.0699304,0,0.0038197,9.9201276e-7,88.2927962,270.0923046,6576,794,1.933,0.021,9.786,164.6,108.4,5.306,0,0,-0.06,0.714,0.434,0.16,0.12,-0.743,4.405,21.44,4.782e-4,0,0,0,0,0.05,0,0,1.798,792,0.001003,332.388,0.013,4.331e5,10.6,90,0.05,0.187,5.459e-4
18.95,2030.902,2030.902,-4.748,4.751,-9.773,9.773,-2.632,0.012,2.632,270.264192,0.164,0.067,28.61,-80.6,176.2418178,0,0.0047746,1.0029945e-6,88.2355005,270.0923046,6576,794,1.933,0.021,9.786,164.6,108.4,5.309,0,0,-0.073,0.704,0.424,0.16,0.12,-0.73,4.4,21.495,-1.36E-04,0,0,0,0,0.06,0,0,1.799,792,0.001003,332.389,0.014,4.827e5,10.6,90,0.05,0.188,6.084e-4
19,2030.652,2030.652,-5.237,5.239,-9.77,9.77,-2.64,0.012,2.64,270.264192,0.16,0.081,28.61,-80.6,176.4137051,0,0.0057296,1.009679e-6,88.1782047,270.0923046,6576,794,1.933,0.021,9.786,164.6,108.4,5.31,0,0,-0.087,0.696,0.415,0.16,0.12,-0.72,4.396,21.524,-1.74E-04,0,0,0,0,0.073,0,0,1.801,792,0.001003,332.39,0.016,5.323e5,10.6,90,0.05,0.188,6.709e-4
19.05,2030.378,2030.378,-5.725,5.727,-9.767,9.767,-2.648,0.012,2.648,270.264192,0.156,0.097,28.61,-80.6,176.4710009,0,0.0070028,9.9296769e-7,88.0636131,270.0923046,6576,794,1.933,0.021,9.786,164.6,108.4,5.311,0,0,-0.103,0.688,0.408,0.16,0.12,-0.711,4.395,21.532,-2.24E-04,0,0,0,0,0.09,0,0,1.803,792,0.001004,332.391,0.017,5.819e5,10.6,90,0.05,0.188,7.334e-4
19.1,2030.08,2030.08,-6.213,6.215,-9.764,9.764,-2.656,0.012,2.656,270.264192,0.15,0.114,28.61,-80.6,176.5282967,0,0.0084352,9.8485079e-7,87.8917258,270.0923046,6576,794,1.933,0.021,9.786,164.6,108.4,5.311,0,0,-0.12,0.681,0.401,0.16,0.12,-0.704,4.395,21.519,4.027e-5,0,0,0,0,0.112,0,0,1.804,792.1,0.001004,332.392,0.019,6.315e5,10.6,90,0.05,0.189,7.958e-4
19.15,2029.757,2029.757,-6.701,6.703,-9.76,9.761,-2.663,0.012,2.663,270.264192,0.144,0.132,28.61,-80.6,176.4710009,0,0.0101859,9.5365642e-7,87.7198384,270.0923046,6576,794,1.933,0.021,9.786,164.6,108.4,5.311,0,0,-0.138,0.675,0.395,0.161,0.12,-0.698,4.398,21.483,1.821e-4,0,0,0,0,0.14,0,0,1.807,792.1,0.001004,332.394,0.02,6.811e5,10.6,90,0.05,0.189,8.583e-4
19.2,2029.41,2029.41,-7.189,7.19,-9.755,9.757,-2.67,0.012,2.67,270.264192,0.137,0.152,28.61,-80.6,176.4137051,0,0.0122549,9.2532684e-7,87.5479511,270.0923046,6576,794,1.933,0.021,9.786,164.6,108.4,5.31,0,0,-0.158,0.67,0.389,0.161,0.12,-0.693,4.403,21.424,-2.79E-04,0,0,0,0,0.173,0,0,1.809,792.1,0.001004,332.395,0.022,7.306e5,10.6,90,0.05,0.19,9.207e-4
19.25,2029.038,2029.038,-7.677,7.678,-9.75,9.752,-2.677,0.012,2.677,270.264192,0.129,0.174,28.61,-80.6,176.2991136,0,0.0144831,9.1498177e-7,87.2614722,270.0923046,6576,794,1.933,0.021,9.786,164.6,108.4,5.307,0,0,-0.179,0.665,0.384,0.161,0.12,-0.689,4.41,21.339,1.083e-4,0,0,0,0,0.214,0,0,1.811,792.2,0.001004,332.397,0.023,7.802e5,10.6,90,0.05,0.19,9.831e-4
19.3,2028.642,2028.642,-8.164,8.165,-9.745,9.747,-2.683,0.012,2.683,270.264192,0.12,0.197,28.61,-80.6,176.184522,0,0.0170296,8.8124092e-7,87.0322891,270.0923046,6576,794,1.933,0.021,9.786,164.5,108.4,5.304,0,0,-0.202,0.66,0.379,0.161,0.12,-0.686,4.42,21.228,7.446e-5,0,0,0,0,0.263,0,0,1.814,792.2,0.001004,332.398,0.025,8.297e5,10.6,90,0.05,0.19,0.001
19.35,2028.222,2028.222,-8.651,8.652,-9.739,9.741,-2.689,0.012,2.689,270.264192,0.109,0.221,28.61,-80.6,175.9553389,0,0.0198944,8.4177049e-7,86.6885144,270.0923046,6576,794,1.933,0.021,9.786,164.5,108.4,5.3,0,0,-0.226,0.656,0.375,0.161,0.12,-0.684,4.434,21.085,-2.92E-04,0,0,0,0,0.319,0,0,1.817,792.2,0.001004,332.4,0.026,8.792e5,10.6,90,0.05,0.191,0.001
19.4,2027.777,2027.777,-9.138,9.139,-9.732,9.735,-2.694,0.012,2.694,270.264192,0.097,0.248,28.61,-80.6,175.66886,0,0.0230775,8.3158458e-7,86.2874439,270.0923046,6576,794,1.933,0.021,9.786,164.4,108.4,5.294,0,0,-0.252,0.652,0.371,0.161,0.12,-0.683,4.452,20.91,-1.17E-04,0,0,0,0,0.386,0,0,1.819,792.3,0.001004,332.401,0.027,9.287e5,10.6,90,0.05,0.191,0.001
19.45,2027.308,2027.308,-9.624,9.625,-9.723,9.727,-2.699,0.012,2.699,270.264192,0.084,0.276,28.61,-80.6,175.3250853,0,0.0265789,7.7651697e-7,85.8290777,270.0923046,6576,794,1.933,0.021,9.786,164.3,108.4,5.287,0,0,-0.28,0.648,0.367,0.161,0.12,-0.684,4.476,20.697,-1.05E-04,0,0,0,0,0.462,0,0,1.822,792.3,0.001004,332.403,0.029,9.781e5,10.6,90,0.05,0.192,0.001
19.5,2026.815,2026.815,-10.11,10.111,-7.964,7.964,-2.702,0.012,2.702,270.264192,0.07,0.014,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.786,0,108.4,-10.248,0,0,11.98,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1.826,792.4,0.001004,332.405,0.03,1.028e6,10.6,90,0.126,0.192,0.001
19.626,2025.482,2025.482,-11.11,11.111,-7.586,7.586,-2.711,0.012,2.711,270.264192,0.068,0.015,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.786,0,108.4,-10.248,0,0,14.469,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1.834,792.5,0.001004,332.411,0.033,1.129e6,10.6,90,0.132,0.192,0.001
19.757,2023.952,2023.952,-12.11,12.111,-7.171,7.171,-2.72,0.012,2.72,270.264192,0.066,0.016,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.786,0,108.4,-10.248,0,0,17.193,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1.844,792.6,0.001004,332.417,0.036,1.231e6,10.6,90,0.139,0.192,0.002
19.897,2022.193,2022.193,-13.11,13.111,-6.721,6.721,-2.729,0.012,2.729,270.264192,0.064,0.017,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.786,0,108.4,-10.248,0,0,20.153,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1.856,792.8,0.001004,332.423,0.039,1.333e6,10.6,90,0.149,0.192,0.002
20.046,2020.168,2020.168,-14.11,14.111,-6.235,6.235,-2.738,0.012,2.738,270.264192,0.061,0.017,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.786,0,108.4,-10.248,0,0,23.35,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1.869,793,0.001005,332.431,0.042,1.435e6,10.6,90,0.16,0.192,0.002
20.206,2017.825,2017.825,-15.11,15.11,-5.713,5.713,-2.748,0.012,2.748,270.264192,0.059,0.018,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.786,0,108.4,-10.248,0,0,26.782,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1.884,793.2,0.001005,332.441,0.045,1.537e6,10.6,90,0.175,0.192,0.002
20.381,2015.093,2015.093,-16.11,16.11,-5.155,5.155,-2.758,0.012,2.758,270.264192,0.056,0.018,28.61,-80.6,NaN,NaN,NaN,NaN,85.3134157,270.0923046,6576,794,1.933,0.021,9.786,0,108.4,-10.248,0,0,30.453,26.563,0,26.563,0,26.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1.902,793.5,0.001005,332.451,0.048,1.639e6,10.6,90,0.194,0.192,0.002
