# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
1.041,46.976,97.039,107.996,97.039,108.021,-0.013,-1.024e-5,0.013,-179.966,0.183,2.29,28.591,-80.615,9.792,0.018,0,0.011,2.739e-5,2.642e4,8699,24.656,0.095,269.9,233,2.374,0.285,2.441e7,3176.632,64.631,0.592,0.592,0.413,0.124,0.056,0.003,0.002,1.052e-4,0,0,0,0,0.007,0.012,15.6,190,88.866,-0.005,1.756,14.695,1008,340.204,0.05,0.025
1.091,51.964,102.485,108.915,102.486,108.953,-9.618e-4,-1.384e-5,9.619e-4,-179.164,0.313,2.896,28.591,-80.615,9.792,0.229,-7.063e-9,-0.011,5.811e-6,2.635e4,8632,24.601,0.095,269.3,232.8,2.345,0.301,2.577e7,3200.783,72.168,0.593,0.593,0.412,0.124,0.056,0.038,0.095,3.787e-4,0,0,0,0,-0.006,0.013,15.6,190,88.694,-0.003,1.678,14.662,1007,340.184,0.05,0.025
1.141,57.226,107.976,109.817,107.977,109.871,0.019,-1.776e-5,0.019,-0.055,0.473,3.464,28.591,-80.615,9.792,0.344,-7.894e-9,-0.01,4.523e-6,2.628e4,8565,24.546,0.095,268.7,232.5,2.326,0.317,2.714e7,3224.935,80.217,0.594,0.594,0.412,0.125,0.057,0.067,0.159,3.156e-4,0,0,0,0,-0.004,0.014,15.6,190,88.522,-0.001,1.684,14.628,1007,340.163,0.05,0.025
1.191,62.763,113.511,110.688,113.513,110.763,0.047,-2.181e-5,0.047,-0.027,0.662,4.067,28.591,-80.615,9.792,0.516,6.194e-9,-0.008,-1.066e-6,2.621e4,8496,24.489,0.095,268.1,232.3,2.3,0.334,2.852e7,3248.57,88.796,0.595,0.595,0.411,0.126,0.057,0.102,0.238,2.825e-4,0,0,0,0,-0.003,0.015,15.6,190,88.35,-5.343e-4,1.559,14.592,1006,340.142,0.05,0.026
1.241,68.578,119.088,111.511,119.091,111.601,0.085,-2.574e-5,0.085,-0.017,0.877,4.471,28.591,-80.615,9.792,0.573,0,-0.006,-1.33e-6,2.614e4,8427,24.431,0.095,268,232.1,2.309,0.35,2.991e7,3271.158,97.87,0.596,0.596,0.411,0.127,0.058,0.109,0.253,-2.086e-4,0,0,0,0,-0.001,0.015,15.6,190,88.178,-3.355e-4,1.654,14.554,1005,340.119,0.05,0.026
1.291,74.673,124.705,112.321,124.71,112.422,0.135,-2.947e-5,0.135,-0.013,1.109,4.749,28.591,-80.615,9.792,0.573,0,-0.004,3.463e-8,2.607e4,8357,24.374,0.095,268.1,231.9,2.33,0.367,3.131e7,3293.715,107.462,0.597,0.597,0.41,0.128,0.059,0.107,0.25,4.011e-4,0,0,0,0,-5.581e-4,0.016,15.6,190,88.121,3.936e-4,1.768,14.515,1004,340.095,0.05,0.027
1.341,81.05,130.363,113.12,130.37,113.226,0.196,-3.28e-5,0.196,-0.01,1.351,4.896,28.591,-80.615,9.792,0.516,0,-0.002,3.22e-6,2.6e4,8288,24.315,0.095,268.3,231.6,2.358,0.383,3.271e7,3316.273,117.583,0.598,0.598,0.41,0.129,0.059,0.099,0.234,-2.185e-4,0,0,0,0,-9.339e-5,0.017,15.6,190,88.064,4.727e-4,1.871,14.473,1004,340.07,0.05,0.027
1.391,87.711,136.069,114.088,136.079,114.196,0.27,-3.569e-5,0.27,-0.008,1.599,4.968,28.591,-80.615,9.792,0.516,0,6.366e-4,3.579e-6,2.593e4,8217,24.256,0.095,268.5,231.4,2.384,0.4,3.413e7,3343.357,128.275,0.599,0.6,0.409,0.13,0.06,0.093,0.221,5.418e-5,0,0,0,0,1.099e-5,0.017,15.6,190,88.064,7.85e-4,1.862,14.43,1003,340.043,0.05,0.027
1.441,94.659,141.854,115.659,141.866,115.764,0.356,-3.799e-5,0.356,-0.006,1.849,4.927,28.591,-80.615,9.792,0.458,0,0.003,4.324e-6,2.586e4,8145,24.194,0.095,268.7,231.1,2.415,0.417,3.556e7,3386.303,139.605,0.6,0.601,0.409,0.131,0.061,0.083,0.2,-2.265e-4,0,0,0,0,2.418e-4,0.018,15.6,190,88.064,0.002,1.804,14.385,1002,340.016,0.05,0.028
1.491,101.898,147.721,117.274,147.735,117.368,0.455,-3.935e-5,0.455,-0.005,2.091,4.678,28.591,-80.615,9.792,0.344,0,0.005,7.986e-6,2.579e4,8072,24.133,0.095,269.1,230.9,2.46,0.435,3.701e7,3430.621,151.597,0.602,0.602,0.408,0.132,0.062,0.063,0.153,1.609e-4,0,0,0,0,6.662e-4,0.019,15.6,190,88.178,0.004,1.795,14.338,1001,339.988,0.05,0.028
1.541,109.433,153.667,118.879,153.685,118.952,0.565,-3.903e-5,0.565,-0.004,2.315,4.175,28.591,-80.615,9.792,0.172,-5.12e-9,0.007,4.924e-6,2.572e4,8000,24.071,0.095,269.9,230.6,2.522,0.452,3.848e7,3474.938,164.29,0.603,0.603,0.407,0.133,0.063,0.029,0.071,4.554e-4,0,0,0,0,0.001,0.02,15.6,190,88.293,0.006,1.918,14.289,1000,339.958,0.05,0.028
1.591,117.266,159.679,120.158,159.699,120.214,0.686,-3.64e-5,0.686,-0.003,2.511,3.643,28.591,-80.615,9.792,0.012,-5.973e-9,0.007,9.498e-5,2.564e4,7928,24.009,0.094,270.5,230.4,2.578,0.47,3.996e7,3511.384,177.699,0.605,0.605,0.407,0.135,0.063,0.002,0.004,4.94e-4,0,0,0,0,0.001,0.02,15.6,190,88.407,0.006,1.927,14.238,999.5,339.927,0.05,0.029
1.641,125.4,165.656,119.464,165.678,119.504,0.816,-3.166e-5,0.816,-0.002,2.678,3.084,28.591,-80.615,9.792,0.115,0,-0.007,1.14e-5,2.557e4,7854,23.945,0.094,270.2,230.1,2.577,0.488,4.143e7,3497.653,191.6,0.606,0.606,0.406,0.136,0.064,0.018,0.046,-1.147e-4,0,0,0,0,-9.259e-4,0.021,15.6,190,88.522,0.003,1.861,14.185,998.5,339.895,0.05,0.029
1.691,133.831,171.581,118.398,171.604,118.426,0.953,-2.585e-5,0.953,-0.002,2.818,2.573,28.591,-80.615,9.792,0.172,8.386e-9,-0.006,-1.474e-6,2.55e4,7781,23.882,0.094,270,229.9,2.578,0.505,4.289e7,3475.048,205.939,0.608,0.608,0.405,0.137,0.065,0.033,0.087,3.894e-4,0,0,0,0,-6.011e-4,0.022,15.6,190,88.637,-0.003,1.784,14.13,997.6,339.862,0.05,0.029
1.741,142.557,177.451,117.306,177.476,117.326,1.097,-2.054e-5,1.097,-0.001,2.935,2.126,28.591,-80.615,9.792,0.229,0,-0.004,2.569e-6,2.542e4,7708,23.818,0.094,269.8,229.6,2.583,0.522,4.432e7,3452.442,220.705,0.61,0.61,0.405,0.139,0.066,0.047,0.122,3.676e-4,0,0,0,0,-2.533e-4,0.023,15.6,190,88.751,-0.007,1.773,14.073,996.5,339.827,0.05,0.03
1.791,151.575,183.269,116.231,183.294,116.246,1.246,-1.655e-5,1.246,-7.603e-4,3.031,1.809,28.591,-80.615,9.792,0.286,0,-0.001,-1.577e-6,2.535e4,7635,23.754,0.094,269.7,229.4,2.594,0.54,4.574e7,3430.962,235.885,0.611,0.611,0.404,0.14,0.067,0.056,0.146,4.144e-4,0,0,0,0,-2.513e-5,0.023,15.6,190,88.751,-0.007,1.838,14.015,995.5,339.792,0.05,0.03
1.841,160.883,189.062,115.729,189.088,115.744,1.4,-1.371e-5,1.4,-5.612e-4,3.122,1.885,28.591,-80.615,9.792,0.229,0,0.002,-1.042e-5,2.528e4,7563,23.69,0.094,270,229.1,2.627,0.557,4.716e7,3424.825,251.497,0.613,0.613,0.403,0.142,0.068,0.048,0.126,-4.634e-4,0,0,0,0,3.948e-5,0.024,15.6,190,88.751,-1.86e-4,1.765,13.954,994.4,339.755,0.05,0.031
1.891,170.481,194.839,115.393,194.865,115.413,1.559,-1.057e-5,1.559,-3.886e-4,3.222,2.134,28.591,-80.615,9.792,0.172,0,0.004,-1.833e-5,2.521e4,7491,23.626,0.094,270.3,228.8,2.666,0.574,4.856e7,3423.546,267.614,0.615,0.615,0.402,0.143,0.069,0.037,0.097,4.914e-4,0,0,0,0,2.297e-4,0.025,15.6,190,88.694,0.008,1.791,13.892,993.3,339.717,0.05,0.031
1.941,180.367,200.598,115.032,200.626,115.06,1.723,-4.772e-6,1.723,-1.587e-4,3.338,2.546,28.591,-80.615,9.792,0.115,-7.48e-9,0.006,-3.571e-5,2.513e4,7419,23.562,0.094,270.7,228.6,2.708,0.591,4.996e7,3422.267,284.236,0.617,0.617,0.401,0.145,0.071,0.023,0.06,1.47e-4,0,0,0,0,4.626e-4,0.026,15.6,190,88.637,0.016,1.882,13.828,992.1,339.678,0.05,0.031
1.991,190.54,206.338,114.631,206.368,114.678,1.893,6.571e-6,1.893,1.989e-4,3.483,3.262,28.591,-80.615,9.792,0.017,9e-9,-0.007,-1.592e-4,2.506e4,7347,23.497,0.094,271.3,228.3,2.763,0.608,5.135e7,3420.795,301.346,0.619,0.619,0.401,0.146,0.072,0.003,0.01,-2.022e-5,0,0,0,0,-5.474e-4,0.026,15.6,190,88.522,0.023,1.805,13.761,990.9,339.638,0.05,0.032
2.041,201,212.04,113.845,212.072,113.91,2.072,2.648e-5,2.072,7.322e-4,3.662,3.865,28.591,-80.615,9.792,0.115,5.976e-9,-0.006,-3.576e-5,2.499e4,7275,23.433,0.094,271,228.1,2.762,0.625,5.272e7,3410.252,318.923,0.62,0.62,0.4,0.148,0.073,0.022,0.06,7.077e-5,0,0,0,0,-3.716e-4,0.027,15.6,190,88.407,0.024,1.826,13.694,989.7,339.597,0.05,0.032
2.091,211.743,217.692,112.841,217.726,112.924,2.26,5.571e-5,2.26,0.001,3.868,4.339,28.591,-80.615,9.792,0.172,7.37e-9,-0.003,-2.642e-5,2.492e4,7204,23.368,0.094,270.9,227.8,2.772,0.641,5.408e7,3394.752,336.899,0.622,0.623,0.399,0.15,0.074,0.035,0.098,2.142e-4,0,0,0,0,-1.286e-4,0.028,15.6,190,88.293,0.018,1.806,13.624,988.4,339.555,0.05,0.032
2.141,222.768,223.293,111.826,223.33,111.917,2.459,9.201e-5,2.459,0.002,4.091,4.514,28.591,-80.615,9.792,0.229,0,-3.183e-4,-1.13e-5,2.485e4,7133,23.303,0.094,271,227.5,2.794,0.658,5.543e7,3379.252,355.24,0.624,0.625,0.398,0.151,0.075,0.039,0.111,2.454e-6,0,0,0,0,-7.438e-7,0.029,15.6,190,88.293,0.01,1.777,13.552,987.1,339.511,0.05,0.033
2.191,234.071,228.843,110.807,228.884,110.885,2.669,1.319e-4,2.669,0.003,4.311,4.176,28.591,-80.615,9.791,0.115,0,0.003,-1.824e-6,2.478e4,7061,23.238,0.093,271.4,227.3,2.838,0.674,5.676e7,3363.752,373.923,0.626,0.627,0.397,0.153,0.076,0.027,0.076,9.922e-8,0,0,0,0,7.523e-5,0.029,15.6,190,88.293,0.005,1.88,13.479,985.8,339.467,0.05,0.033
2.241,245.651,234.337,109.666,234.38,109.722,2.889,1.73e-4,2.889,0.003,4.502,3.498,28.591,-80.615,9.791,0.029,7.06e-9,0.004,-3.03e-5,2.471e4,6991,23.174,0.093,272,227,2.893,0.691,5.807e7,3345.689,392.948,0.629,0.629,0.396,0.155,0.078,0.005,0.015,3.702e-4,0,0,0,0,1.699e-4,0.03,15.6,190,88.35,0.002,2.037,13.403,984.4,339.421,0.05,0.034
2.291,257.503,239.768,108.401,239.813,108.439,3.118,2.135e-4,3.118,0.004,4.66,2.888,28.591,-80.615,9.791,0.057,1.195e-8,-0.004,-2.585e-5,2.464e4,6921,23.109,0.093,272.1,226.7,2.916,0.707,5.936e7,3325.112,412.285,0.631,0.631,0.395,0.157,0.079,0.011,0.031,-4.336e-4,0,0,0,0,-1.363e-4,0.031,15.6,190,88.465,-0.002,2.072,13.326,983,339.375,0.05,0.034
2.341,269.626,245.135,107.111,245.182,107.14,3.355,2.515e-4,3.355,0.004,4.791,2.467,28.591,-80.615,9.791,0.115,0,-0.002,1.708e-6,2.457e4,6852,23.044,0.093,272.1,226.5,2.933,0.723,6.063e7,3304.535,431.903,0.633,0.633,0.394,0.158,0.08,0.02,0.058,-4.566e-5,0,0,0,0,-4.275e-5,0.031,15.6,190,88.522,-0.003,2.057,13.247,981.6,339.327,0.05,0.034
2.391,282.016,250.437,105.795,250.485,105.822,3.597,2.867e-4,3.597,0.005,4.91,2.415,28.591,-80.615,9.791,0.115,0,-7.587e-6,1.114e-5,2.45e4,6782,22.979,0.093,272.3,226.2,2.965,0.738,6.188e7,3283.958,451.762,0.635,0.635,0.393,0.16,0.081,0.018,0.054,4.749e-4,0,0,0,0,0,0.032,15.6,190,88.522,-0.002,1.958,13.167,980.2,339.278,0.05,0.035
2.441,294.668,255.671,104.439,255.721,104.472,3.846,3.205e-4,3.846,0.005,5.035,2.626,28.591,-80.615,9.791,0.055,0,0.002,-1.413e-5,2.443e4,6714,22.914,0.093,272.7,225.9,3.004,0.754,6.311e7,3263.185,471.855,0.637,0.637,0.392,0.162,0.083,0.01,0.031,-2.867e-4,0,0,0,0,2.243e-5,0.033,15.6,190,88.522,0.005,1.863,13.085,978.7,339.228,0.05,0.035
2.491,307.581,260.837,103.05,260.888,103.09,4.101,3.553e-4,4.101,0.005,5.172,2.85,28.591,-80.615,9.791,0.022,-6.229e-9,0.003,-2.052e-5,2.436e4,6646,22.85,0.093,273,225.7,3.042,0.769,6.432e7,3242.067,492.185,0.639,0.639,0.391,0.164,0.084,0.004,0.013,-1.301e-5,0,0,0,0,4.884e-5,0.033,15.6,190,88.465,0.01,1.899,13.001,977.2,339.177,0.05,0.035
2.541,320.751,265.933,101.647,265.986,101.691,4.363,3.937e-4,4.363,0.005,5.318,2.993,28.591,-80.615,9.791,0.008,6.248e-9,0.003,-6.681e-5,2.429e4,6578,22.785,0.093,273.2,225.4,3.073,0.784,6.551e7,3220.942,512.731,0.642,0.642,0.39,0.166,0.085,0.002,0.005,3.158e-4,0,0,0,0,6.122e-5,0.034,15.6,190,88.407,0.011,2.059,12.915,975.6,339.125,0.05,0.036
2.591,334.173,270.958,100.22,271.013,100.279,4.633,4.368e-4,4.633,0.005,5.478,3.442,28.591,-80.615,9.791,0.054,8.967e-9,-0.002,-2.531e-5,2.423e4,6510,22.72,0.093,273.3,225.2,3.094,0.799,6.667e7,3199.817,533.433,0.644,0.644,0.389,0.168,0.087,0.01,0.031,3.873e-4,0,0,0,0,-4.024e-5,0.035,15.6,190,88.35,0.01,1.976,12.828,974.1,339.073,0.05,0.036
2.641,347.845,275.912,98.791,275.97,98.853,4.911,4.837e-4,4.911,0.006,5.654,3.514,28.591,-80.615,9.791,0.057,5.535e-9,-6.366e-4,-1.767e-5,2.416e4,6443,22.656,0.093,273.5,224.9,3.122,0.814,6.782e7,3178.894,554.307,0.646,0.646,0.388,0.17,0.088,0.012,0.036,-1.191e-4,0,0,0,0,-2.504e-6,0.035,15.6,190,88.35,0.007,2.03,12.739,972.5,339.019,0.05,0.036
2.691,361.763,280.795,97.377,280.855,97.437,5.198,5.33e-4,5.198,0.006,5.828,3.427,28.591,-80.615,9.791,0.053,0,9.549e-4,-8.27e-6,2.409e4,6377,22.592,0.093,273.7,224.6,3.154,0.829,6.894e7,3158.59,575.313,0.648,0.648,0.387,0.172,0.089,0.01,0.032,-2.358e-4,0,0,0,0,6.288e-6,0.036,15.6,190,88.35,0.004,2.014,12.649,970.8,338.964,0.05,0.037
2.741,375.923,285.607,95.955,285.67,96.009,5.494,5.83e-4,5.494,0.006,5.995,3.238,28.591,-80.615,9.791,0.039,8.532e-9,0.002,7.14e-6,2.403e4,6310,22.528,0.093,274,224.4,3.188,0.843,7.004e7,3138.327,596.428,0.65,0.65,0.386,0.174,0.091,0.007,0.024,4.243e-4,0,0,0,0,3.656e-5,0.037,15.6,190,88.407,0.005,1.889,12.557,969.2,338.908,0.05,0.037
2.791,390.322,290.348,94.526,290.413,94.569,5.798,6.333e-4,5.798,0.006,6.147,2.848,28.591,-80.615,9.791,0.004,8.941e-9,0.003,-1.404e-4,2.396e4,6244,22.464,0.092,274.2,224.1,3.223,0.857,7.112e7,3118.065,617.648,0.653,0.653,0.385,0.175,0.092,7.155e-4,0.002,-2.522e-4,0,0,0,0,6.004e-5,0.037,15.6,190,88.407,0.005,1.786,12.463,967.5,338.851,0.05,0.038
2.841,404.956,295.017,93.07,295.083,93.098,6.108,6.842e-4,6.108,0.006,6.273,2.253,28.591,-80.615,9.791,0.056,0,-0.002,1.281e-6,2.39e4,6179,22.4,0.092,274.3,223.8,3.245,0.871,7.218e7,3097.437,638.977,0.655,0.655,0.384,0.177,0.093,0.011,0.034,-4.875e-4,0,0,0,0,-3.123e-5,0.038,15.6,190,88.465,0.003,1.842,12.368,965.8,338.794,0.05,0.038
2.891,419.822,299.608,91.51,299.675,91.53,6.424,7.344e-4,6.424,0.007,6.372,1.897,28.591,-80.615,9.791,0.115,0,3.183e-4,1.355e-6,2.383e4,6115,22.336,0.092,274.4,223.6,3.266,0.885,7.322e7,3074.814,660.352,0.657,0.657,0.383,0.179,0.095,0.017,0.056,-2.956e-4,0,0,0,0,9.101e-7,0.038,15.6,190,88.522,0.002,1.954,12.271,964,338.735,0.05,0.038
2.941,434.915,304.119,89.912,304.188,89.94,6.745,7.826e-4,6.745,0.007,6.471,2.236,28.591,-80.615,9.791,0.048,0,0.003,1.513e-5,2.377e4,6051,22.273,0.092,274.8,223.3,3.307,0.898,7.423e7,3051.891,681.699,0.66,0.66,0.382,0.181,0.096,0.009,0.03,-3.769e-4,0,0,0,0,5.31e-5,0.039,15.6,190,88.465,-8.766e-4,1.93,12.173,962.2,338.676,0.05,0.039
2.991,450.232,308.552,88.363,308.623,88.411,7.072,8.281e-4,7.072,0.007,6.599,2.902,28.591,-80.615,9.791,0.024,0,-0.004,4.681e-5,2.37e4,5986,22.209,0.092,275,223.1,3.341,0.912,7.522e7,3028.968,701.47,0.66,0.66,0.38,0.183,0.097,0.005,0.015,-1.115e-4,0,0,0,0,-6.575e-5,0.04,15.6,190,88.407,-0.004,1.868,12.073,960.4,338.615,0.05,0.039
3.041,465.769,312.907,86.808,312.98,86.869,7.406,8.69e-4,7.406,0.007,6.757,3.278,28.591,-80.615,9.791,0.057,1.403e-8,-0.002,-1.744e-5,2.364e4,5923,22.145,0.092,275.1,222.8,3.363,0.925,7.618e7,3005.743,720.97,0.661,0.661,0.377,0.185,0.099,0.012,0.04,-2.871e-4,0,0,0,0,-1.418e-5,0.04,15.6,190,88.35,-0.003,1.887,11.973,958.6,338.554,0.05,0.039
3.091,481.521,317.177,85.116,317.252,85.176,7.748,9.064e-4,7.748,0.007,6.922,3.217,28.591,-80.615,9.791,0.057,0,9.549e-4,2.453e-6,2.358e4,5861,22.083,0.092,275.4,222.6,3.394,0.937,7.712e7,2979.2,740.342,0.662,0.662,0.375,0.187,0.1,0.011,0.038,5.125e-5,0,0,0,0,4.229e-6,0.041,15.6,190,88.35,-3.411e-5,1.903,11.87,956.8,338.492,0.05,0.04
3.141,497.484,321.36,83.396,321.438,83.439,8.098,9.425e-4,8.098,0.007,7.071,2.698,28.591,-80.615,9.791,0.011,0,0.002,-1.649e-5,2.351e4,5799,22.02,0.092,275.8,222.3,3.437,0.95,7.804e7,2951.743,759.563,0.662,0.662,0.372,0.189,0.101,0.002,0.007,4.926e-4,0,0,0,0,2.889e-5,0.041,15.6,190,88.407,0.004,1.945,11.766,954.9,338.429,0.05,0.04
3.191,513.655,325.458,81.672,325.537,81.699,8.454,9.791e-4,8.454,0.007,7.188,2.097,28.591,-80.615,9.791,0.039,0,-0.002,1.537e-5,2.345e4,5737,21.957,0.092,275.9,222,3.462,0.962,7.894e7,2924.286,778.694,0.663,0.663,0.37,0.191,0.103,0.008,0.027,6.711e-6,0,0,0,0,-1.435e-5,0.042,15.6,190,88.407,9.007e-4,2.005,11.661,953.1,338.366,0.05,0.04
3.241,530.028,329.464,79.821,329.544,79.843,8.816,0.001,8.816,0.007,7.283,1.896,28.591,-80.615,9.791,0.051,0,4.775e-4,-3.35e-6,2.339e4,5676,21.895,0.092,276.1,221.8,3.492,0.974,7.981e7,2894.264,797.623,0.664,0.664,0.367,0.193,0.104,0.01,0.035,-9.141e-5,0,0,0,0,1.296e-6,0.042,15.6,190,88.465,-6.589e-4,2.023,11.555,951.3,338.301,0.05,0.041
3.291,546.595,333.203,74.503,333.285,74.534,9.182,0.001,9.182,0.007,7.378,2.158,28.591,-80.615,9.791,0.014,7.643e-9,0.002,-6.339e-5,2.334e4,5622,21.84,0.092,276.5,221.6,3.531,0.986,8.061e7,2783.299,815.418,0.664,0.664,0.365,0.195,0.105,0.003,0.01,-3.456e-4,0,0,0,0,2.191e-5,0.043,15.6,190,88.407,0.008,1.966,11.447,949.4,338.236,0.05,0.041
3.341,563.34,336.595,67.57,336.678,67.613,9.554,0.001,9.554,0.007,7.489,2.392,28.591,-80.615,9.79,0.022,0,-0.002,-1.533e-5,2.328e4,5567,21.784,0.092,276.8,221.3,3.563,0.996,8.133e7,2633.751,831.638,0.665,0.665,0.363,0.196,0.106,0.004,0.015,3.319e-4,0,0,0,0,-1.618e-5,0.043,15.6,190,88.35,0.021,1.963,11.338,947.5,338.17,0.05,0.042
3.391,580.246,339.637,60.402,339.722,60.442,9.931,0.001,9.931,0.007,7.603,2.213,28.591,-80.615,9.79,0.021,-7.03e-9,-6.366e-4,1.35e-5,2.323e4,5513,21.728,0.092,277,221.1,3.592,1.005,8.196e7,2484.202,852.862,0.671,0.671,0.361,0.204,0.106,0.004,0.015,-4.08e-5,0,0,0,0,-1.741e-6,0.043,15.6,190,88.35,0.019,2.086,11.228,945.6,338.103,0.05,0.042
3.441,597.295,342.314,53.113,342.401,53.152,10.314,0.001,10.314,0.007,7.706,2.036,28.591,-80.615,9.79,0.024,0,4.775e-4,2.833e-6,2.318e4,5459,21.672,0.092,277.1,220.9,3.618,1.013,8.249e7,2334.619,876.02,0.68,0.68,0.359,0.215,0.105,0.005,0.017,-4.589e-5,0,0,0,0,9.017e-7,0.044,15.6,190,88.35,0.005,2.047,11.118,943.7,338.036,0.05,0.042
3.491,614.467,344.587,45.081,344.675,45.114,10.702,0.001,10.702,0.007,7.796,1.725,28.591,-80.615,9.79,0.018,7.832e-9,0.002,-7.052e-5,2.314e4,5420,21.631,0.091,277.3,220.7,3.64,1.02,8.293e7,2165.949,895.809,0.687,0.687,0.358,0.225,0.105,0.004,0.013,3.885e-4,0,0,0,0,1.381e-5,0.044,15.6,190,88.35,-0.01,1.919,11.006,941.8,337.969,0.05,0.043
3.541,631.743,346.43,36.626,346.519,36.643,11.093,0.001,11.093,0.007,7.861,1.097,28.591,-80.615,9.79,0.013,-1.439e-8,-0.002,-3.503e-5,2.31e4,5380,21.589,0.091,277.6,220.5,3.668,1.026,8.326e7,1981.249,908.874,0.691,0.691,0.357,0.23,0.104,0.003,0.009,-1.098e-4,0,0,0,0,-1.58e-5,0.044,15.6,190,88.407,-0.013,1.885,10.894,939.9,337.9,0.05,0.043
3.591,649.1,347.853,28.28,347.943,28.285,11.487,0.001,11.487,0.007,7.893,0.51,28.591,-80.615,9.79,0.043,0,-1.592e-4,-4.693e-5,2.306e4,5340,21.547,0.091,277.6,220.4,3.678,1.03,8.349e7,1796.55,918.753,0.694,0.694,0.356,0.234,0.104,0.009,0.032,3.059e-4,0,0,0,0,-1.671e-7,0.045,15.6,190,88.407,0.002,1.957,10.781,938,337.832,0.05,0.043
3.641,666.518,348.861,20.028,348.95,20.038,11.882,0.001,11.882,0.007,7.912,0.637,28.591,-80.615,9.79,0.013,-1.527e-8,0.002,-7.043e-5,2.302e4,5301,21.506,0.091,277.8,220.2,3.702,1.033,8.362e7,1611.85,925.347,0.696,0.696,0.355,0.237,0.103,0.003,0.009,4.886e-4,0,0,0,0,1.159e-5,0.045,15.6,190,88.407,0.021,1.871,10.668,936,337.763,0.05,0.044
3.691,683.976,349.468,12.077,349.558,12.099,12.278,0.001,12.278,0.007,7.942,0.73,28.591,-80.615,9.79,0.013,0,-0.001,-5.278e-5,2.299e4,5275,21.478,0.091,278,220.1,3.72,1.035,8.365e7,1431.87,928.804,0.697,0.697,0.355,0.239,0.103,0.003,0.01,-1.776e-4,0,0,0,0,-8.309e-6,0.045,15.6,190,88.35,0.033,1.876,10.554,934.1,337.695,0.05,0.044
3.741,701.455,349.696,4.56,349.787,4.602,12.676,0.002,12.676,0.007,7.973,0.621,28.591,-80.615,9.79,0.022,0,-3.183e-4,2.026e-6,2.297e4,5251,21.453,0.091,277.9,220,3.723,1.036,8.359e7,1259.141,929.249,0.698,0.698,0.355,0.24,0.103,0.004,0.016,3.482e-4,0,0,0,0,-5.302e-7,0.045,15.6,190,88.35,0.034,1.91,10.441,932.1,337.626,0.05,0.045
3.791,718.937,349.551,-2.83,349.643,2.833,13.075,0.002,13.075,0.007,7.988,0.126,28.591,-80.615,9.79,0.002,0,-3.183e-4,4.717e-5,2.294e4,5227,21.428,0.091,278,219.9,3.735,1.036,8.344e7,1086.492,926.745,0.698,0.698,0.355,0.24,0.103,4.973e-4,0.002,-3.96e-4,0,0,0,0,-2.995e-7,0.045,15.6,190,88.35,0.013,2.038,10.327,930.1,337.557,0.05,0.045
3.841,736.401,349.04,-10.114,349.131,10.115,13.475,0.002,13.475,0.007,7.981,0.135,28.591,-80.615,9.79,0.007,0,1.523e-4,4.407e-5,2.292e4,5203,21.402,0.091,278,219.8,3.745,1.035,8.32e7,913.843,921.312,0.697,0.697,0.355,0.239,0.103,0.001,0.005,-4.578e-4,0,0,0,0,9.972e-8,0.045,15.6,190,88.35,-0.016,2.047,10.213,928.2,337.488,0.05,0.045
3.891,753.832,348.19,-16.821,348.281,16.828,13.873,0.002,13.873,0.007,7.96,0.481,28.591,-80.615,9.79,0.02,8.337e-9,9.549e-4,4.611e-5,2.29e4,5189,21.387,0.091,277.8,219.7,3.734,1.032,8.289e7,752.043,913.274,0.695,0.695,0.355,0.237,0.103,0.004,0.016,1.376e-4,0,0,0,0,3.363e-6,0.045,15.6,190,88.35,-0.027,2.175,10.1,926.2,337.42,0.05,0.046
3.941,771.213,347.07,-22.191,347.16,22.196,14.27,0.002,14.27,0.007,7.93,0.473,28.591,-80.615,9.79,0.006,0,0.002,8.317e-5,2.289e4,5178,21.375,0.091,277.8,219.7,3.738,1.029,8.251e7,619.113,903.17,0.693,0.693,0.356,0.234,0.104,0.001,0.005,-4.504e-4,0,0,0,0,1.334e-5,0.044,15.6,190,88.35,-0.012,2.238,9.987,924.3,337.351,0.05,0.046
