# Time [s],# Altitude [m],# Height [m AGL],# Velocity [m/s],# Acceleration [m/s^2],# Commanded Angle [deg],# Flight Phase [int enum],# Approximate Drag Force [N],# Expected Drag Force [N],# Target Velocity [m/s],# Velocity Error [m/s
25.1980,3401.31,2021.31,159.78,-15.68,24.61,3,135.93,132.63,159.54,1.98
25.3090,3418.70,2038.70,158.08,-15.54,24.75,3,132.63,129.43,157.78,2.00
25.4180,3435.90,2055.90,156.38,-15.40,24.89,3,129.43,126.32,156.05,2.03
25.5280,3452.92,2072.92,154.70,-15.26,25.04,3,126.32,123.28,154.34,2.05
25.6420,3470.21,2090.21,152.99,-15.13,25.18,3,123.28,120.24,152.64,2.06
25.7510,3486.86,2106.86,151.34,-15.00,25.33,3,120.24,117.35,150.93,2.06
25.8600,3503.18,2123.18,149.72,-14.87,25.47,3,117.35,114.55,149.28,2.06
25.9710,3519.47,2139.47,148.10,-14.75,25.62,3,114.56,111.80,147.68,2.04
26.0800,3535.58,2155.58,146.49,-14.63,25.76,3,111.80,109.11,146.09,2.01
26.1910,3551.52,2171.52,144.89,-14.52,25.90,3,109.11,106.48,144.52,1.97
26.3010,3567.28,2187.28,143.31,-14.40,26.04,3,106.48,103.91,142.97,1.92
26.4140,3583.44,2203.44,141.68,-14.29,26.17,3,103.92,101.31,141.45,1.85
26.5250,3598.85,2218.85,140.12,-14.18,26.30,3,101.31,98.86,139.90,1.78
26.6350,3614.09,2234.09,138.57,-14.07,26.42,3,98.86,96.46,138.42,1.69
26.7440,3629.16,2249.16,137.03,-13.97,26.53,3,96.46,94.11,136.96,1.61
26.8540,3644.07,2264.07,135.51,-13.87,26.64,3,94.11,91.82,135.52,1.52
26.9640,3658.81,2278.81,133.99,-13.77,26.75,3,91.82,89.57,134.08,1.43
27.0750,3673.38,2293.38,132.49,-13.67,26.84,3,89.57,87.37,132.65,1.34
27.1890,3688.31,2308.31,130.94,-13.58,26.93,3,87.37,85.14,131.23,1.26
27.2980,3702.55,2322.55,129.46,-13.48,27.02,3,85.14,83.04,129.77,1.18
27.4100,3716.76,2336.76,127.97,-13.39,27.10,3,83.04,80.96,128.35,1.11
27.5210,3730.80,2350.80,126.50,-13.30,27.17,3,80.96,78.93,126.92,1.05
27.6310,3744.55,2364.55,125.05,-13.21,27.25,3,78.93,76.96,125.49,1.01
27.7420,3758.27,2378.27,123.59,-13.12,27.31,3,76.96,75.01,124.07,0.97
27.8510,3771.71,2391.71,122.15,-13.04,27.38,3,75.01,73.12,122.64,0.95
27.9660,3785.47,2405.47,120.68,-12.96,27.45,3,73.12,71.21,121.21,0.94
28.0750,3798.58,2418.58,119.26,-12.88,27.52,3,71.21,69.40,119.73,0.94
28.1850,3811.55,2431.55,117.85,-12.80,27.58,3,69.41,67.64,118.30,0.96
28.2950,3824.36,2444.36,116.45,-12.72,27.65,3,67.64,65.91,116.87,0.98
28.4050,3837.01,2457.01,115.06,-12.65,27.72,3,65.91,64.22,115.44,1.01
28.5150,3849.52,2469.52,113.68,-12.57,27.80,3,64.22,62.57,114.02,1.04
28.6260,3861.87,2481.87,112.30,-12.50,27.87,3,62.57,60.95,112.60,1.08
28.7350,3874.08,2494.08,110.94,-12.43,27.95,3,60.95,59.37,111.18,1.12
28.8490,3886.56,2506.56,109.53,-12.36,28.03,3,59.37,57.76,109.78,1.16
28.9600,3898.46,2518.46,108.17,-12.29,28.12,3,57.76,56.25,108.33,1.20
29.0690,3910.21,2530.21,106.83,-12.23,28.21,3,56.25,54.77,106.95,1.23
29.1790,3921.82,2541.82,105.49,-12.16,28.29,3,54.77,53.31,105.58,1.25
29.2900,3933.27,2553.27,104.16,-12.10,28.38,3,53.32,51.89,104.22,1.27
29.3990,3944.59,2564.59,102.84,-12.04,28.47,3,51.89,50.50,102.88,1.28
29.5100,3955.75,2575.75,101.52,-11.98,28.56,3,50.50,49.14,101.56,1.27
29.6230,3967.17,2587.17,100.16,-11.92,28.65,3,49.14,47.76,100.26,1.26
29.7330,3978.05,2598.05,98.86,-11.86,28.74,3,47.76,46.45,98.93,1.23
29.8430,3988.78,2608.78,97.56,-11.80,28.83,3,46.45,45.17,97.66,1.19
29.9530,3999.37,2619.37,96.26,-11.75,28.91,3,45.18,43.92,96.41,1.14
30.0630,4009.81,2629.81,94.98,-11.69,28.99,3,43.92,42.69,95.18,1.09
30.1730,4020.12,2640.12,93.70,-11.64,29.06,3,42.69,41.49,93.96,1.02
30.2830,4030.29,2650.29,92.42,-11.59,29.13,3,41.49,40.31,92.75,0.95
30.3970,4040.67,2660.67,91.11,-11.54,29.19,3,40.31,39.11,91.55,0.87
30.5070,4050.56,2670.56,89.84,-11.49,29.25,3,39.11,37.98,90.32,0.79
30.6170,4060.30,2680.30,88.59,-11.44,29.30,3,37.98,36.87,89.14,0.70
30.7280,4069.91,2689.91,87.33,-11.39,29.34,3,36.87,35.79,87.96,0.62
30.8390,4079.55,2699.55,86.06,-11.34,29.38,3,35.79,34.70,86.79,0.54
30.9490,4088.88,2708.88,84.82,-11.29,29.42,3,34.70,33.66,85.60,0.47
31.0600,4098.07,2718.07,83.58,-11.25,29.45,3,33.66,32.64,84.42,0.40
31.1700,4107.13,2727.13,82.35,-11.21,29.47,3,32.64,31.64,83.25,0.34
31.2830,4116.37,2736.37,81.08,-11.16,29.49,3,31.64,30.62,82.06,0.29
31.3930,4125.16,2745.16,79.86,-11.12,29.51,3,30.62,29.66,80.83,0.24
31.5040,4133.81,2753.81,78.64,-11.08,29.53,3,29.66,28.73,79.64,0.22
31.6140,4142.32,2762.32,77.42,-11.04,29.54,3,28.73,27.81,78.44,0.20
31.7230,4150.71,2770.71,76.21,-11.00,29.56,3,27.81,26.91,77.23,0.20
31.8330,4158.96,2778.96,75.01,-10.96,29.57,3,26.91,26.03,76.01,0.21
31.9440,4167.08,2787.08,73.81,-10.92,29.59,3,26.03,25.17,74.78,0.23
32.0570,4175.35,2795.35,72.57,-10.88,29.60,3,25.17,24.30,73.54,0.26
32.1670,4183.20,2803.20,71.37,-10.84,29.63,3,24.30,23.48,72.26,0.31
32.2770,4190.92,2810.92,70.19,-10.81,29.65,3,23.48,22.68,71.01,0.36
32.3870,4198.51,2818.51,69.00,-10.77,29.68,3,22.68,21.89,69.77,0.42
32.4970,4205.97,2825.97,67.82,-10.74,29.71,3,21.89,21.13,68.52,0.48
32.6070,4213.30,2833.30,66.64,-10.71,29.75,3,21.13,20.38,67.27,0.55
32.7170,4220.50,2840.50,65.47,-10.67,29.79,3,20.38,19.65,66.02,0.62
32.8620,4229.71,2849.71,63.93,-10.64,29.84,3,19.65,18.71,64.78,0.69
33.1900,4249.60,2869.60,60.45,-10.60,29.90,3,18.71,16.68,63.16,0.77
33.4620,4265.20,2885.20,57.60,-10.51,30.03,3,16.68,15.11,59.61,0.84
33.5710,4271.41,2891.41,56.45,-10.45,30.13,3,15.11,14.51,56.76,0.84
33.6820,4277.50,2897.50,55.30,-10.42,30.19,3,14.51,13.91,55.62,0.83
33.7910,4283.45,2903.45,54.16,-10.39,30.25,3,13.91,13.33,54.49,0.81
33.9010,4289.29,2909.29,53.02,-10.37,30.30,3,13.33,12.77,53.39,0.77
34.0120,4294.99,2914.99,51.88,-10.34,30.36,3,12.77,12.22,52.30,0.72
34.1250,4300.77,2920.77,50.70,-10.32,30.40,3,12.22,11.66,51.23,0.65
34.2350,4306.23,2926.23,49.57,-10.30,30.45,3,11.66,11.14,50.13,0.57
34.3460,4311.56,2931.56,48.44,-10.27,30.48,3,11.14,10.63,49.09,0.48
34.4550,4316.76,2936.76,47.31,-10.25,30.51,3,10.63,10.13,48.07,0.38
34.5650,4321.84,2941.84,46.19,-10.23,30.53,3,10.13,9.65,47.05,0.26
34.6750,4326.80,2946.80,45.06,-10.21,30.54,3,9.65,9.18,46.04,0.14
34.7850,4331.63,2951.63,43.94,-10.19,30.54,3,9.18,8.72,45.05,0.02
34.8980,4336.47,2956.47,42.79,-10.17,30.54,3,8.72,8.26,44.05,-0.11
35.0080,4341.05,2961.05,41.68,-10.15,30.53,3,8.26,7.83,43.03,-0.23
35.1180,4345.51,2965.51,40.56,-10.13,30.51,3,7.83,7.41,42.03,-0.35
35.2280,4349.85,2969.85,39.45,-10.11,30.49,3,7.41,7.01,41.03,-0.47
35.3380,4354.07,2974.07,38.34,-10.09,30.47,3,7.01,6.61,40.02,-0.57
35.4480,4358.17,2978.17,37.23,-10.08,30.44,3,6.61,6.23,39.00,-0.66
35.5580,4362.14,2982.14,36.13,-10.06,30.41,3,6.23,5.86,37.97,-0.74
35.6680,4365.99,2985.99,35.02,-10.05,30.38,3,5.86,5.50,36.93,-0.80
35.7820,4369.82,2989.82,33.89,-10.03,30.35,3,5.50,5.15,35.87,-0.84
35.8950,4373.43,2993.43,32.79,-10.01,30.31,3,5.15,4.82,34.76,-0.87
36.0050,4377.04,2997.04,31.65,-10.00,30.28,3,4.82,4.48,33.66,-0.87
36.1160,4380.40,3000.40,30.55,-9.99,30.24,3,4.48,4.17,32.49,-0.85
36.2260,4383.64,3003.64,29.45,-9.97,30.21,3,4.17,3.88,31.35,-0.81
36.3350,4386.76,3006.76,28.36,-9.96,30.19,3,3.88,3.59,30.19,-0.74
36.4450,4389.75,3009.75,27.26,-9.95,30.16,3,3.59,3.32,29.01,-0.66
36.5580,4392.71,3012.71,26.14,-9.94,30.14,3,3.32,3.05,27.82,-0.56
36.6680,4395.46,3015.46,25.05,-9.92,30.13,3,3.05,2.80,26.58,-0.44
36.7780,4398.10,3018.10,23.96,-9.91,30.12,3,2.80,2.56,25.36,-0.31
36.8880,4400.61,3020.61,22.87,-9.90,30.11,3,2.56,2.33,24.13,-0.17
36.9980,4403.01,3023.01,21.78,-9.89,30.11,3,2.33,2.11,22.90,-0.03
37.1090,4405.29,3025.29,20.69,-9.88,30.12,3,2.11,1.91,21.66,0.12
37.2180,4407.44,3027.44,19.61,-9.87,30.13,3,1.91,1.71,20.44,0.25
37.3280,4409.48,3029.48,18.52,-9.87,30.16,3,1.71,1.53,19.22,0.38
37.4410,4411.45,3031.45,17.41,-9.86,30.19,3,1.53,1.35,18.03,0.49
37.5500,4413.23,3033.23,16.33,-9.85,30.23,3,1.35,1.19,16.82,0.58
37.6600,4414.90,3034.90,15.25,-9.84,30.28,3,1.19,1.03,15.69,0.64
37.7700,4416.46,3036.46,14.17,-9.84,30.32,3,1.03,0.89,14.58,0.67
37.8800,4417.90,3037.90,13.09,-9.83,30.37,3,0.89,0.76,13.52,0.65
37.9900,4419.22,3039.22,12.01,-9.82,30.41,3,0.76,0.64,12.51,0.58
38.1010,4420.42,3040.42,10.93,-9.82,30.45,3,0.64,0.53,11.55,0.46
38.2110,4421.51,3041.51,9.85,-9.81,30.47,3,0.53,0.43,10.65,0.28
38.3240,4422.50,3042.50,8.73,-9.81,30.47,3,0.43,0.34,9.82,0.02
38.4340,4423.34,3043.34,7.65,-9.81,30.46,3,0.34,0.26,9.05,-0.32
38.5430,4424.07,3044.07,6.57,-9.80,30.42,3,0.26,0.22,8.38,-0.73
38.6510,4424.67,3044.67,5.50,-9.80,30.37,3,0.22,0.16,7.79,-1.22
38.7580,4425.14,3045.14,4.46,-9.80,30.29,3,0.16,0.10,7.30,-1.80
38.8660,4425.51,3045.51,3.40,-9.80,30.19,3,0.10,0.06,6.90,-2.45
38.9730,4425.76,3045.76,2.35,-9.79,30.05,3,0.06,0.03,6.60,-3.20
39.0800,4425.90,3045.90,1.30,-9.79,29.89,3,0.03,0.01,6.38,-4.04
39.1900,4425.93,3045.93,0.22,-9.79,29.68,3,0.01,0.00,6.27,-4.97
39.2970,4425.84,3045.84,-0.82,-9.79,29.43,3,0.00,0.00,6.25,-6.02
39.4040,4425.64,3045.64,-1.87,-9.79,29.15,3,-0.00,0.02,6.32,-7.14
39.5110,4425.33,3045.33,-2.92,-9.79,28.81,3,-0.02,0.04,6.49,-8.36
39.6180,4424.90,3044.90,-3.97,-9.79,28.43,3,-0.04,0.08,6.75,-9.67
39.8610,4423.36,3043.36,-6.34,-9.79,8.86,5,-0.08,0.20,7.11,-11.07
39.9070,4423.05,3043.05,-6.79,-9.78,8.86,5,-0.20,0.23,7.11,-11.07
39.9580,4422.68,3042.68,-7.28,-9.78,8.86,5,-0.23,0.22,7.11,-11.07
40.0070,4422.31,3042.31,-7.75,-9.78,8.86,5,-0.22,0.25,7.11,-11.07
40.0560,4421.92,3041.92,-8.22,-9.78,8.86,5,-0.25,0.28,7.11,-11.07
40.1050,4421.50,3041.50,-8.69,-9.78,8.86,5,-0.28,0.31,7.11,-11.07
40.1530,4421.04,3041.04,-9.18,-9.78,8.86,5,-0.31,0.35,7.11,-11.07
40.2010,4420.58,3040.58,-9.65,-9.78,8.86,5,-0.35,0.39,7.11,-11.07
40.2500,4420.09,3040.09,-10.12,-9.77,8.86,5,-0.39,0.42,7.11,-11.07
40.2980,4419.57,3039.57,-10.60,-9.77,8.86,5,-0.42,0.47,7.11,-11.07
40.3500,4418.99,3038.99,-11.11,-9.77,8.86,5,-0.47,0.51,7.11,-11.07
40.3990,4418.43,3038.43,-11.58,-9.77,8.86,5,-0.51,0.56,7.11,-11.07
40.4480,4417.84,3037.84,-12.06,-9.77,8.86,5,-0.56,0.60,7.11,-11.07
40.4960,4417.23,3037.23,-12.53,-9.77,8.86,5,-0.60,0.65,7.11,-11.07
40.5440,4416.61,3036.61,-13.00,-9.76,8.86,5,-0.65,0.70,7.11,-11.07
40.5920,4415.96,3035.96,-13.47,-9.76,8.86,5,-0.70,0.75,7.11,-11.07
40.6400,4415.29,3035.29,-13.94,-9.76,8.86,5,-0.75,0.81,7.11,-11.07
40.6880,4414.60,3034.60,-14.41,-9.76,8.86,5,-0.81,0.86,7.11,-11.07
40.7400,4413.83,3033.83,-14.91,-9.75,8.86,5,-0.86,0.92,7.11,-11.07
40.7880,4413.09,3033.09,-15.38,-9.75,8.86,5,-0.92,0.98,7.11,-11.07
40.8360,4412.33,3032.33,-15.85,-9.75,8.86,5,-0.98,1.04,7.11,-11.07
40.8840,4411.55,3031.55,-16.32,-9.75,8.86,5,-1.04,1.11,7.11,-11.07
40.9320,4410.74,3030.74,-16.78,-9.74,8.86,5,-1.11,1.17,7.11,-11.07
40.9800,4409.91,3029.91,-17.25,-9.74,8.86,5,-1.17,1.24,7.11,-11.07
41.0280,4409.06,3029.06,-17.72,-9.74,8.86,5,-1.24,1.30,7.11,-11.07
41.0800,4408.11,3028.11,-18.23,-9.73,8.86,5,-1.30,1.38,7.11,-11.07
41.1290,4407.20,3027.20,-18.70,-9.73,8.86,5,-1.38,1.45,7.11,-11.07
41.1780,4406.26,3026.26,-19.18,-9.73,8.86,5,-1.45,1.53,7.11,-11.07
41.2270,4405.31,3025.31,-19.65,-9.73,8.86,5,-1.53,1.60,7.11,-11.07
41.2750,4404.33,3024.33,-20.12,-9.72,8.86,5,-1.60,1.68,7.11,-11.07
41.3230,4403.34,3023.34,-20.59,-9.72,8.86,5,-1.68,1.76,7.11,-11.07
41.3720,4402.33,3022.33,-21.06,-9.72,8.86,5,-1.76,1.84,7.11,-11.07
41.4210,4401.27,3021.27,-21.53,-9.71,8.86,5,-1.84,1.93,7.11,-11.07
41.4730,4400.13,3020.13,-22.04,-9.71,8.86,5,-1.93,2.02,7.11,-11.07
41.5210,4399.02,3019.02,-22.51,-9.70,8.86,5,-2.02,2.11,7.11,-11.07
41.5710,4397.90,3017.90,-22.99,-9.70,8.86,5,-2.11,2.20,7.11,-11.07
41.6200,4396.75,3016.75,-23.46,-9.70,8.86,5,-2.20,2.29,7.11,-11.07
41.6690,4395.58,3015.58,-23.94,-9.69,8.86,5,-2.29,2.39,7.11,-11.07
41.7170,4394.38,3014.38,-24.41,-9.69,8.86,5,-2.39,2.48,7.11,-11.07
41.7660,4393.16,3013.16,-24.89,-9.68,8.86,5,-2.48,2.58,7.11,-11.07
41.8190,4391.84,3011.84,-25.39,-9.68,8.86,5,-2.58,2.69,7.11,-11.07
41.8670,4390.57,3010.57,-25.86,-9.68,8.86,5,-2.69,2.79,7.11,-11.07
41.9150,4389.31,3009.31,-26.33,-9.67,8.86,5,-2.79,2.89,7.11,-11.07
41.9640,4388.00,3008.00,-26.80,-9.67,8.86,5,-2.89,3.00,7.11,-11.07
42.0120,4386.69,3006.69,-27.27,-9.66,8.86,5,-3.00,3.10,7.11,-11.07
42.0600,4385.36,3005.36,-27.73,-9.66,8.86,5,-3.10,3.21,7.11,-11.07
42.1080,4384.00,3004.00,-28.19,-9.65,8.86,5,-3.21,3.32,7.11,-11.07
42.1570,4382.60,3002.60,-28.66,-9.65,8.86,5,-3.32,3.43,7.11,-11.07
42.2090,4381.08,3001.08,-29.17,-9.64,8.86,5,-3.43,3.55,7.11,-11.07
42.2590,4379.63,2999.63,-29.64,-9.64,8.86,5,-3.55,3.67,7.11,-11.07
42.3070,4378.15,2998.15,-30.11,-9.63,8.86,5,-3.67,3.79,7.11,-11.07
42.3560,4376.66,2996.66,-30.58,-9.63,8.86,5,-3.79,3.91,7.11,-11.07
42.4050,4375.13,2995.13,-31.05,-9.62,8.86,5,-3.91,4.03,7.11,-11.07
42.4530,4373.62,2993.62,-31.52,-9.62,8.86,5,-4.03,4.15,7.11,-11.07
42.5020,4372.05,2992.05,-31.99,-9.61,8.86,5,-4.15,4.28,7.11,-11.07
42.5550,4370.36,2990.36,-32.49,-9.61,8.86,5,-4.28,4.42,7.11,-11.07
42.6030,4368.75,2988.75,-32.96,-9.60,8.86,5,-4.42,4.55,7.11,-11.07
42.6510,4367.15,2987.15,-33.42,-9.59,8.86,5,-4.55,4.67,7.11,-11.07
42.6990,4365.52,2985.52,-33.88,-9.59,8.86,5,-4.67,4.81,7.11,-11.07
42.7470,4363.87,2983.87,-34.34,-9.58,8.86,5,-4.81,4.94,7.11,-11.07
42.7960,4362.17,2982.17,-34.81,-9.58,8.86,5,-4.94,5.08,7.11,-11.07
42.8440,4360.47,2980.47,-35.27,-9.57,8.86,5,-5.08,5.21,7.11,-11.07
42.8920,4358.76,2978.76,-35.73,-9.57,8.86,5,-5.21,5.35,7.11,-11.07
42.9550,4356.51,2976.51,-36.32,-9.56,8.86,5,-5.35,5.53,7.11,-11.07
43.0050,4354.67,2974.67,-36.80,-9.55,8.86,5,-5.53,5.68,7.11,-11.07
43.0540,4352.84,2972.84,-37.26,-9.55,8.86,5,-5.68,5.83,7.11,-11.07
43.1020,4350.99,2970.99,-37.73,-9.54,8.86,5,-5.83,5.97,7.11,-11.07
43.1500,4349.16,2969.16,-38.19,-9.53,8.86,5,-5.97,6.12,7.11,-11.07
43.1980,4347.30,2967.30,-38.65,-9.53,8.86,5,-6.12,6.27,7.11,-11.07
43.2460,4345.43,2965.43,-39.10,-9.52,8.86,5,-6.27,6.42,7.11,-11.07
43.2980,4343.37,2963.37,-39.60,-9.51,8.86,5,-6.42,6.59,7.11,-11.07
43.3470,4341.40,2961.40,-40.06,-9.51,8.86,5,-6.59,6.75,7.11,-11.07
43.3950,4339.46,2959.46,-40.52,-9.50,8.86,5,-6.75,6.90,7.11,-11.07
43.4430,4337.49,2957.49,-40.97,-9.49,8.86,5,-6.90,7.06,7.11,-11.07
43.4920,4335.50,2955.50,-41.43,-9.49,8.86,5,-7.06,7.22,7.11,-11.07
43.5410,4333.45,2953.45,-41.89,-9.48,8.86,5,-7.22,7.39,7.11,-11.07
43.5900,4331.38,2951.38,-42.36,-9.47,8.86,5,-7.39,7.55,7.11,-11.07
43.6380,4329.28,2949.28,-42.82,-9.46,8.86,5,-7.55,7.72,7.11,-11.07
43.6910,4327.03,2947.03,-43.31,-9.46,8.86,5,-7.72,7.90,7.11,-11.07
43.7400,4324.88,2944.88,-43.78,-9.45,8.86,5,-7.91,8.08,7.11,-11.07
43.7880,4322.71,2942.71,-44.24,-9.44,8.86,5,-8.08,8.25,7.11,-11.07
43.8370,4320.52,2940.52,-44.70,-9.43,8.86,5,-8.25,8.43,7.11,-11.07
43.8860,4318.31,2938.31,-45.16,-9.43,8.86,5,-8.43,8.61,7.11,-11.07
43.9360,4316.07,2936.07,-45.63,-9.42,8.86,5,-8.61,8.79,7.11,-11.07
43.9850,4313.81,2933.81,-46.09,-9.41,8.86,5,-8.79,8.97,7.11,-11.07
44.0370,4311.35,2931.35,-46.58,-9.40,8.86,5,-8.97,9.17,7.11,-11.07
44.0850,4309.09,2929.09,-47.04,-9.39,8.86,5,-9.17,9.35,7.11,-11.07
44.1340,4306.76,2926.76,-47.50,-9.39,8.86,5,-9.35,9.54,7.11,-11.07
44.1830,4304.41,2924.41,-47.96,-9.38,8.86,5,-9.54,9.73,7.11,-11.07
44.2310,4302.09,2922.09,-48.41,-9.37,8.86,5,-9.73,9.91,7.11,-11.07
44.2790,4299.74,2919.74,-48.85,-9.36,8.86,5,-9.91,10.10,7.11,-11.07
44.3280,4297.33,2917.33,-49.31,-9.35,8.86,5,-10.10,10.30,7.11,-11.07
44.3780,4294.89,2914.89,-49.77,-9.35,8.86,5,-10.30,10.49,7.11,-11.07
44.4310,4292.22,2912.22,-50.27,-9.34,8.86,5,-10.49,10.71,7.11,-11.07
44.4790,4289.74,2909.74,-50.72,-9.33,8.86,5,-10.71,10.91,7.11,-11.07
44.5280,4287.23,2907.23,-51.18,-9.32,8.86,5,-10.91,11.11,7.11,-11.07
44.5770,4284.70,2904.70,-51.64,-9.31,8.86,5,-11.11,11.31,7.11,-11.07
44.6260,4282.15,2902.15,-52.09,-9.30,8.86,5,-11.31,11.52,7.11,-11.07
44.6750,4279.57,2899.57,-52.55,-9.29,8.86,5,-11.52,11.72,7.11,-11.07
44.7260,4276.98,2896.98,-53.00,-9.28,8.86,5,-11.72,11.93,7.11,-11.07
44.7780,4274.09,2894.09,-53.50,-9.28,8.86,5,-11.93,12.17,7.11,-11.07
44.8270,4271.44,2891.44,-53.96,-9.27,8.86,5,-12.17,12.38,7.11,-11.07
44.8760,4268.78,2888.78,-54.41,-9.26,8.86,5,-12.38,12.59,7.11,-11.07
44.9260,4266.09,2886.09,-54.86,-9.25,8.86,5,-12.59,12.81,7.11,-11.07
44.9750,4263.38,2883.38,-55.32,-9.24,8.86,5,-12.81,13.03,7.11,-11.07
45.0230,4260.65,2880.65,-55.77,-9.23,8.86,5,-13.03,13.25,7.11,-11.07
45.0730,4257.89,2877.89,-56.22,-9.22,8.86,5,-13.25,13.47,7.11,-11.07
45.1220,4255.11,2875.11,-56.67,-9.21,8.86,5,-13.47,13.69,7.11,-11.07
45.1660,4252.54,2872.54,-57.08,-9.20,8.86,5,-13.69,13.90,7.11,-11.07
45.2190,4249.73,2869.73,-57.54,-9.19,8.86,5,-13.90,14.12,7.11,-11.07
45.2670,4246.71,2866.71,-58.01,-9.18,8.86,5,-14.12,14.37,7.11,-11.07
45.3180,4243.84,2863.84,-58.46,-9.17,8.86,5,-14.37,14.60,7.11,-11.07
45.3660,4240.90,2860.90,-58.92,-9.16,8.86,5,-14.60,14.83,7.11,-11.07
45.4150,4237.99,2857.99,-59.37,-9.15,8.86,5,-14.83,15.07,7.11,-11.07
45.4640,4235.06,2855.06,-59.82,-9.14,8.86,5,-15.07,15.30,7.11,-11.07
45.5160,4231.92,2851.92,-60.29,-9.13,8.86,5,-15.30,15.55,7.11,-11.07
45.5660,4228.95,2848.95,-60.74,-9.12,8.86,5,-15.55,15.79,7.11,-11.07
45.6150,4225.95,2845.95,-61.18,-9.11,8.86,5,-15.79,16.03,7.11,-11.07
45.6630,4222.93,2842.93,-61.63,-9.10,8.86,5,-16.03,16.28,7.11,-11.07
45.7110,4219.95,2839.95,-62.07,-9.09,8.86,5,-16.28,16.51,7.11,-11.07
45.7620,4216.76,2836.76,-62.53,-9.08,8.86,5,-16.51,16.77,7.11,-11.07
45.8110,4213.74,2833.74,-62.96,-9.07,8.86,5,-16.77,17.01,7.11,-11.07
45.8630,4210.38,2830.38,-63.44,-9.06,8.86,5,-17.01,17.28,7.11,-11.07
45.9110,4207.31,2827.31,-63.88,-9.04,8.86,5,-17.28,17.53,7.11,-11.07
45.9590,4204.22,2824.22,-64.31,-9.03,8.86,5,-17.53,17.78,7.11,-11.07
46.0090,4201.05,2821.05,-64.75,-9.02,8.86,5,-17.78,18.03,7.11,-11.07
46.0580,4197.86,2817.86,-65.20,-9.01,8.86,5,-18.03,18.29,7.11,-11.07
46.1070,4194.64,2814.64,-65.64,-9.00,8.86,5,-18.29,18.54,7.11,-11.07
46.1550,4191.40,2811.40,-66.08,-8.99,8.86,5,-18.54,18.80,7.11,-11.07
46.2080,4187.94,2807.94,-66.54,-8.98,8.86,5,-18.80,19.08,7.11,-11.07
46.2570,4184.66,2804.66,-66.98,-8.97,8.86,5,-19.08,19.34,7.11,-11.07
46.3060,4181.35,2801.35,-67.42,-8.95,8.86,5,-19.34,19.61,7.11,-11.07
46.3550,4178.03,2798.03,-67.86,-8.94,8.86,5,-19.61,19.87,7.11,-11.07
46.4040,4174.68,2794.68,-68.30,-8.93,8.86,5,-19.87,20.14,7.11,-11.07
46.4520,4171.31,2791.31,-68.73,-8.92,8.86,5,-20.14,20.41,7.11,-11.07
46.5010,4167.93,2787.93,-69.17,-8.91,8.86,5,-20.41,20.68,7.11,-11.07
46.5510,4164.51,2784.51,-69.61,-8.90,8.86,5,-20.68,20.96,7.11,-11.07
46.6040,4160.80,2780.80,-70.08,-8.88,8.86,5,-20.96,21.25,7.11,-11.07
46.6530,4157.35,2777.35,-70.51,-8.87,8.86,5,-21.25,21.53,7.11,-11.07
46.7010,4153.87,2773.87,-70.95,-8.86,8.86,5,-21.53,21.81,7.11,-11.07
46.7510,4150.37,2770.37,-71.38,-8.85,8.86,5,-21.81,22.09,7.11,-11.07
46.7990,4146.85,2766.85,-71.81,-8.84,8.86,5,-22.09,22.37,7.11,-11.07
46.8480,4143.31,2763.31,-72.25,-8.82,8.86,5,-22.37,22.65,7.11,-11.07
46.8970,4139.75,2759.75,-72.68,-8.81,8.86,5,-22.65,22.94,7.11,-11.07
46.9500,4135.95,2755.95,-73.14,-8.80,8.86,5,-22.94,23.24,7.11,-11.07
46.9990,4132.34,2752.34,-73.57,-8.79,8.86,5,-23.24,23.53,7.11,-11.07
47.0480,4128.72,2748.72,-74.00,-8.77,8.86,5,-23.53,23.82,7.11,-11.07
47.0960,4125.07,2745.07,-74.43,-8.76,8.86,5,-23.82,24.11,7.11,-11.07
47.1460,4121.40,2741.40,-74.85,-8.75,8.86,5,-24.11,24.40,7.11,-11.07
47.1940,4117.71,2737.71,-75.28,-8.74,8.86,5,-24.40,24.69,7.11,-11.07
47.2440,4114.00,2734.00,-75.71,-8.72,8.86,5,-24.69,24.99,7.11,-11.07
47.2960,4109.97,2729.97,-76.17,-8.71,8.86,5,-24.99,25.31,7.11,-11.07
47.3450,4106.21,2726.21,-76.60,-8.70,8.86,5,-25.31,25.61,7.11,-11.07
47.3950,4102.44,2722.44,-77.02,-8.68,8.86,5,-25.61,25.91,7.11,-11.07
47.4440,4098.64,2718.64,-77.45,-8.67,8.86,5,-25.91,26.21,7.11,-11.07
47.4930,4094.83,2714.83,-77.87,-8.66,8.86,5,-26.21,26.52,7.11,-11.07
47.5420,4090.99,2710.99,-78.30,-8.64,8.86,5,-26.52,26.82,7.11,-11.07
47.5920,4087.06,2707.06,-78.73,-8.63,8.86,5,-26.82,27.14,7.11,-11.07
47.6410,4083.18,2703.18,-79.15,-8.62,8.86,5,-27.14,27.45,7.11,-11.07
47.6920,4079.04,2699.04,-79.60,-8.60,8.86,5,-27.45,27.77,7.11,-11.07
47.7420,4075.12,2695.12,-80.02,-8.59,8.86,5,-27.77,28.09,7.11,-11.07
47.7910,4071.18,2691.18,-80.44,-8.58,8.86,5,-28.09,28.40,7.11,-11.07
