27.8970,2396.98,2329.98,114.03,-12.87,8.86,3,70.89,69.13
28.0000,2408.59,2341.59,112.72,-12.79,8.86,3,69.13,67.40
28.1030,2420.06,2353.06,111.41,-12.72,8.86,3,67.40,65.71
28.2060,2431.40,2364.40,110.10,-12.64,8.86,3,65.71,64.06
28.3090,2442.61,2375.61,108.81,-12.57,8.86,3,64.06,62.44
28.4150,2454.00,2387.00,107.48,-12.50,8.86,3,62.44,60.81
28.5180,2464.94,2397.94,106.20,-12.43,8.86,3,60.81,59.25
28.6210,2475.75,2408.75,104.93,-12.36,8.86,3,59.25,57.73
28.7240,2486.43,2419.43,103.66,-12.30,8.86,3,57.73,56.24
28.8270,2496.97,2429.97,102.40,-12.23,8.86,3,56.24,54.78
28.9300,2507.39,2440.39,101.15,-12.17,8.86,3,54.79,53.36
29.0330,2517.68,2450.68,99.90,-12.11,8.86,3,53.36,51.96
29.1360,2527.84,2460.84,98.66,-12.05,8.86,3,51.96,50.59
29.2420,2538.17,2471.17,97.39,-11.99,8.86,3,50.59,49.20
29.3450,2548.07,2481.07,96.16,-11.93,8.86,3,49.20,47.89
29.4480,2557.85,2490.85,94.94,-11.87,8.86,3,47.89,46.60
29.5520,2567.60,2500.60,93.71,-11.81,8.86,3,46.60,45.33
29.6550,2577.13,2510.13,92.50,-11.76,8.86,3,45.33,44.09
29.7580,2586.53,2519.53,91.30,-11.71,8.86,3,44.09,42.88
29.8610,2595.81,2528.81,90.10,-11.65,8.86,3,42.88,41.70
29.9640,2604.97,2537.97,88.90,-11.60,8.86,3,41.70,40.53
30.0670,2614.00,2547.00,87.71,-11.55,8.86,3,40.53,39.40
30.1740,2623.25,2556.25,86.48,-11.50,8.86,3,39.40,38.24
30.2770,2632.04,2565.04,85.30,-11.45,8.86,3,38.24,37.15
30.3800,2640.70,2573.70,84.13,-11.40,8.86,3,37.15,36.08
30.4830,2649.25,2582.25,82.96,-11.36,8.86,3,36.08,35.03
30.5860,2657.67,2590.67,81.79,-11.31,8.86,3,35.03,34.01
30.6890,2665.98,2598.98,80.63,-11.27,8.86,3,34.01,33.00
30.7920,2674.16,2607.16,79.47,-11.23,8.86,3,33.00,32.02
30.8950,2682.23,2615.23,78.32,-11.18,8.86,3,32.02,31.06
30.9980,2690.18,2623.18,77.17,-11.14,8.86,3,31.06,30.11
31.1040,2698.24,2631.24,76.00,-11.10,8.86,3,30.11,29.16
31.2070,2705.95,2638.95,74.86,-11.06,8.86,3,29.16,28.26
31.3100,2713.54,2646.54,73.72,-11.02,8.86,3,28.26,27.37
31.4130,2721.02,2654.02,72.59,-10.98,8.86,3,27.37,26.51
31.5160,2728.38,2661.38,71.47,-10.94,8.86,3,26.51,25.66
31.6190,2735.62,2668.62,70.34,-10.91,8.86,3,25.66,24.83
31.7220,2742.75,2675.75,69.22,-10.87,8.86,3,24.83,24.02
31.8250,2749.77,2682.77,68.11,-10.84,8.86,3,24.02,23.22
31.9280,2756.67,2689.67,66.99,-10.80,8.86,3,23.22,22.44
32.0340,2763.65,2696.65,65.85,-10.77,8.86,3,22.44,21.66
32.1370,2770.32,2703.32,64.75,-10.73,8.86,3,21.66,20.91
