# Time [s],# Altitude [m],# Height [m AGL],# Velocity [m/s],# Acceleration [m/s^2],# Commanded Angle [deg],# Flight Phase [int enum],# Approximate Drag Force [N],# Expected Drag Force [N],# Target Velocity [m/s],# Velocity Error [m/s],# Roll [deg],# Relative Roll [deg],# Pitch (x) [deg],# Pitch (y) [deg],# Pitch (from vertical) [deg]
43.2580,1376.91,-3.09,0.75,0.02,39.03,2,-64.58,0.00,0.00,0.00,4.44,4.44,0.19,-7.38,7.38
43.3140,1376.95,-3.05,0.51,-0.01,39.03,2,-64.38,0.00,0.00,0.00,4.44,4.44,0.19,-7.38,7.38
43.3750,1376.92,-3.08,-0.37,-0.04,39.03,2,-64.19,0.00,0.00,0.00,4.44,4.44,0.19,-7.38,7.38
43.4320,1376.91,-3.09,-0.05,-0.10,39.03,2,-63.79,0.00,0.00,0.00,4.44,4.44,0.19,-7.38,7.38
43.4890,1376.93,-3.07,0.16,-0.08,39.03,2,-63.92,0.00,0.00,0.00,4.44,4.44,0.19,-7.38,7.38
43.5450,1376.92,-3.08,-0.06,-0.04,39.03,2,-64.19,0.00,0.00,0.00,4.44,4.44,0.19,-7.38,7.38
43.6030,1376.94,-3.06,0.28,-0.02,39.03,2,-64.32,0.00,0.00,0.00,4.44,4.44,0.19,-7.38,7.38
43.6600,1376.95,-3.05,0.13,0.02,39.03,2,-64.58,0.00,0.00,0.00,4.44,4.44,0.19,-7.38,7.38
43.7200,1376.99,-3.01,0.45,-0.02,39.03,2,-64.32,0.00,0.00,0.00,4.44,4.44,0.19,-7.38,7.38
43.7760,1376.97,-3.03,-0.19,-0.03,39.03,2,-64.25,0.00,0.00,0.00,4.44,4.44,0.19,-7.38,7.38
43.8340,1376.93,-3.07,-0.65,-0.04,39.03,2,-64.19,0.00,0.00,0.00,4.44,4.44,0.19,-7.38,7.38
43.8900,1376.91,-3.09,-0.16,-0.03,39.03,2,-64.25,0.00,0.00,0.00,4.44,4.44,0.19,-7.38,7.38
43.9470,1376.93,-3.07,0.23,-0.05,39.03,2,-64.12,0.00,0.00,0.00,4.44,4.44,0.19,-7.38,7.38
44.0070,1376.94,-3.06,0.13,-0.02,39.03,2,-64.32,0.00,0.00,0.00,4.44,4.44,0.19,-7.38,7.38
44.0650,1376.91,-3.09,-0.49,-0.03,39.03,2,-64.25,0.00,0.00,0.00,4.44,4.44,0.19,-7.38,7.38
44.1220,1376.87,-3.13,-0.44,-0.07,39.03,2,-63.99,0.00,0.00,0.00,4.44,4.44,0.19,-7.38,7.38
44.1790,1376.87,-3.13,-0.05,-0.07,39.03,2,-63.99,0.00,0.00,0.00,4.44,4.44,0.19,-7.38,7.38
44.2360,1376.86,-3.14,-0.07,-0.03,39.03,2,-64.25,0.00,0.00,0.00,4.44,4.44,0.19,-7.38,7.38
44.2920,1376.85,-3.15,-0.23,0.01,39.03,2,-64.51,0.00,0.00,0.00,4.44,4.44,0.19,-7.38,7.38
44.3520,1376.83,-3.17,-0.28,-0.07,39.03,2,-63.99,0.00,0.00,0.00,4.44,4.44,0.19,-7.38,7.38
44.4090,1376.81,-3.19,-0.19,-0.03,39.03,2,-64.25,0.00,0.00,0.00,4.44,4.44,0.19,-7.38,7.38
44.4660,1376.74,-3.26,-0.98,-0.04,39.03,2,-64.19,0.00,0.00,0.00,4.44,4.44,0.19,-7.38,7.38
44.5210,1376.67,-3.33,-0.95,-0.07,39.03,2,-63.99,0.00,0.00,0.00,4.44,4.44,0.19,-7.38,7.38
44.5790,1376.63,-3.37,-0.59,-0.03,39.03,2,-64.25,0.00,0.00,0.00,4.44,4.44,0.19,-7.38,7.38
44.6360,1376.64,-3.36,0.11,-0.02,39.03,2,-64.32,0.00,0.00,0.00,4.44,4.44,0.19,-7.38,7.38
44.6950,1376.67,-3.33,0.37,-0.17,39.03,2,-63.33,0.00,0.00,0.00,4.44,4.44,0.19,-7.38,7.38
44.7520,1376.69,-3.31,0.38,0.07,39.03,2,-64.91,0.00,0.00,0.00,4.44,4.44,0.19,-7.38,7.38
44.8090,1376.75,-3.25,0.78,0.02,39.03,2,-64.58,0.00,0.00,0.00,4.44,4.44,0.19,-7.38,7.38
44.8670,1376.77,-3.23,0.30,0.07,39.03,2,-64.91,0.00,0.00,0.00,4.44,4.44,0.19,-7.38,7.38
44.9230,1376.77,-3.23,0.00,-0.05,39.03,2,-64.12,-0.00,0.00,0.00,4.44,4.44,0.19,-7.38,7.38
44.9820,1376.77,-3.23,-0.01,-0.06,39.03,2,-64.05,0.00,0.00,0.00,4.44,4.44,0.19,-7.38,7.38
45.0400,1376.75,-3.25,-0.33,-0.07,39.03,2,-63.99,0.00,0.00,0.00,4.44,4.44,0.19,-7.38,7.38
45.0970,1376.71,-3.29,-0.48,-0.06,39.03,2,-64.05,0.00,0.00,0.00,4.44,4.44,0.19,-7.38,7.38
45.1530,1376.68,-3.32,-0.50,0.01,39.03,2,-64.51,0.00,0.00,0.00,4.44,4.44,0.25,-7.38,7.38
45.2110,1376.66,-3.34,-0.23,-0.02,39.03,2,-64.32,0.00,0.00,0.00,4.44,4.44,0.25,-7.38,7.38
45.2680,1376.67,-3.33,0.08,-0.05,39.03,2,-64.12,0.00,0.00,0.00,4.44,4.44,0.25,-7.38,7.38
45.3290,1376.71,-3.29,0.59,0.00,39.03,2,-64.45,0.00,0.00,0.00,4.44,4.44,0.25,-7.38,7.38
45.3860,1376.69,-3.31,-0.28,-0.14,39.03,2,-63.53,0.00,0.00,0.00,4.44,4.44,0.19,-7.38,7.38
45.4430,1376.68,-3.32,-0.08,-0.06,39.03,2,-64.05,0.00,0.00,0.00,4.44,4.44,0.25,-7.38,7.38
45.4990,1376.67,-3.33,-0.26,-0.16,39.03,2,-63.40,0.00,0.00,0.00,4.44,4.44,0.19,-7.38,7.38
45.5550,1376.66,-3.34,-0.12,-0.24,39.03,2,-62.87,0.00,0.00,0.00,4.44,4.44,0.06,-7.38,7.38
45.6100,1376.65,-3.35,-0.08,-0.03,39.03,2,-64.25,0.00,0.00,0.00,4.50,4.50,0.25,-7.31,7.32
45.6710,1376.63,-3.37,-0.26,0.02,39.03,2,-64.58,0.00,0.00,0.00,4.62,4.62,0.06,-7.38,7.38
45.7280,1376.63,-3.37,-0.03,0.02,39.03,2,-64.58,0.00,0.00,0.00,4.19,4.19,0.19,-7.38,7.38
45.7850,1376.59,-3.41,-0.49,-0.12,39.03,2,-63.66,0.00,0.00,0.00,3.75,3.75,0.25,-7.44,7.44
45.8420,1376.60,-3.40,0.02,-0.06,39.03,2,-64.05,0.00,0.00,0.00,3.75,3.75,0.19,-7.38,7.38
45.8990,1376.60,-3.40,0.01,-0.14,39.03,2,-63.53,0.00,0.00,0.00,3.88,3.88,0.19,-7.44,7.44
45.9580,1376.61,-3.39,0.13,-0.11,39.03,2,-63.73,0.00,0.00,0.00,5.50,5.50,-0.06,-7.38,7.38
46.0140,1376.59,-3.41,-0.25,-0.06,39.03,2,-64.05,0.00,0.00,0.00,6.19,6.19,-0.19,-7.06,7.06
46.0710,1376.60,-3.40,0.10,-0.13,39.03,2,-63.59,0.00,0.00,0.00,6.81,6.81,-0.19,-7.12,7.13
46.1270,1376.58,-3.42,-0.18,-0.11,39.03,2,-63.73,0.00,0.00,0.00,5.88,5.88,0.31,-7.12,7.13
46.1840,1376.59,-3.41,0.11,-0.10,39.03,2,-63.79,0.00,0.00,0.00,5.69,5.69,0.12,-7.12,7.13
46.2420,1376.58,-3.42,-0.18,-0.13,39.03,2,-63.59,0.00,0.00,0.00,6.12,6.12,0.12,-7.12,7.13
46.3340,1376.56,-3.44,-0.17,-0.07,39.03,1,-63.99,0.00,0.00,0.00,6.06,6.06,1.00,-7.00,7.07
427.6020,1377.41,-2.59,0.00,0.01,39.03,2,-64.51,-0.00,0.00,0.00,37.81,37.81,0.75,-2.19,2.31
427.6600,1377.20,-2.80,-2.72,-0.03,39.03,2,-64.25,0.02,0.00,0.00,37.81,37.81,0.75,-2.19,2.31
427.7170,1377.07,-2.93,-1.72,-0.01,39.03,2,-64.38,0.01,0.00,0.00,37.81,37.81,0.75,-2.19,2.31
427.7730,1377.08,-2.92,0.06,0.02,39.03,2,-64.58,0.00,0.00,0.00,37.81,37.81,0.75,-2.19,2.31
427.8340,1377.09,-2.91,0.21,0.02,39.03,2,-64.58,0.00,0.00,0.00,37.81,37.81,0.75,-2.12,2.25
427.8900,1377.09,-2.91,-0.05,0.04,39.03,2,-64.71,0.00,0.00,0.00,37.81,37.81,0.75,-2.12,2.25
427.9470,1377.16,-2.84,0.99,0.01,39.03,2,-64.51,0.00,0.00,0.00,37.81,37.81,0.75,-2.19,2.31
428.0040,1377.30,-2.70,1.89,0.02,39.03,2,-64.58,0.01,0.00,0.00,37.81,37.81,0.81,-2.12,2.27
428.0610,1377.31,-2.69,0.20,-0.03,39.03,2,-64.25,0.00,0.00,0.00,37.81,37.81,0.75,-2.12,2.25
428.1170,1377.42,-2.58,1.46,0.00,39.03,2,-64.45,0.01,0.00,0.00,37.81,37.81,0.75,-2.12,2.25
428.1760,1377.44,-2.56,0.23,-0.03,39.03,2,-64.25,0.00,0.00,0.00,37.81,37.81,0.88,-2.12,2.30
428.2340,1377.40,-2.60,-0.55,0.00,39.03,2,-64.45,0.00,0.00,0.00,37.81,37.81,0.81,-2.12,2.27
428.2900,1377.39,-2.61,-0.08,0.03,39.03,2,-64.65,0.00,0.00,0.00,37.81,37.81,0.75,-2.12,2.25
428.3460,1377.42,-2.58,0.39,0.03,39.03,2,-64.65,0.00,0.00,0.00,37.81,37.81,0.81,-2.12,2.27
428.4030,1377.46,-2.54,0.51,0.01,39.03,2,-64.51,0.00,0.00,0.00,37.81,37.81,0.81,-2.12,2.27
428.4650,1377.41,-2.59,-0.58,0.02,39.03,2,-64.58,0.00,0.00,0.00,37.81,37.81,0.81,-2.12,2.27
428.5220,1377.39,-2.61,-0.32,-0.03,39.03,2,-64.25,0.00,0.00,0.00,37.81,37.81,0.75,-2.12,2.25
428.5770,1377.33,-2.67,-0.78,-0.04,39.03,2,-64.19,0.00,0.00,0.00,37.81,37.81,0.81,-2.12,2.27
428.6350,1377.30,-2.70,-0.40,0.00,39.03,2,-64.45,0.00,0.00,0.00,37.81,37.81,0.88,-2.12,2.30
428.6920,1377.31,-2.69,0.06,0.00,39.03,2,-64.45,0.00,0.00,0.00,37.81,37.81,0.88,-2.12,2.30
428.7480,1377.32,-2.68,0.15,0.03,39.03,2,-64.65,0.00,0.00,0.00,37.81,37.81,0.81,-2.12,2.27
428.8070,1377.33,-2.67,0.23,0.00,39.03,2,-64.45,0.00,0.00,0.00,37.81,37.81,0.88,-2.12,2.30
428.8650,1377.37,-2.63,0.45,-0.01,39.03,2,-64.38,0.00,0.00,0.00,37.81,37.81,0.81,-2.12,2.27
428.9230,1377.37,-2.63,-0.02,0.00,39.03,2,-64.45,0.00,0.00,0.00,37.81,37.81,0.81,-2.12,2.27
428.9780,1377.42,-2.58,0.70,0.00,39.03,2,-64.45,0.00,0.00,0.00,37.81,37.81,0.81,-2.12,2.27
429.0370,1377.39,-2.61,-0.39,0.00,39.03,2,-64.45,0.00,0.00,0.00,37.81,37.81,0.81,-2.12,2.27
429.0920,1377.39,-2.61,0.05,0.00,39.03,2,-64.45,0.00,0.00,0.00,37.81,37.81,0.81,-2.12,2.27
429.1500,1377.41,-2.59,0.27,0.00,39.03,2,-64.45,0.00,0.00,0.00,37.81,37.81,0.81,-2.12,2.27
429.2080,1377.42,-2.58,0.14,0.02,39.03,2,-64.58,0.00,0.00,0.00,37.81,37.81,0.81,-2.12,2.27
429.2650,1377.43,-2.57,0.14,-0.01,39.03,2,-64.38,0.00,0.00,0.00,37.81,37.81,0.81,-2.12,2.27
429.3230,1377.38,-2.62,-0.70,0.00,39.03,2,-64.45,0.00,0.00,0.00,37.81,37.81,0.81,-2.12,2.27
429.3790,1377.39,-2.61,0.10,0.00,39.03,2,-64.45,0.00,0.00,0.00,37.81,37.81,0.81,-2.12,2.27
429.4390,1377.40,-2.60,0.11,0.01,39.03,2,-64.51,0.00,0.00,0.00,37.81,37.81,0.81,-2.12,2.27
429.4960,1377.38,-2.62,-0.26,0.01,39.03,2,-64.51,0.00,0.00,0.00,37.81,37.81,0.81,-2.12,2.27
429.5530,1377.38,-2.62,0.07,0.02,39.03,2,-64.58,0.00,0.00,0.00,37.81,37.81,0.81,-2.12,2.27
429.6090,1377.35,-2.65,-0.43,0.00,39.03,2,-64.45,0.00,0.00,0.00,37.81,37.81,0.81,-2.12,2.27
429.6670,1377.37,-2.63,0.22,0.00,39.03,2,-64.45,0.00,0.00,0.00,37.81,37.81,0.81,-2.12,2.27
429.7240,1377.32,-2.68,-0.64,-0.02,39.03,2,-64.32,0.00,0.00,0.00,37.81,37.81,0.81,-2.12,2.27
429.7840,1377.30,-2.70,-0.27,0.00,39.03,2,-64.45,0.00,0.00,0.00,37.81,37.81,0.81,-2.12,2.27
429.8410,1377.28,-2.72,-0.22,0.00,39.03,2,-64.45,0.00,0.00,0.00,37.81,37.81,0.81,-2.12,2.27
429.8970,1377.29,-2.71,0.09,0.01,39.03,2,-64.51,0.00,0.00,0.00,37.81,37.81,0.81,-2.12,2.27
429.9530,1377.30,-2.70,0.10,0.01,39.03,2,-64.51,0.00,0.00,0.00,37.81,37.81,0.81,-2.12,2.27
430.0100,1377.27,-2.73,-0.37,0.01,39.03,2,-64.51,0.00,0.00,0.00,37.81,37.81,0.81,-2.12,2.27
430.0710,1377.25,-2.75,-0.22,-0.01,39.03,2,-64.38,0.00,0.00,0.00,37.81,37.81,0.81,-2.12,2.27
430.1290,1377.23,-2.77,-0.28,-0.01,39.03,2,-64.38,0.00,0.00,0.00,37.81,37.81,0.81,-2.12,2.27
430.1870,1377.19,-2.81,-0.61,0.02,39.03,2,-64.58,0.00,0.00,0.00,37.81,37.81,0.75,-2.12,2.25
430.2430,1377.19,-2.81,-0.01,0.01,39.03,2,-64.51,0.00,0.00,0.00,37.81,37.81,0.75,-2.12,2.25
430.3000,1377.17,-2.83,-0.20,0.00,39.03,2,-64.45,0.00,0.00,0.00,37.81,37.81,0.81,-2.12,2.27
430.3560,1377.22,-2.78,0.66,0.04,39.03,2,-64.71,0.00,0.00,0.00,37.81,37.81,0.75,-2.12,2.25
430.4180,1377.22,-2.78,-0.07,0.03,39.03,2,-64.65,0.00,0.00,0.00,37.81,37.81,0.75,-2.12,2.25
430.4740,1377.28,-2.72,0.83,-0.01,39.03,2,-64.38,0.00,0.00,0.00,37.81,37.81,0.75,-2.12,2.25
430.5320,1377.23,-2.77,-0.70,-0.02,39.03,2,-64.32,0.00,0.00,0.00,37.81,37.81,0.75,-2.12,2.25
430.5890,1377.24,-2.76,0.24,-0.01,39.03,2,-64.38,0.00,0.00,0.00,37.81,37.81,0.75,-2.12,2.25
430.6450,1377.19,-2.81,-0.73,0.01,39.03,2,-64.51,0.00,0.00,0.00,37.81,37.81,0.75,-2.12,2.25
430.7050,1377.22,-2.78,0.37,0.01,39.03,2,-64.51,0.00,0.00,0.00,37.81,37.81,0.75,-2.12,2.25
430.7620,1377.19,-2.81,-0.42,0.01,39.03,2,-64.51,0.00,0.00,0.00,37.81,37.81,0.75,-2.12,2.25
430.8200,1377.20,-2.80,0.20,0.01,39.03,2,-64.51,0.00,0.00,0.00,37.81,37.81,0.75,-2.19,2.31
430.8760,1377.21,-2.79,0.03,0.00,39.03,2,-64.45,0.00,0.00,0.00,37.81,37.81,0.75,-2.19,2.31
430.9330,1377.17,-2.83,-0.57,0.00,39.03,2,-64.45,0.00,0.00,0.00,37.81,37.81,0.75,-2.19,2.31
430.9900,1377.17,-2.83,0.02,0.08,39.03,2,-64.97,0.00,0.00,0.00,37.81,37.81,0.69,-2.19,2.29
431.0490,1377.19,-2.81,0.29,0.00,39.03,2,-64.45,0.00,0.00,0.00,37.81,37.81,0.75,-2.19,2.31
431.1060,1377.15,-2.85,-0.62,0.04,39.03,2,-64.71,0.00,0.00,0.00,37.81,37.81,0.75,-2.19,2.31
431.1630,1377.12,-2.88,-0.37,0.05,39.03,2,-64.78,0.00,0.00,0.00,37.81,37.81,0.75,-2.19,2.31
431.2210,1377.12,-2.88,0.01,-0.21,39.03,2,-63.07,0.00,0.00,0.00,37.81,37.81,0.75,-2.19,2.31
431.2770,1377.13,-2.87,0.15,-0.11,39.03,2,-63.73,0.00,0.00,0.00,37.88,37.88,0.62,-2.19,2.27
431.3380,1377.15,-2.85,0.23,0.16,39.03,2,-65.50,0.00,0.00,0.00,38.12,38.12,0.25,-2.19,2.20
431.3950,1377.12,-2.88,-0.37,0.00,39.03,2,-64.45,0.00,0.00,0.00,38.56,38.56,0.25,-2.06,2.08
431.4500,1377.16,-2.84,0.56,0.15,39.03,2,-65.44,0.00,0.00,0.00,38.44,38.44,0.38,-2.00,2.03
431.5060,1377.14,-2.86,-0.34,0.15,39.03,2,-65.44,0.00,0.00,0.00,38.00,38.00,0.00,-1.88,1.88
431.5620,1377.09,-2.91,-0.59,0.21,39.03,2,-65.83,0.00,0.00,0.00,38.44,38.44,0.62,-2.00,2.10
431.6180,1377.10,-2.90,0.02,-0.04,39.03,2,-64.19,0.00,0.00,0.00,37.88,37.88,0.56,-2.06,2.14
431.6790,1377.09,-2.91,-0.05,-0.20,39.03,2,-63.13,0.00,0.00,0.00,37.69,37.69,0.62,-2.00,2.10
431.7360,1377.07,-2.93,-0.34,-0.06,39.03,2,-64.05,0.00,0.00,0.00,37.50,37.50,0.69,-2.06,2.17
431.7930,1377.08,-2.92,0.22,-0.01,39.03,2,-64.38,0.00,0.00,0.00,37.06,37.06,0.88,-2.00,2.18
431.8480,1377.11,-2.89,0.33,0.09,39.03,2,-65.04,0.00,0.00,0.00,36.69,36.69,0.81,-2.06,2.22
431.9050,1377.11,-2.89,-0.02,-0.02,39.03,2,-64.32,0.00,0.00,0.00,36.62,36.62,0.88,-2.06,2.24
431.9640,1377.11,-2.89,0.02,-0.02,39.03,2,-64.32,0.00,0.00,0.00,36.56,36.56,0.88,-2.06,2.24
432.0210,1377.08,-2.92,-0.42,-0.02,39.03,2,-64.32,0.00,0.00,0.00,36.62,36.62,0.81,-2.06,2.22
432.0780,1377.12,-2.88,0.55,-0.02,39.03,2,-64.32,0.00,0.00,0.00,36.62,36.62,0.88,-2.06,2.24
432.1360,1377.16,-2.84,0.62,-0.05,39.03,2,-64.12,0.00,0.00,0.00,36.38,36.38,0.88,-2.06,2.24
432.1940,1377.18,-2.82,0.26,0.37,39.03,2,-66.88,0.00,0.00,0.00,36.00,36.00,0.75,-2.00,2.14
432.2510,1377.13,-2.87,-0.68,-0.01,39.03,2,-64.38,0.00,0.00,0.00,35.75,35.75,0.81,-2.00,2.16
432.3090,1377.12,-2.88,-0.10,-0.08,39.03,2,-63.92,0.00,0.00,0.00,35.69,35.69,0.81,-2.00,2.16
432.3650,1377.08,-2.92,-0.61,0.12,39.03,2,-65.24,0.00,0.00,0.00,35.69,35.69,0.94,-2.06,2.27
432.4220,1377.08,-2.92,0.01,0.04,39.03,2,-64.71,0.00,0.00,0.00,35.75,35.75,0.88,-2.06,2.24
432.4790,1377.08,-2.92,-0.08,0.09,39.03,2,-65.04,0.00,0.00,0.00,35.75,35.75,0.94,-2.06,2.27
432.5370,1377.10,-2.90,0.37,0.03,39.03,2,-64.65,0.00,0.00,0.00,35.81,35.81,0.94,-2.06,2.27
432.5980,1377.08,-2.92,-0.31,-0.04,39.03,2,-64.19,0.00,0.00,0.00,35.81,35.81,0.88,-2.06,2.24
432.6550,1377.12,-2.88,0.57,-0.07,39.03,2,-63.99,0.00,0.00,0.00,35.81,35.81,0.94,-2.12,2.32
432.7110,1377.08,-2.92,-0.55,-0.02,39.03,2,-64.32,0.00,0.00,0.00,35.81,35.81,0.94,-2.06,2.27
432.7680,1377.07,-2.93,-0.18,0.31,39.03,2,-66.49,0.00,0.00,0.00,35.81,35.81,0.94,-2.12,2.32
432.8250,1377.05,-2.95,-0.20,-0.04,39.03,2,-64.19,0.00,0.00,0.00,35.81,35.81,0.94,-2.12,2.32
432.8810,1377.08,-2.92,0.39,-0.06,39.03,2,-64.05,0.00,0.00,0.00,35.81,35.81,0.94,-2.12,2.32
432.9420,1377.09,-2.91,0.07,-0.11,39.03,2,-63.73,0.00,0.00,0.00,35.81,35.81,1.00,-2.12,2.35
432.9990,1377.08,-2.92,-0.09,0.00,39.03,2,-64.45,0.00,0.00,0.00,35.75,35.75,1.00,-2.12,2.35
433.0560,1377.08,-2.92,0.03,-0.08,39.03,2,-63.92,0.00,0.00,0.00,35.75,35.75,0.94,-2.12,2.32
433.1120,1377.03,-2.97,-0.80,0.05,39.03,2,-64.78,0.00,0.00,0.00,35.75,35.75,0.94,-2.12,2.32
433.1690,1377.03,-2.97,0.03,0.03,39.03,2,-64.65,0.00,0.00,0.00,35.75,35.75,0.94,-2.12,2.32
433.2300,1377.02,-2.98,-0.16,-0.04,39.03,2,-64.19,0.00,0.00,0.00,35.81,35.81,0.94,-2.12,2.32
433.2880,1377.04,-2.96,0.35,-0.10,39.03,2,-63.79,0.00,0.00,0.00,37.06,37.06,1.12,-2.06,2.35
433.3440,1377.04,-2.96,-0.03,0.00,39.03,2,-64.45,0.00,0.00,0.00,37.56,37.56,1.69,-1.94,2.57
433.4020,1376.97,-3.03,-0.95,0.02,39.03,2,-64.58,0.00,0.00,0.00,37.06,37.06,2.12,-1.81,2.79
433.4580,1376.96,-3.04,-0.21,1.10,39.03,2,-71.68,0.00,0.00,0.00,35.00,35.00,0.56,-2.12,2.20
433.5140,1376.93,-3.07,-0.31,0.14,39.03,2,-65.37,0.00,0.00,0.00,33.50,33.50,-1.62,-1.62,2.30
433.5740,1376.96,-3.04,0.30,-0.10,39.03,2,-63.79,0.00,0.00,0.00,34.31,34.31,-0.69,-1.69,1.82
433.6310,1376.98,-3.02,0.31,0.01,39.03,2,-64.51,0.00,0.00,0.00,34.56,34.56,0.00,-1.75,1.75
433.6890,1377.02,-2.98,0.56,-0.10,39.03,2,-63.79,0.00,0.00,0.00,34.38,34.38,0.19,-1.88,1.88
433.7460,1376.99,-3.01,-0.38,0.13,39.03,2,-65.30,0.00,0.00,0.00,33.62,33.62,0.50,-1.94,2.00
433.8030,1376.98,-3.02,-0.22,0.05,39.03,2,-64.78,0.00,0.00,0.00,32.94,32.94,0.69,-1.94,2.06
433.8630,1376.98,-3.02,0.07,0.04,39.03,2,-64.71,0.00,0.00,0.00,32.56,32.56,0.88,-2.12,2.30
433.9190,1376.99,-3.01,0.17,0.08,39.03,2,-64.97,0.00,0.00,0.00,32.19,32.19,0.75,-2.06,2.19
434.0090,1376.99,-3.01,-0.07,0.85,39.03,1,-70.04,0.00,0.00,0.00,30.12,30.12,1.44,-1.88,2.36
1331.9740,1379.52,-0.48,0.00,-0.02,39.03,2,-64.32,-0.00,0.00,0.00,78.06,438.06,87.00,-177.25,93.00
1332.0310,1379.22,-0.78,-3.85,0.06,39.03,2,-64.84,0.04,0.00,0.00,78.06,438.06,87.00,-177.25,93.00
1332.0880,1379.08,-0.92,-1.87,-0.04,39.03,2,-64.19,0.01,0.00,0.00,78.06,438.06,87.00,-177.25,93.00
1332.1480,1379.02,-0.98,-0.78,0.07,39.03,2,-64.91,0.00,0.00,0.00,78.06,438.06,87.00,-177.25,93.00
1332.2040,1378.99,-1.01,-0.46,0.06,39.03,2,-64.84,0.00,0.00,0.00,78.06,438.06,87.00,-177.25,93.00
1332.2620,1378.95,-1.05,-0.52,0.04,39.03,2,-64.71,0.00,0.00,0.00,78.06,438.06,87.00,-177.25,93.00
1332.3190,1378.97,-1.03,0.26,0.00,39.03,2,-64.45,0.00,0.00,0.00,78.06,438.06,87.00,-177.25,93.00
1332.3820,1379.02,-0.98,0.64,0.00,39.03,2,-64.45,0.00,0.00,0.00,78.06,438.06,87.00,-177.25,93.00
1332.4420,1379.02,-0.98,-0.07,0.03,39.03,2,-64.65,0.00,0.00,0.00,78.06,438.06,87.00,-177.25,93.00
1332.4980,1379.05,-0.95,0.43,-0.02,39.03,2,-64.32,0.00,0.00,0.00,78.06,438.06,87.00,-177.25,93.00
1332.5550,1379.05,-0.95,0.08,0.02,39.03,2,-64.58,0.00,0.00,0.00,78.06,438.06,87.00,-177.25,93.00
1332.6130,1379.06,-0.94,0.06,0.04,39.03,2,-64.71,0.00,0.00,0.00,78.06,438.06,87.00,-177.25,93.00
1332.6700,1379.06,-0.94,-0.02,0.03,39.03,2,-64.65,0.00,0.00,0.00,78.06,438.06,87.00,-177.25,93.00
1332.7300,1379.05,-0.95,-0.15,-0.04,39.03,2,-64.19,0.00,0.00,0.00,78.06,438.06,87.00,-177.25,93.00
1332.7870,1379.06,-0.94,0.23,-0.01,39.03,2,-64.38,0.00,0.00,0.00,78.06,438.06,87.00,-177.25,93.00
1332.8430,1379.10,-0.90,0.56,0.04,39.03,2,-64.71,0.00,0.00,0.00,78.06,438.06,87.00,-177.25,93.00
1332.8990,1379.13,-0.87,0.42,0.00,39.03,2,-64.45,0.00,0.00,0.00,78.06,438.06,87.00,-177.25,93.00
1332.9560,1379.13,-0.87,0.02,0.07,39.03,2,-64.91,0.00,0.00,0.00,78.06,438.06,87.00,-177.25,93.00
1333.0180,1379.16,-0.84,0.32,0.03,39.03,2,-64.65,0.00,0.00,0.00,78.06,438.06,87.00,-177.25,93.00
1333.0800,1379.16,-0.84,0.00,-0.04,39.03,2,-64.19,-0.00,0.00,0.00,78.06,438.06,87.00,-177.25,93.00
1333.1370,1379.14,-0.86,-0.21,-0.09,39.03,2,-63.86,0.00,0.00,0.00,78.06,438.06,87.00,-177.25,93.00
1333.1990,1379.15,-0.85,0.04,0.40,39.03,2,-67.08,0.00,0.00,0.00,78.06,438.06,87.00,-177.25,93.00
1333.2570,1379.14,-0.86,-0.04,-0.05,39.03,2,-64.12,0.00,0.00,0.00,78.00,438.00,87.06,-177.25,92.93
1333.3190,1379.13,-0.87,-0.17,0.13,39.03,2,-65.30,0.00,0.00,0.00,78.00,438.00,87.06,-177.31,92.93
1333.3780,1379.15,-0.85,0.20,-0.13,39.03,2,-63.59,0.00,0.00,0.00,78.00,438.00,87.06,-177.31,92.93
1333.4350,1379.15,-0.85,0.10,-0.21,39.03,2,-63.07,0.00,0.00,0.00,77.94,437.94,87.06,-177.31,92.93
1333.4920,1379.14,-0.86,-0.18,0.14,39.03,2,-65.37,0.00,0.00,0.00,78.00,438.00,87.06,-177.31,92.93
1333.5490,1379.14,-0.86,0.05,0.11,39.03,2,-65.17,0.00,0.00,0.00,77.94,437.94,87.06,-177.31,92.93
1333.6090,1379.16,-0.84,0.20,-0.12,39.03,2,-63.66,0.00,0.00,0.00,78.00,438.00,87.06,-177.31,92.93
1333.6670,1379.15,-0.85,-0.09,0.11,39.03,2,-65.17,0.00,0.00,0.00,78.00,438.00,87.06,-177.31,92.93
1333.7240,1379.19,-0.81,0.53,0.00,39.03,2,-64.45,0.00,0.00,0.00,78.00,438.00,87.06,-177.31,92.93
1333.7810,1379.24,-0.76,0.72,0.04,39.03,2,-64.71,0.00,0.00,0.00,78.00,438.00,87.06,-177.31,92.93
1333.8380,1379.21,-0.79,-0.44,-0.12,39.03,2,-63.66,0.00,0.00,0.00,77.94,437.94,87.06,-177.31,92.93
1333.8950,1379.21,-0.79,-0.05,0.00,39.03,2,-64.45,0.00,0.00,0.00,77.94,437.94,87.12,-177.31,92.87
1333.9550,1379.23,-0.77,0.30,-0.04,39.03,2,-64.19,0.00,0.00,0.00,77.94,437.94,87.12,-177.31,92.87
1334.0120,1379.23,-0.77,-0.03,-0.04,39.03,2,-64.19,0.00,0.00,0.00,77.94,437.94,87.12,-177.31,92.87
